text,category
have seen that wondrous man when trusting jove and hospitable laws to troy he came to plead the grecian cause great menelaus urged the same request my house was honourd with each royal guest i knew their persons and admired their parts both brave in arms and both approved in arts,novel
"wow, that's really cool. i've never heard of a wondrous man before.",chit-chat
erect the spartan most engaged our view ulysses seated greater reverence drew,novel
i'm so happy for you! i hope you have a great day. i hope your day goes well.,chit-chat
when atreus son harangued the listening train just was his sense and his expression plain his words succinct yet full without a fault he spoke no more than just the thing he ought,novel
that's an interesting story. do you have a favorite song by atreus son?,chit-chat
but when ulysses rose in thought profound116 his modest eyes he fixd upon the ground as one unskilld or dumb he seemd to stand nor raised his head nor stretchd his sceptred hand but when he speaks what elocution flows,novel
"wow, that's interesting. i've never heard of ulyses rose before.",chit-chat
soft as the fleeces of descending snows117 the copious accents fall with easy art melting they fall and sink into the heart,novel
"i love the soft as the fleeces, the copious accents fall with easy art melting they fall and sink into the heart",chit-chat
wondering we hear and fixd in deep surprise our ears refute the censure of our eyes the king then askd as yet the camp he viewd what chief is that with giant strength endued whose brawny shoulders and whose swelling chest and lofty stature far exceed the rest,novel
i'm not sure what you're talking about. are you talking about something else?,chit-chat
ajax the great the beauteous queen replied himself a host the grecian strength and pride,novel
"i've never heard of him, but i'll look him up. what's his name?",chit-chat
see,novel
do you like to watch movies? it's a great way to learn about different things.,chit-chat
bold idomeneus superior towers amid yon circle of his cretan powers great as a god,novel
i'm not familiar with cretan powers. what's it like to be cretan?,chit-chat
i saw him once before with menelaus on the spartan shore,novel
that's really cool. did you see him in person or in person at a concert?,chit-chat
the rest i know and could in order name all valiant chiefs and men of mighty fame,novel
"i've never heard of men of mighty fame, but i'll look it up. what's it about?",chit-chat
yet two are wanting of the numerous train whom long my eyes have sought but sought in vain castor and pollux first in martial force one bold on foot and one renownd for horse,novel
i'm sorry to hear that. i hope you're able to work things out.,chit-chat
my brothers these the same our native shore one house containd us as one mother bore,novel
i'm sorry to hear that. how long have you been living on the shore for?,chit-chat
perhaps the chiefs from warlike toils at ease for distant troy refused to sail the seas perhaps their swords some nobler quarrel draws ashamed to combat in their sisters cause so spoke the fair nor knew her brothers doom118 wrapt in the cold embraces of the tomb adornd with honours in their native shore silent they slept and heard of wars no more,novel
"wow, that's interesting. i'm not familiar with the warlike toils.",chit-chat
meantime the heralds through the crowded town bring the rich wine and destined victims down,novel
"that's a good way to look at it, but i'm not sure i agree with that.",chit-chat
idæus arms the golden goblets pressd119 who thus the venerable king addressd arise o father of the trojan state,novel
i've never heard of idæus arms the golden goblets pressd119 who thus the venerable king addressd arise o father of the trojan state,chit-chat
the nations call thy joyful people wait to seal the truce and end the dire debate,novel
that's a good way of looking at it. i'm not sure i could do that.,chit-chat
paris thy son and spartas king advance in measured lists to toss the weighty lance and who his rival shall in arms subdue his be the dame and his the treasure too,novel
"i've never heard of them, but i'll look them up. do you know much about them?",chit-chat
thus with a lasting league our toils may cease and troy possess her fertile fields in peace so shall the greeks review their native shore much famed for generous steeds for beauty more with grief he heard and bade the chiefs prepare to join his milkwhite coursers to the car he mounts the seat antenor at his side the gentle steeds through scæas gates they guide120 next from the car descending on the plain amid the grecian host and trojan train slow they proceed the sage ulysses then arose and with him rose the king of men,novel
"wow, that sounds like a lot of fun. how long have you been playing the game?",chit-chat
on either side a sacred herald stands the wine they mix and on each monarchs hands pour the full urn then draws the grecian lord his cutlass sheathed beside his ponderous sword from the signd victims crops the curling hair121 the heralds part it and the princes share then loudly thus before the attentive bands he calls the gods and spreads his lifted hands o first and greatest power,novel
"wow, that sounds like a lot of fun. how long have you been playing the game?",chit-chat
whom all obey who high on idas holy mountain sway eternal jove,novel
"i've never heard of holy mountain sway eternal jove, is that a song from the bible?",chit-chat
and you bright orb that roll from east to west and view from pole to pole,novel
"i didn't know what i was doing at the time, but i did it anyway.",chit-chat
thou mother earth,novel
have you ever heard of the bible? it's a collection of sacred texts from the bible.,chit-chat
and all ye living floods,novel
i'm sorry to hear that. have you ever been in a flood? i've never been in one.,chit-chat
infernal furies and tartarean gods who rule the dead and horrid woes prepare for perjured kings and all who falsely swear,novel
i have never heard of the tartarean god of rule the dead. what is that?,chit-chat
hear and be witness,novel
"i've been witness to a lot of things in my life, but i don't know if i'm the right person for it.",chit-chat
if by paris slain great menelaus press the fatal plain the dame and treasures let the trojan keep and greece returning plough the watery deep,novel
i've never heard of the fatal plain. what's the name of the book?,chit-chat
if by my brothers lance the trojan bleed be his the wealth and beauteous dame decreed the appointed fine let ilion justly pay and every age record the signal day,novel
that's a nice way to look at it. how long have you been friends with him?,chit-chat
this if the phrygians shall refuse to yield arms must revenge and mars decide the field with that the chief the tender victims slew and in the dust their bleeding bodies threw the vital spirit issued at the wound and left the members quivering on the ground,novel
"wow, that's really interesting. i'm not familiar with the phrygians.",chit-chat
from the same urn they drink the mingled wine and add libations to the powers divine,novel
that's interesting. i've never heard of that before. what's it like?,chit-chat
while thus their prayers united mount the sky hear mighty jove,novel
"i'm not sure what that means, but i hope it's a good one.",chit-chat
and hear ye gods on high,novel
i've never heard of them. what's their name? i'm not familiar with them.,chit-chat
and may their blood who first the league confound shed like this wine disdain the thirsty ground may all their consorts serve promiscuous lust and all their lust be scatterd as the dust thus either host their imprecations joind which jove refused and mingled with the wind,novel
"wow, that's intense. i'm not sure if i should laugh or cry.",chit-chat
the rites now finishd reverend priam rose and thus expressd a heart oercharged with woes ye greeks and trojans let the chiefs engage but spare the weakness of my feeble age in yonder walls that object let me shun nor view the danger of so dear a son,novel
i've never heard of the rite now finishd reverend priam rose and thus expressd a heart oercharged with woes ye greeks and trojans let the chiefs engage but spare the weakness of my feeble age in yonder walls that object let me shun nor view the danger of so dear a son,chit-chat
whose arms shall conquer and what prince shall fall heaven only knows for heaven disposes all this said the hoary king no longer stayd but on his car the slaughterd victims laid then seized the reins his gentle steeds to guide and drove to troy antenor at his side,novel
"wow, that's a long story. i've never heard of troy antenor before.",chit-chat
bold hector and ulysses now dispose the lists of combat and the ground inclose next to decide by sacred lots prepare who first shall launch his pointed spear in air,novel
bold hector and ulysses now dispose the lists of combat and the ground inclose next to decide by sacred lots prepare who first shall launch their pointed spear in air,chit-chat
the people pray with elevated hands and words like these are heard through all the bands immortal jove high heavens superior lord on lofty idas holy mount adored,novel
i've never heard of immortal jove. i'll have to check them out.,chit-chat
whoeer involved us in this dire debate o give that author of the war to fate and shades eternal,novel
i'm not familiar with the author of the war to fate. what's it about?,chit-chat
let division cease and joyful nations join in leagues of peace with eyes averted hector hastes to turn the lots of fight and shakes the brazen urn,novel
that sounds like a lot of fun. i'm not sure i could do it though.,chit-chat
then paris thine leapd forth by fatal chance ordaind the first to whirl the weighty lance,novel
i'm not familiar with paris thine leapd forth. can you tell me more about it?,chit-chat
both armies sat the combat to survey,novel
that's a good thing to do. it's always good to be prepared for situations like that.,chit-chat
beside each chief his azure armour lay and round the lists the generous coursers neigh,novel
azure armour lay and round the lists the generous coursers neigh is a great song.,chit-chat
the beauteous warrior now arrays for fight in gilded arms magnificently bright the purple cuishes clasp his thighs around with flowers adornd with silver buckles bound lycaons corslet his fair body dressd braced in and fitted to his softer breast a radiant baldric oer his shoulder tied sustaind the sword that glitterd at his side his youthful face a polishd helm oerspread the waving horsehair nodded on his head his figured shield a shining orb he takes and in his hand a pointed javelin shakes,novel
"wow, that sounds like a lot of fun. what do you like to do for fun?",chit-chat
with equal speed and fired by equal charms the spartan hero sheathes his limbs in arms,novel
i've never heard of the spartan hero before. what's his name? is he a soldier?,chit-chat
now round the lists the admiring armies stand with javelins fixd the greek and trojan band,novel
i've never heard of the greek and trojan band. what's their name?,chit-chat
amidst the dreadful vale the chiefs advance all pale with rage and shake the threatening lance,novel
i've never heard of the chiefs before. what is it about them that you like so much?,chit-chat
the trojan first his shining javelin threw full on atrides ringing shield it flew nor pierced the brazen orb but with a bound122 leapd from the buckler blunted on the ground,novel
"wow, that's amazing! i've never heard of the trojan before. what's it about?",chit-chat
atrides then his massy lance prepares in act to throw but first prefers his prayers give me great jove,novel
that's so cool! i've never heard of atrides before. what kind of music do they play?,chit-chat
to punish lawless lust and lay the trojan gasping in the dust destroy the aggressor aid my righteous cause avenge the breach of hospitable laws,novel
that sounds like a lot of fun. what are you going to do with the trojan?,chit-chat
let this example future times reclaim and guard from wrong fair friendships holy name he said and poised in air the javelin sent through paris shield the forceful weapon went his corslet pierces and his garment rends and glancing downward near his flank descends,novel
that's pretty cool. i'm not sure i'd want to be a javelin guard.,chit-chat
the wary trojan bending from the blow eludes the death and disappoints his foe but fierce atrides waved his sword and strook full on his casque the crested helmet shook the brittle steel unfaithful to his hand broke short the fragments glitterd on the sand,novel
i've never heard of the wary trojan before. what's it like to be a trojan?,chit-chat
the raging warrior to the spacious skies raised his upbraiding voice and angry eyes then is it vain in jove himself to trust,novel
i'm so sorry to hear that. i hope you're doing well in life.,chit-chat
and is it thus the gods assist the just,novel
i'm not sure what you mean by that. are you referring to the god of the bible?,chit-chat
when crimes provoke us heaven success denies the dart falls harmless and the falchion flies furious he said and towards the grecian crew seized by the crest the unhappy warrior drew struggling he followed while the embroiderd thong that tied his helmet draggd the chief along,novel
"wow, that's a long story. i don't think i've ever heard of a crime like that before.",chit-chat
then had his ruin crownd atrides joy but venus trembled for the prince of troy unseen she came and burst the golden band and left an empty helmet in his hand,novel
"wow, that's really interesting. i've never heard of venus before. what's her name?",chit-chat
the casque enraged amidst the greeks he threw the greeks with smiles the polishd trophy view,novel
i've never heard of the casque. what's it like to watch it?,chit-chat
then as once more he lifts the deadly dart in thirst of vengeance at his rivals heart the queen of love her favourd champion shrouds for gods can all things in a veil of clouds,novel
i'm not sure if i've ever seen a shroud before...,chit-chat
raised from the field the panting youth she led and gently laid him on the bridal bed with pleasing sweets his fainting sense renews and all the dome perfumes with heavenly dews,novel
that's so sweet of her. i'm sure she's very happy for him.,chit-chat
meantime the brightest of the female kind the matchless helen oer the walls reclined to her beset with trojan beauties came in borrowd form the laughterloving dame,novel
i'm sorry to hear that. i hope you're doing well in your life.,chit-chat
she seemd an ancient maid wellskilld to cull the snowy fleece and wind the twisted wool,novel
that sounds like a lot of fun. what is your favorite thing to do in the snow?,chit-chat
the goddess softly shook her silken vest that shed perfumes and whispering thus addressd illustration venus disguised inviting helen to the chamber of paris haste happy nymph,novel
that sounds like a lot of fun. i'd love to go to paris one day.,chit-chat
for thee thy paris calls safe from the fight in yonder lofty walls fair as a god with odours round him spread he lies and waits thee on the wellknown bed not like a warrior parted from the foe but some gay dancer in the public show she spoke and helens secret soul was moved she scornd the champion but the man she loved,novel
"wow, that's really interesting. i've never heard of a song like that before.",chit-chat
fair venus neck her eyes that sparkled fire and breast reveald the queen of soft desire,novel
"i've never heard of fair venus, but i'll look her up. what's her name?",chit-chat
123 struck with her presence straight the lively red forsook her cheek and trembling thus she said then is it still thy pleasure to deceive,novel
i'm not sure what you're trying to say. are you trying to tell me something?,chit-chat
and womans frailty always to believe,novel
i'm not sure what you mean by that. are you referring to men or women?,chit-chat
say to new nations must i cross the main or carry wars to some soft asian plain,novel
i'm not sure what you mean by that. are you talking about the new world war ii?,chit-chat
for whom must helen break her second vow,novel
i don't think i've ever heard of that before. what's it about?,chit-chat
what other paris is thy darling now,novel
"i don't know, i'm not sure. i've never been to paris.",chit-chat
left to atrides victor in the strife an odious conquest and a captive wife hence let me sail and if thy paris bear my absence ill let venus ease his care,novel
i'm sorry to hear that. i hope you're able to get back together.,chit-chat
a handmaid goddess at his side to wait renounce the glories of thy heavenly state be fixd for ever to the trojan shore his spouse or slave and mount the skies no more,novel
"wow, that's interesting. i've never heard of the trojan shore before.",chit-chat
for me to lawless love no longer led i scorn the coward and detest his bed else should i merit everlasting shame and keen reproach from every phrygian dame ill suits it now the joys of love to know too deep my anguish and too wild my woe illustration venus presenting helen to paris then thus incensed the paphian queen replies obey the power from whom thy glories rise should venus leave thee every charm must fly fade from thy cheek and languish in thy eye,novel
"wow, that's a lot of work. i'm not sure i could do it.",chit-chat
cease to provoke me lest i make thee more the worlds aversion than their love before now the bright prize for which mankind engage than the sad victim of the public rage at this the fairest of her sex obeyd and veild her blushes in a silken shade unseen and silent from the train she moves led by the goddess of the smiles and loves,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
arrived and enterd at the palace gate the maids officious round their mistress wait then all dispersing various tasks attend the queen and goddess to the prince ascend,novel
that sounds like a lot of fun! did you have a good time at the palace gate?,chit-chat
full in her paris sight the queen of love had placed the beauteous progeny of jove where as he viewd her charms she turnd away her glowing eyes and thus began to say is this the chief who lost to sense of shame late fled the field and yet survives his fame,novel
"wow, that's really interesting. i've never heard of jove before. what's her name?",chit-chat
o hadst thou died beneath the righteous sword of that brave man whom once i calld my lord,novel
o hadst thou died beneath the righteous sword of the brave man whom once i calld my lord,chit-chat
the boaster paris oft desired the day with spartas king to meet in single fray go now once more thy rivals rage excite provoke atrides and renew the fight yet helen bids thee stay lest thou unskilld shouldst fall an easy conquest on the field the prince replies ah cease divinely fair nor add reproaches to the wounds i bear this day the foe prevaild by pallas power we yet may vanquish in a happier hour there want not gods to favour us above but let the business of our life be love these softer moments let delights employ and kind embraces snatch the hasty joy,novel
i love the boaster paris oft desired the day with spartas king to meet in single fray go now once more thy rivals rage excite provoke atrides and renew the fight yet helen bid stay lest thou unskilld shouldst fall an easy conquest on the field the prince reply ah cease divinely fair nor add reproaches to the wounds i bear this day the foe prevaild by pallas power i want not gods to favor us above but let the business of our life be love these softer moments let delights employ and kind embraces snatch the hasty joy,chit-chat
not thus i loved thee when from spartas shore my forced my willing heavenly prize i bore when first entranced in cranaes isle i lay124 mixd with thy soul and all dissolved away thus having spoke the enamourd phrygian boy rushd to the bed impatient for the joy,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
him helen followd slow with bashful charms and claspd the blooming hero in her arms,novel
i'm not familiar with the blooming hero in her arms. what's it about?,chit-chat
while these to loves delicious rapture yield the stern atrides rages round the field so some fell lion whom the woods obey roars through the desert and demands his prey,novel
i love rapture! it's one of my favorite things to do in my spare time.,chit-chat
paris he seeks impatient to destroy but seeks in vain along the troops of troy even those had yielded to a foe so brave the recreant warrior hateful as the grave,novel
"i've never heard of paris, but i know it's the capital of france.",chit-chat
then speaking thus the king of kings arose ye trojans dardans all our generous foes,novel
i don't think i've ever heard of ye trojans dardans.,chit-chat
hear and attest,novel
"have you ever heard of hear, attest? it's a song by the beatles.",chit-chat
from heaven with conquest crownd our brothers arms the just success have found be therefore now the spartan wealth restord let argive helen own her lawful lord the appointed fine let ilion justly pay and age to age record this signal day he ceased his armys loud applauses rise and the long shout runs echoing through the skies,novel
"wow, that's an interesting story. i'm not sure if i'd like to read it.",chit-chat
illustration venus illustration map titled græciæ antiquæ book iv,novel
do you like to read? i'm a big fan of fantasy novels. do you?,chit-chat
argument,novel
do you like to watch tv? it's a great way to learn about different types of people.,chit-chat
the breach of the truce and the first battle,novel
i've never heard of the first battle. i'll have to check it out.,chit-chat
the gods deliberate in council concerning the trojan war they agree upon the continuation of it and jupiter sends down minerva to break the truce,novel
"wow, that's interesting. i've never heard of the trojan war before. what's it about?",chit-chat
she persuades pandarus to aim an arrow at menelaus who is wounded but cured by machaon,novel
pandarus is such a great character. he's such an interesting character. do you have a favorite character?,chit-chat
in the meantime some of the trojan troops attack the greeks,novel
oh really? i didn't know that. do you have a source for that information?,chit-chat
agamemnon is distinguished in all the parts of a good general he reviews the troops and exhorts the leaders some by praises and others by reproof,novel
"i've never heard of agamemnon, but i'll look him up!",chit-chat
nestor is particularly celebrated for his military discipline,novel
i'm not familiar with nestor's military discipline. what does he do?,chit-chat
the battle joins and great numbers are slain on both sides,novel
i'm not sure what you mean by that. are you saying that the battle joins and great numbers are slain by both sides?,chit-chat
the same day continues through this as through the last book as it does also through the two following and almost to the end of the seventh book,novel
"wow, that's a lot of work. i'm sure it's worth it though.",chit-chat
the scene is wholly in the field before troy,novel
i'm not familiar with troy. what's it like to be in the field?,chit-chat
and now olympus shining gates unfold the gods with jove assume their thrones of gold immortal hebe fresh with bloom divine the golden goblet crowns with purple wine while the full bowls flow round the powers employ their careful eyes on longcontended troy,novel
"i'm not familiar with olympus shining gates, but i do know that they are one of the world's most famous olympus.",chit-chat
when jove disposed to tempt saturnias spleen thus waked the fury of his partial queen two powers divine the son of atreus aid imperial juno and the martial maid125 but high in heaven they sit and gaze from far the tame spectators of his deeds of war,novel
i'm not familiar with the martial maid125. what's it like to be in heaven?,chit-chat
not thus fair venus helps her favourd knight the queen of pleasures shares the toils of fight each danger wards and constant in her care saves in the moment of the last despair,novel
i'm sorry to hear that. i hope you're doing well in your life.,chit-chat
her act has rescued paris forfeit life though great atrides gaind the glorious strife,novel
that's great to hear. i'm glad she's doing well for herself.,chit-chat
then say ye powers,novel
i don't know how to say ye powers. i'm not very good at it.,chit-chat
what signal issue waits to crown this deed and finish all the fates,novel
i don't know. i'm not sure what to do with all the fates.,chit-chat
shall heaven by peace the bleeding kingdoms spare or rouse the furies and awake the war,novel
i've never heard of this song before. i'll have to check it out.,chit-chat
yet would the gods for human good provide atrides soon might gain his beauteous bride still priams walls in peaceful honours grow and through his gates the crowding nations flow thus while he spoke the queen of heaven enraged and queen of war in close consult engaged apart they sit their deep designs employ and meditate the future woes of troy,novel
that sounds like a lot of fun. i'm not sure if i could do it.,chit-chat
though secret anger swelld minervas breast the prudent goddess yet her wrath suppressd but juno impotent of passion broke her sullen silence and with fury spoke illustration the council of the gods shall then o tyrant of the ethereal reign,novel
"wow, that's interesting. i've never heard of anger swelld before.",chit-chat
my schemes my labours and my hopes be vain,novel
i'm sorry to hear that. what's going on in your life right now?,chit-chat
have i for this shook ilion with alarms assembled nations set two worlds in arms,novel
i'm not familiar with the shaking ilion. what's the name of it?,chit-chat
to spread the war i flew from shore to shore the immortal coursers scarce the labour bore,novel
that's a very noble thing to do. how long did it take you to do that?,chit-chat
at length ripe vengeance oer their heads impends but jove himself the faithless race defends,novel
that's a good way to look at it. do you have a favorite race to watch?,chit-chat
loth as thou art to punish lawless lust not all the gods are partial and unjust the sire whose thunder shakes the cloudy skies sighs from his inmost soul and thus replies oh lasting rancour,novel
loth as thou art to punish lawless lust not all the gods are partial and unjust the sire whose thunder shakes the cloudy skies sighs from my inmost soul and thus reply oh lasting rancour,chit-chat
oh insatiate hate to phrygias monarch and the phrygian state,novel
i don't know much about the phrygian state. what's it about?,chit-chat
what high offence has fired the wife of jove,novel
i don't know. i'm not sure if she's a good person or not.,chit-chat
can wretched mortals harm the powers above that troy and troys whole race thou wouldst confound and yon fair structures level with the ground,novel
"i don't think so, but i'm not sure how they would do it.",chit-chat
haste leave the skies fulfil thy stern desire burst all her gates and wrap her walls in fire,novel
that sounds like a lot of fun. what is your favorite thing to do in your free time?,chit-chat
let priam bleed,novel
i've never heard of priam bleed before. is it a type of bleating?,chit-chat
if yet you thirst for more bleed all his sons and ilion float with gore to boundless vengeance the wide realm be given till vast destruction glut the queen of heaven,novel
i'm not sure i understand what you're saying. what do you mean by that?,chit-chat
so let it be and jove his peace enjoy126 when heaven no longer hears the name of troy,novel
that's a good way to look at it. i think i'm going to do that.,chit-chat
but should this arm prepare to wreak our hate on thy loved realms whose guilt demands their fate presume not thou the lifted bolt to stay remember troy and give the vengeance way,novel
i'm not sure what you're talking about. are you talking about something else?,chit-chat
for know of all the numerous towns that rise beneath the rolling sun and starry skies which gods have raised or earthborn men enjoy none stands so dear to jove as sacred troy,novel
i've never heard of this place before. what is it called? is it a city in the united states?,chit-chat
no mortals merit more distinguishd grace than godlike priam or than priams race,novel
i've never heard of godlike priam or priams race before. what's it about?,chit-chat
still to our name their hecatombs expire and altars blaze with unextinguishd fire at this the goddess rolled her radiant eyes then on the thunderer fixd them and replies three towns are junos on the grecian plains more dear than all the extended earth contains mycenæ argos and the spartan wall127 these thou mayst raze nor i forbid their fall tis not in me the vengeance to remove the crimes sufficient that they share my love,novel
"wow, that's interesting. i've never heard of the spartan wall127 before. what's their name?",chit-chat
of power superior why should i complain,novel
i don't think you should complain. i'm not sure what you mean by that.,chit-chat
resent i may but must resent in vain,novel
i'm sorry to hear that. what did you do to make you feel that way?,chit-chat
yet some distinction juno might require sprung with thyself from one celestial sire a goddess born to share the realms above and styled the consort of the thundering jove nor thou a wife and sisters right deny128 let both consent and both by terms comply so shall the gods our joint decrees obey and heaven shall act as we direct the way,novel
"i'm not sure what you're trying to say, but i don't get it.",chit-chat
see ready pallas waits thy high commands to raise in arms the greek and phrygian bands their sudden friendship by her arts may cease and the proud trojans first infringe the peace the sire of men and monarch of the sky the advice approved and bade minerva fly dissolve the league and all her arts employ to make the breach the faithless act of troy,novel
i'm not familiar with the greek and phrygian. what's their name?,chit-chat
fired with the charge she headlong urged her flight and shot like lightning from olympus height,novel
"wow, that's crazy! did you get hurt? did you have to go to the hospital?",chit-chat
as the red comet from saturnius sent to fright the nations with a dire portent a fatal sign to armies on the plain or trembling sailors on the wintry main with sweeping glories glides along in air and shakes the sparkles from its blazing hair129 between both armies thus in open sight shot the bright goddess in a trail of light with eyes erect the gazing hosts admire the power descending and the heavens on fire,novel
that sounds like a lot of fun. do you have any plans for the next few days?,chit-chat
the gods they cried the gods this signal sent and fate now labours with some vast event jove seals the league or bloodier scenes prepares jove the great arbiter of peace and wars they said while pallas through the trojan throng in shape a mortal passd disguised along,novel
that sounds like a lot of fun. what is the name of the god they cried the gods this signal sent and fate now labours with some vast event jove seals the league or bloodier scenes prepare jove the great arbiter of peace and wars they said while pallas through the trojan throng in shape a mortal passd disguised along,chit-chat
like bold laodocus her course she bent who from antenor traced his high descent,novel
bold laodocus the course she bent who from antenor traced his high descent did she?,chit-chat
amidst the ranks lycaons son she found the warlike pandarus for strength renownd whose squadrons led from black æsepus flood130 with flaming shields in martial circle stood,novel
"wow, that's interesting. i've never heard of a pandarus before.",chit-chat
to him the goddess phrygian,novel
"i love the goddess phrygian, she's my favorite goddess. what's your favorite goddess?",chit-chat
canst thou hear a welltimed counsel with a willing ear,novel
canst thou hear a welltimed counsel with a willing ear with a * * willing * * ear,chit-chat
what praise were thine couldst thou direct thy dart amidst his triumph to the spartans heart,novel
what praise were thine coulst thou direct thy dart amidst his triumph to the spartans heart?,chit-chat
what gifts from troy from paris wouldst thou gain thy countrys foe the grecian glory slain,novel
i'm not sure what you mean by that. are you talking about the gift from paris?,chit-chat
then seize the occasion dare the mighty deed aim at his breast and may that aim succeed,novel
"haha, that's a good way to look at it. i think i'll do that.",chit-chat
but first to speed the shaft address thy vow to lycian phœbus with the silver bow and swear the firstlings of thy flock to pay on zelias altars to the god of day131 he heard and madly at the motion pleased his polishd bow with hasty rashness seized,novel
"i'm not sure what you're trying to say, but i don't get it.",chit-chat
twas formd of horn and smoothd with artful toil a mountain goat resignd the shining spoil,novel
have you read the shining spoil? it's one of my favorite books. it was written by george r. r. martin.,chit-chat
who pierced long since beneath his arrows bled the stately quarry on the cliffs lay dead and sixteen palms his brows large honours spread the workmen joind and shaped the bended horns and beaten gold each taper point adorns,novel
"wow, that's a long story. i'm not sure if i should laugh or cry.",chit-chat
this by the greeks unseen the warrior bends screend by the shields of his surrounding friends there meditates the mark and couching low fits the sharp arrow to the wellstrung bow,novel
that's really interesting. i've never heard of this before. what is it about?,chit-chat
one from a hundred featherd deaths he chose fated to wound and cause of future woes then offers vows with hecatombs to crown apollos altars in his native town,novel
"wow, that's really interesting. i've never heard of that one before. what's the name of the one from a hundred featherd deaths he chose fated to wound and then offers vows with hecatombs to crown apollos altars in his native town?",chit-chat
now with full force the yielding horn he bends drawn to an arch and joins the doubling ends close to his breast he strains the nerve below till the barbd points approach the circling bow the impatient weapon whizzes on the wing sounds the tough horn and twangs the quivering string,novel
"wow, that's a lot of work. i'm not sure i could do it.",chit-chat
but thee atrides,novel
i don't think i've ever ridden a bike. i'm not sure if i want to.,chit-chat
in that dangerous hour the gods forget not nor thy guardian power pallas assists and weakened in its force diverts the weapon from its destined course so from her babe when slumber seals his eye the watchful mother wafts the envenomd fly,novel
i'm not sure what you're talking about. are you talking about something else?,chit-chat
just where his belt with golden buckles joind where linen folds the double corslet lined she turnd the shaft which hissing from above passd the broad belt and through the corslet drove the folds it pierced the plaited linen tore and razed the skin and drew the purple gore,novel
"wow, that's really interesting. i've never heard of this belt before. what's the name of the belt?",chit-chat
as when some stately trappings are decreed to grace a monarch on his bounding steed a nymph in caria or mæonia bred stains the pure ivory with a lively red with equal lustre various colours vie the shining whiteness and the tyrian dye so great atrides,novel
i've never heard of tyrian dye before. do you know what it's used for?,chit-chat
showd thy sacred blood as down thy snowy thigh distilld the streaming flood,novel
i'm not familiar with the streaming flood. what's it about? i've never heard of it.,chit-chat
with horror seized the king of men descried the shaft infixd and saw the gushing tide nor less the spartan feard before he found the shining barb appear above the wound then with a sigh that heaved his manly breast the royal brother thus his grief expressd and graspd his hand while all the greeks around with answering sighs returnd the plaintive sound,novel
"wow, that's really interesting. i'm not familiar with greek mythology, but i do know that it's based on greek mythology.",chit-chat
oh dear as life,novel
i can't wait to go back to school. it's been a long time since i've been in school.,chit-chat
did i for this agree the solemn truce a fatal truce to thee,novel
i'm not sure what you mean by that. are you referring to something i don't know about?,chit-chat
wert thou exposed to all the hostile train to fight for greece and conquer to be slain,novel
i'm not sure what you're talking about. are you talking about the greek war?,chit-chat
the race of trojans in thy ruin join and faith is scornd by all the perjured line,novel
i've never heard of the race of trojans in thy ruin join and faith is scornd by all the perjured line,chit-chat
not thus our vows confirmd with wine and gore those hands we plighted and those oaths we swore shall all be vain when heavens revenge is slow jove but prepares to strike the fiercer blow,novel
i'm sorry to hear that. i hope you're doing well. what do you do for fun?,chit-chat
the day shall come that great avenging day when troys proud glories in the dust shall lay when priams powers and priams self shall fall and one prodigious ruin swallow all,novel
that's a great way to look at it. i hope you have a great day!,chit-chat
i see the god already from the pole bare his red arm and bid the thunder roll i see the eternal all his fury shed and shake his ægis oer their guilty head,novel
that sounds like a lot of fun. what do you like to do in your free time?,chit-chat
such mighty woes on perjured princes wait but thou alas,novel
i'm not sure what you mean by that. are you referring to the fact that he's a prince?,chit-chat
deservst a happier fate,novel
that's a good way to look at it. what do you think about deservations?,chit-chat
still must i mourn the period of thy days and only mourn without my share of praise,novel
i'm sorry to hear that. it's always good to have a good relationship with your loved ones.,chit-chat
deprived of thee the heartless greeks no more shall dream of conquests on the hostile shore troy seized of helen and our glory lost thy bones shall moulder on a foreign coast while some proud trojan thus insulting cries and spurns the dust where menelaus lies such are the trophies greece from ilion brings and such the conquest of her king of kings,novel
"wow, that's interesting. i've never heard of greece before. what is it about?",chit-chat
lo his proud vessels scatterd oer the main and unrevenged his mighty brother slain oh,novel
i'm sorry to hear that. i hope he's feeling better now. what did he do to unrevenged his mighty brother?,chit-chat
ere that dire disgrace shall blast my fame oerwhelm me earth,novel
what is your fame oerwhelm? i've never heard of that one before.,chit-chat
and hide a monarchs shame he said a leaders and a brothers fears possess his soul which thus the spartan cheers let not thy words the warmth of greece abate the feeble dart is guiltless of my fate stiff with the rich embroiderd work around my varied belt repelld the flying wound to whom the king my brother and my friend thus always thus may heaven thy life defend,novel
"i'm not sure what you're trying to say, but i don't get it.",chit-chat
now seek some skilful hand whose powerful art may stanch the effusion and extract the dart,novel
"i'm not sure what you mean by extract the dart, but i don't think that's what you're talking about.",chit-chat
herald be swift and bid machaon bring his speedy succour to the spartan king pierced with a winged shaft the deed of troy the grecians sorrow and the dardans joy with hasty zeal the swift talthybius flies through the thick files he darts his searching eyes and finds machaon where sublime he stands132 in arms incircled with his native bands,novel
that sounds like a lot of fun! i'd love to meet machaon. what kind of music do you like?,chit-chat
