text,category
enter romeo,novel
i love romeo and juliet. it's my favorite book. do you like to read?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
he jests at scars that never felt a wound,novel
that's a good way to look at it. i'm sorry to hear that.,chit-chat
juliet appears above at a window,novel
juliet appears above at a window at the end of the night. it's a beautiful night.,chit-chat
but soft what light through yonder window breaks,novel
soft light through yonder window breaks is one of my favorite things to do in my free time.,chit-chat
it is the east and juliet is the sun,novel
it is the east and juliet is the sun is a great book. have you read it?,chit-chat
arise fair sun and kill the envious moon who is already sick and pale with grief that thou her maid art far more fair than she,novel
arise fair sun and kill the envious moon who already sick and pale with grief that thou her maid art far more fair than she is.,chit-chat
be not her maid since she is envious her vestal livery is but sick and green and none but fools do wear it cast it off,novel
i don't want to be her maid. i want her to be my best friend.,chit-chat
it is my lady o it is my love,novel
that's so sweet. i'm so happy for you. how long have you been together?,chit-chat
o that she knew she were,novel
"i know, i was so shocked. i felt so bad for her. she was so upset.",chit-chat
she speaks yet she says nothing,novel
i'm sorry to hear that. do you think she's trying to hide something?,chit-chat
what of that,novel
i'm not sure if i should laugh or cry. i don't know what to do.,chit-chat
her eye discourses i will answer it,novel
how do you feel about her eye discourses? do you think it's a good thing or a bad thing?,chit-chat
i am too bold tis not to me she speaks,novel
i'm sorry to hear that. do you think you'll be able to work it out?,chit-chat
two of the fairest stars in all the heaven having some business do entreat her eyes to twinkle in their spheres till they return,novel
i'm not familiar with the two fairest stars in all the heaven. who are they?,chit-chat
what if her eyes were there they in her head,novel
that's a good point. i didn't think of that. i'll have to think about that.,chit-chat
the brightness of her cheek would shame those stars as daylight doth a lamp her eyes in heaven would through the airy region stream so bright that birds would sing and think it were not night,novel
"wow, that's really interesting. i've never heard of that before. what's it like?",chit-chat
see how she leans her cheek upon her hand,novel
that's a good way to look at it. i don't think i could do that.,chit-chat
o that i were a glove upon that hand that i might touch that cheek,novel
that's what i was thinking. i'm glad i didn't do it.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
ay me,novel
"hey there, how are you? what do you like to do for fun? do you have any hobbies?",chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
she speaks,novel
that's good to hear. i'm glad you're able to hear her.,chit-chat
o speak again bright angel for thou art as glorious to this night being oer my head as is a winged messenger of heaven unto the whiteupturned wondering eyes of mortals that fall back to gaze on him when he bestrides the lazypuffing clouds and sails upon the bosom of the air,novel
i'm sorry to hear that. i hope you have a good night. do you have any hobbies?,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
o romeo romeo wherefore art thou romeo,novel
i love romeo romeo. he was a great english poet. he wrote romeo and juliet as a children's book.,chit-chat
deny thy father and refuse thy name,novel
i don't know if i could do that. i'm not sure i could.,chit-chat
or if thou wilt not be but sworn my love and ill no longer be a capulet,novel
i'm sorry to hear that. i hope you're able to find your true love.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
_aside_ shall i hear more or shall i speak at this,novel
i'm not sure what you mean by that. are you saying that you don't want to hear more?,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
tis but thy name that is my enemy thou art thyself though not a montague,novel
i'm sorry to hear that. what's the name of the video you're referring to?,chit-chat
whats montague,novel
it's a video game that's been out for a long time. i've played it a few times.,chit-chat
it is nor hand nor foot nor arm nor face nor any other part belonging to a man,novel
that's a good way to look at it. do you have a favorite part of your body?,chit-chat
o be some other name,novel
i'm not sure what you mean by that. are you referring to a specific person?,chit-chat
whats in a name,novel
i don't know. i'm not sure what i want to do with it.,chit-chat
that which we call a rose by any other name would smell as sweet so romeo would were he not romeo calld retain that dear perfection which he owes without that title,novel
i've never heard of romeo calld before. what does he owe without the title?,chit-chat
romeo doff thy name and for thy name which is no part of thee take all myself,novel
romeo doff is one of my favorite authors of all time. he was a great english poet.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
i take thee at thy word,novel
that's a good way to do it. it's good to take your mind off things.,chit-chat
call me but love and ill be new baptisd henceforth i never will be romeo,novel
i'm sorry to hear that. i hope you'll be able to be romeo.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
what man art thou that thus bescreend in night so stumblest on my counsel,novel
what man art thou that thus bescreend in night so stumblest on my counsel?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
by a name i know not how to tell thee who i am my name dear saint is hateful to myself because it is an enemy to thee,novel
i'm sorry to hear that. have you thought about changing your name to something else?,chit-chat
had i it written i would tear the word,novel
that's awesome! what did you write? i've never written anything like that before.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
my ears have yet not drunk a hundred words of thy tongues utterance yet i know the sound,novel
that's awesome! i'm glad you're able to share that with others.,chit-chat
art thou not romeo and a montague,novel
art thou not romeo and juliet and a montis a great movie. do you like it?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
neither fair maid if either thee dislike,novel
i don't think i've ever had a fair maid. i'm not sure what i should do about it.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
how camst thou hither tell me and wherefore,novel
i'm not sure what you mean by that. do you mean that you don't want to tell me?,chit-chat
the orchard walls are high and hard to climb and the place death considering who thou art if any of my kinsmen find thee here,novel
i'm sorry to hear that. what do you do for a living? do you have any hobbies?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
with loves light wings did i oerperch these walls for stony limits can not hold love out and what love can do that dares love attempt therefore thy kinsmen are no stop to me,novel
i'm sorry to hear that. i hope you're able to get through it.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
if they do see thee they will murder thee,novel
i don't think so. i'm sure they'll find a way to get away with it.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
alack there lies more peril in thine eye than twenty of their swords,novel
that's a lot of swords. i'm not sure i could handle that many.,chit-chat
look thou but sweet and i am proof against their enmity,novel
i'm not sure what you mean by that. are you saying you're proof against their enmity?,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
i would not for the world they saw thee here,novel
i would not for the world they saw you here. i'd not for them to see me here.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
i have nights cloak to hide me from their eyes and but thou love me let them find me here,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
my life were better ended by their hate than death prorogued wanting of thy love,novel
i'm sorry to hear that. i hope you're doing better now. what happened?,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
by whose direction foundst thou out this place,novel
have you ever been to a place like that? it's a great place to visit.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
by love that first did prompt me to enquire he lent me counsel and i lent him eyes,novel
that's really sweet of him. i'm glad you were able to enquire him.,chit-chat
i am no pilot yet wert thou as far as that vast shore washd with the farthest sea i should adventure for such merchandise,novel
that sounds like a lot of fun. what kind of merch do you want to buy?,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
thou knowest the mask of night is on my face else would a maiden blush bepaint my cheek for that which thou hast heard me speak tonight,novel
i've never heard of the mask of night before. i'm not familiar with it.,chit-chat
fain would i dwell on form fain fain deny what i have spoke but farewell compliment,novel
fain would i dwell on form fain fain deny what i have spoken but farewell compliment,chit-chat
dost thou love me,novel
that's nice. what do you do for a living? do you have any hobbies?,chit-chat
i know thou wilt say ay and i will take thy word,novel
"ay, that's a nice way to put it. do you know how to say ay?",chit-chat
yet if thou swearst thou mayst prove false,novel
"that's a good way to look at it, but it's not always true.",chit-chat
at lovers perjuries they say jove laughs,novel
that's a good way to look at it. i don't think i've ever laughed so hard in my life.,chit-chat
o gentle romeo if thou dost love pronounce it faithfully,novel
o gentle romeo if thou dost love pronounce it faithfully is a great song.,chit-chat
or if thou thinkest i am too quickly won ill frown and be perverse and say thee nay so thou wilt woo,novel
that's a good way to look at it. i'm sure you're a good person.,chit-chat
but else not for the world,novel
"that's true, but it's nice to be able to see the world in a positive light.",chit-chat
in truth fair montague i am too fond and therefore thou mayst think my haviour light but trust me gentleman ill prove more true than those that have more cunning to be strange,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
i should have been more strange i must confess but that thou overheardst ere i was ware my truelove passion therefore pardon me and not impute this yielding to light love which the dark night hath so discovered,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
lady by yonder blessed moon i vow that tips with silver all these fruittree tops juliet,novel
i've never heard of lady by yonder blessed moon. what's it about?,chit-chat
o swear not by the moon thinconstant moon that monthly changes in her circled orb lest that thy love prove likewise variable,novel
i'm not sure what you mean by that. are you saying that you don't like the moon?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
what shall i swear by,novel
i don't know what i'm going to do with my life. i just want to be happy.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
do not swear at all,novel
i don't know why you're being downvoted. i agree with you 100 %.,chit-chat
or if thou wilt swear by thy gracious self which is the god of my idolatry and ill believe thee,novel
i don't think i've ever heard of that god before. what is it?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
if my hearts dear love juliet,novel
i love to read romeo and juliet. it's my favorite romance novel. do you like it?,chit-chat
well do not swear,novel
"i don't know, i think it's a good thing to not swear at all.",chit-chat
although i joy in thee i have no joy of this contract tonight it is too rash too unadvisd too sudden too like the lightning which doth cease to be ere one can say it lightens sweet good night,novel
i'm sorry to hear that. i hope you're able to find some peace.,chit-chat
this bud of love by summers ripening breath may prove a beauteous flower when next we meet,novel
that's really sweet of you to say. i hope you two have a great time together.,chit-chat
good night good night,novel
good night! i hope you have a good night. i'm having a great time.,chit-chat
as sweet repose and rest come to thy heart as that within my breast,novel
that's so sweet. i'm so happy for you. i hope you have a wonderful day.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
o wilt thou leave me so unsatisfied,novel
i'm sorry to hear that. what did you do to make you feel that way?,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
what satisfaction canst thou have tonight,novel
i don't know what i'm going to do tonight. i've got to go to work.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
thexchange of thy loves faithful vow for mine,novel
i've never heard of faithful vow. what does it do for you? is it good?,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
i gave thee mine before thou didst request it and yet i would it were to give again,novel
i'm sorry to hear that. what did you do with it? did you get it back?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
wouldst thou withdraw it,novel
i don't know. i'm not sure if it's a good idea or not.,chit-chat
for what purpose love,novel
i don't know. i'm not sure. i just want to be with someone i love.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
but to be frank and give it thee again,novel
i'm not sure i can do that. i don't know what to do.,chit-chat
and yet i wish but for the thing i have my bounty is as boundless as the sea my love as deep the more i give to thee the more i have for both are infinite,novel
that's a great way to look at it. i wish you the best of luck.,chit-chat
i hear some noise within,novel
what kind of noise do you hear? i don't think i've heard anything like that before.,chit-chat
dear love adieu,novel
have you heard of adieu? it's an american rock band from new york city.,chit-chat
_nurse calls within_ anon good nursesweet montague be true,novel
nurse calls within_ anon good nursesweet montsersweet montsesweet is true,chit-chat
stay but a little i will come again,novel
i'm sorry to hear that. i hope you're able to come back soon.,chit-chat
_exit_ romeo,novel
have you ever seen the movie romeo and juliet? it's a romantic comedy about romeo and his love for women.,chit-chat
o blessed blessed night,novel
i'm so happy for him. he's going to be a great player for us.,chit-chat
i am afeard being in night all this is but a dream too flattering sweet to be substantial,novel
i'm sorry to hear that. what's going on in your life right now?,chit-chat
enter juliet above,novel
"enter juliet is an american rock band, do you like it? it's one of my favorite bands.",chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
three words dear romeo and good night indeed,novel
have you ever read romeo and juliet? it's one of my favorite books of all time.,chit-chat
if that thy bent of love be honourable thy purpose marriage send me word tomorrow by one that ill procure to come to thee where and what time thou wilt perform the rite and all my fortunes at thy foot ill lay and follow thee my lord throughout the world,novel
that's very kind of you. i wish you the best of luck in your marriage.,chit-chat
nurse,novel
i work at a hospital as a nurse. it's a great profession to be in.,chit-chat
_within_ madam,novel
"have you ever seen the movie "" withinwoman ""? it's a great movie.",chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
i come anon but if thou meanest not well i do beseech thee nurse,novel
i don't think i've ever beseech a nurse. i'm not sure what that means.,chit-chat
_within_ madam,novel
"have you ever seen the movie "" withinwoman ""? it's a great movie.",chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
by and by i come to cease thy strife and leave me to my grief,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
tomorrow will i send,novel
i hope it goes well for you. i'm sure you'll have a great day.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
so thrive my soul juliet,novel
have you ever read so thrift your soul juliet? it's one of my favorite novels.,chit-chat
a thousand times good night,novel
that's a lot of good nights. i hope you have a good rest of your day.,chit-chat
_exit_ romeo,novel
have you ever seen the movie romeo and juliet? it's a romantic comedy about romeo and his love for women.,chit-chat
a thousand times the worse to want thy light,novel
"i don't know, i think it's a lot worse than a thousand times the worst.",chit-chat
love goes toward love as schoolboys from their books but love from love towards school with heavy looks,novel
that's a good way to look at it. do you have a favorite schoolboy?,chit-chat
_retiring slowly_ reenter juliet above,novel
"have you ever been to juliet? it's one of my favorite places to go, especially in the summer.",chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
hist,novel
have you ever been to a histhiker's festival? it's a music festival.,chit-chat
romeo hist,novel
"romeo hillo is an american singer, songwriter, and actor. do you like his music?",chit-chat
o for a falconers voice to lure this tasselgentle back again,novel
i don't think i've ever heard of a tasselgentle before. what's it about?,chit-chat
bondage is hoarse and may not speak aloud else would i tear the cave where echo lies and make her airy tongue more hoarse than mine with repetition of my romeos name,novel
i'm sorry to hear that. i hope you find a way to get over it.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
it is my soul that calls upon my name,novel
that's nice. what's the name of the person you're referring to?,chit-chat
how silversweet sound lovers tongues by night like softest music to attending ears,novel
i love how silversweet sound lovers tongue by night like softest music to attending ears,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
my nyas,novel
i love my nyas. they're my favorite pet. do you have any pets?,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
what oclock tomorrow shall i send to thee,novel
"i'm not sure what oclock you're referring to, but i hope it's a good one.",chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
by the hour of nine,novel
by the hour of nine! that's a lot of work. what do you do for a living?,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
i will not fail,novel
that's a good attitude to have. i'm sure you'll do great!,chit-chat
tis twenty years till then,novel
i hope so. it's been a long time since i've been in a relationship.,chit-chat
i have forgot why i did call thee back,novel
oh no! did you call back because you didn't want to talk to him again?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
let me stand here till thou remember it,novel
that's a good way to look at it. it's hard to remember things like that.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
i shall forget to have thee still stand there remembering how i love thy company,novel
that's a good thing to remember. i'm sure you'll be fine.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
and ill still stay to have thee still forget forgetting any other home but this,novel
i'm sorry to hear that. i hope you're able to find a new home soon.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
tis almost morning i would have thee gone and yet no farther than a wantons bird that lets it hop a little from her hand like a poor prisoner in his twisted gyves and with a silk thread plucks it back again so lovingjealous of his liberty,novel
i'm sorry to hear that. i hope you're able to get it back soon.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
i would i were thy bird,novel
that's what i'm thinking. i don't know what to do with myself.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
sweet so would i yet i should kill thee with much cherishing,novel
that's a good way to look at it. i'm sure you'll do just fine.,chit-chat
good night good night,novel
good night! i hope you have a good night. i'm having a great time.,chit-chat
parting is such sweet sorrow that i shall say good night till it be morrow,novel
morrow is the best player in the world right now. i'm so happy for him.,chit-chat
_exit_ romeo,novel
have you ever seen the movie romeo and juliet? it's a romantic comedy about romeo and his love for women.,chit-chat
sleep dwell upon thine eyes peace in thy breast,novel
sleep dwell upon thine eyes peace of thy breast... that's a good one!,chit-chat
would i were sleep and peace so sweet to rest,novel
i'm sure you would be. what's your favorite thing to sleep and rest?,chit-chat
hence will i to my ghostly sires cell his help to crave and my dear hap to tell,novel
that's a good idea. i'm sure you'll have a great time.,chit-chat
_exit_ scene iii,novel
"have you seen the movie "" exitscene 3 ""? it's my favorite movie of all time.",chit-chat
friar lawrences cell,novel
friar lawrs cell is a cell that is made of cells. are you familiar with cell phones?,chit-chat
enter friar lawrence with a basket,novel
enter friar lawrence with a basket is one of my favorite movies. have you seen it?,chit-chat
friar lawrence,novel
"i love friar lawrence. he's an american singer, songwriter, and actor. have you heard of him?",chit-chat
the greyeyd morn smiles on the frowning night chequering the eastern clouds with streaks of light and fleckled darkness like a drunkard reels from forth days pathway made by titans fiery wheels now ere the sun advance his burning eye the day to cheer and nights dank dew to dry i must upfill this osier cage of ours with baleful weeds and preciousjuiced flowers,novel
"i love the greyeyd morn, he is my favorite character in the series.",chit-chat
the earth thats natures mother is her tomb what is her burying grave that is her womb and from her womb children of divers kind we sucking on her natural bosom find,novel
i'm not sure what you're talking about. are you talking about something else?,chit-chat
many for many virtues excellent none but for some and yet all different,novel
"i'm not sure what you mean. what do you mean by "" many virtues ""?",chit-chat
o mickle is the powerful grace that lies in plants herbs stones and their true qualities,novel
o mickle is the powerful grace that lies in plants herbs stones and their true qualities.,chit-chat
for naught so vile that on the earth doth live but to the earth some special good doth give nor aught so good but straind from that fair use revolts from true birth stumbling on abuse,novel
that's a good way to look at it. i'm glad you're feeling better.,chit-chat
virtue itself turns vice being misapplied and vice sometimes by action dignified,novel
that's a good way to look at it. do you have any examples of that happening?,chit-chat
enter romeo,novel
i love romeo and juliet. it's my favorite book. do you like to read?,chit-chat
within the infant rind of this weak flower poison hath residence and medicine power for this being smelt with that part cheers each part being tasted slays all senses with the heart,novel
that's so sweet. i'm so happy for you. i hope you're doing well.,chit-chat
two such opposed kings encamp them still in man as well as herbsgrace and rude will and where the worser is predominant full soon the canker death eats up that plant,novel
rude will and herbsgrace are some of my favorite songs. do you like them?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
good morrow father,novel
i love my father. he is a great father to me. i am so thankful for him.,chit-chat
friar lawrence,novel
"i love friar lawrence. he's an american singer, songwriter, and actor. have you heard of him?",chit-chat
benedicite,novel
do you like ite? it's a type of ite that's made from algae.,chit-chat
what early tongue so sweet saluteth me,novel
i love saluteth! it's one of my favorite foods. do you like it?,chit-chat
young son it argues a distemperd head so soon to bid good morrow to thy bed,novel
that's awesome! i'm sure he's going to have a great time!,chit-chat
care keeps his watch in every old mans eye and where care lodges sleep will never lie but where unbruised youth with unstuffd brain doth couch his limbs there golden sleep doth reign,novel
"i've never heard of a care lodges, but i'll look into it.",chit-chat
therefore thy earliness doth me assure thou art uprousd with some distemperature or if not so then here i hit it right our romeo hath not been in bed tonight,novel
i'm sorry to hear that. i hope you're able to work it out.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
that last is true the sweeter rest was mine,novel
that's good to hear. i'm glad you're feeling better about it.,chit-chat
friar lawrence,novel
"i love friar lawrence. he's an american singer, songwriter, and actor. have you heard of him?",chit-chat
god pardon sin,novel
"do you believe in god? if so, what do you think about the sin of sin?",chit-chat
wast thou with rosaline,novel
have you ever heard of rosaline? it's a melatonin drug.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
with rosaline my ghostly father,novel
i'm sorry to hear that. i hope you're doing better now. do you feel better now?,chit-chat
no,novel
are you a fan of the beatles? they are one of my favorite bands. have you heard of them?,chit-chat
i have forgot that name and that names woe,novel
who is it? i've never heard of it before. what's it about?,chit-chat
friar lawrence,novel
"i love friar lawrence. he's an american singer, songwriter, and actor. have you heard of him?",chit-chat
thats my good son,novel
that's good to hear. i'm glad he's doing well for himself.,chit-chat
but where hast thou been then,novel
i haven't been in a while. it's been a long time since i've been away from home.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
ill tell thee ere thou ask it me again,novel
i'll tell thee thee ere thou ask me what i'd like to ask you again.,chit-chat
i have been feasting with mine enemy where on a sudden one hath wounded me thats by me wounded,novel
"oh no, that's terrible. i hope you're okay. what did you do?",chit-chat
both our remedies within thy help and holy physic lies,novel
what do you mean by holy physic? i'm not sure what you mean...,chit-chat
i bear no hatred blessed man for lo my intercession likewise steads my foe,novel
i'm sorry to hear that. i hope you're able to find peace in your life.,chit-chat
friar lawrence,novel
"i love friar lawrence. he's an american singer, songwriter, and actor. have you heard of him?",chit-chat
be plain good son and homely in thy drift riddling confession finds but riddling shrift,novel
that's a good way to look at it. i think i'd do the same.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
then plainly know my hearts dear love is set on the fair daughter of rich capulet,novel
i'm sorry to hear that. i hope you're able to get through it.,chit-chat
as mine on hers so hers is set on mine and all combind save what thou must combine by holy marriage,novel
i'm sorry to hear that. i hope things work out for you and your wife.,chit-chat
when and where and how we met we wood and made exchange of vow ill tell thee as we pass but this i pray that thou consent to marry us today,novel
i'm sorry to hear that. i hope it all works out for you and your family.,chit-chat
friar lawrence,novel
"i love friar lawrence. he's an american singer, songwriter, and actor. have you heard of him?",chit-chat
holy saint francis,novel
have you ever heard of saint saint francis? he's a saint francis of saint francis.,chit-chat
what a change is here,novel
"yeah, it's been a long time since i've been out of the house.",chit-chat
is rosaline that thou didst love so dear so soon forsaken,novel
"yes, it is. i'm so happy for him. he's such a great person.",chit-chat
young mens love then lies not truly in their hearts but in their eyes,novel
i'm sorry to hear that. i hope you're able to find your true love.,chit-chat
jesu maria what a deal of brine hath washd thy sallow cheeks for rosaline,novel
i have never heard of jesu maria before. what does she do for a living?,chit-chat
how much salt water thrown away in waste to season love that of it doth not taste,novel
"i know, it's so gross. i don't know why people do it.",chit-chat
the sun not yet thy sighs from heaven clears thy old groans yet ring in mine ancient ears,novel
the sun not yet thy sigh from heaven clears thy old groans yet ring in my ancient ears,chit-chat
lo here upon thy cheek the stain doth sit of an old tear that is not washd off yet,novel
i'm sorry to hear that. i hope you find a way to clean it up.,chit-chat
if ere thou wast thyself and these woes thine thou and these woes were all for rosaline and art thou changd,novel
i'm not sure what you're trying to say. are you trying to tell me something?,chit-chat
pronounce this sentence then women may fall when theres no strength in men,novel
i'm not sure what you mean. are you saying that women fall when there's no strength in men?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
thou chiddst me oft for loving rosaline,novel
"i love rosaline, it's one of the most popular painkillers in the world.",chit-chat
friar lawrence,novel
"i love friar lawrence. he's an american singer, songwriter, and actor. have you heard of him?",chit-chat
for doting not for loving pupil mine,novel
i'm sorry to hear that. what did you do to make it better for you?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
and badst me bury love,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
friar lawrence,novel
"i love friar lawrence. he's an american singer, songwriter, and actor. have you heard of him?",chit-chat
not in a grave to lay one in another out to have,novel
i'm sorry to hear that. i hope you're doing better than you think.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
i pray thee chide me not her i love now doth grace for grace and love for love allow,novel
i'm sorry to hear that. i hope you're able to get through it.,chit-chat
the other did not so,novel
i'm sorry to hear that. what did you do to make you feel that way?,chit-chat
friar lawrence,novel
"i love friar lawrence. he's an american singer, songwriter, and actor. have you heard of him?",chit-chat
o she knew well thy love did read by rote that could not spell,novel
"i don't know what rote means, but i know it's a french word.",chit-chat
but come young waverer come go with me in one respect ill thy assistant be for this alliance may so happy prove to turn your households rancour to pure love,novel
i'm a young waverer and i'd like to thank you for your service.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
o let us hence i stand on sudden haste,novel
that's a good way to look at it. i don't think i could do that.,chit-chat
friar lawrence,novel
"i love friar lawrence. he's an american singer, songwriter, and actor. have you heard of him?",chit-chat
wisely and slow they stumble that run fast,novel
that's a good way to look at it. i like to think of it that way too.,chit-chat
_exeunt_ scene iv,novel
"have you seen the movie "" exeuntesy scene iv ""? it's a great movie.",chit-chat
a street,novel
have you ever been to a street? it's a place where people can walk around.,chit-chat
enter benvolio and mercutio,novel
enter benvolio and mercutio are two of my favorite bands. do you like them?,chit-chat
mercutio,novel
have you ever heard of mercutio? it's a spanish dish from mexico.,chit-chat
where the devil should this romeo be,novel
"i'm not sure, but i think it's a good question. what do you think?",chit-chat
came he not home tonight,novel
that's a bummer. did you have to go to the store or did he just come home?,chit-chat
benvolio,novel
have you ever heard of benvolio? it's a drug that's used in many countries around the world.,chit-chat
not to his fathers i spoke with his man,novel
i'm sorry to hear that. i hope you're able to talk to him about it.,chit-chat
mercutio,novel
have you ever heard of mercutio? it's a spanish dish from mexico.,chit-chat
why that same pale hardhearted wench that rosaline torments him so that he will sure run mad,novel
i don't know. i'm not sure what he's up to these days.,chit-chat
benvolio,novel
have you ever heard of benvolio? it's a drug that's used in many countries around the world.,chit-chat
tybalt the kinsman to old capulet hath sent a letter to his fathers house,novel
