text,category
i can take care of myself,novel
"that's good to hear. what do you do for a living, if you don't mind me asking?",chit-chat
im not so sure of that young gentleman josiah remarked with a chuckle of amusement at geralds air of importance,novel
i am not so sure of that young gentleman josiah commented with a chuckle of amusement at geralds air of importance,chit-chat
it was naughty of you to run away salome told him in a tone of reproof,novel
"it was naughty of you to run away, salome told him in a tone of reproof",chit-chat
the child made a grimace at her and ran off towards some rocks which the receding tide had left uncovered,novel
oh no! that's terrible! i'm so sorry to hear that. i hope she's okay.,chit-chat
hes a pretty handful josiah exclaimed shaking his head,novel
i'm not familiar with josiah. what's it like to be a handful?,chit-chat
i expect someone will be here looking for him soon said salome,novel
i hope so too. it's been a long time since i've seen him.,chit-chat
i hope so for his mother will be anxious if she does not know where he is and she is not strong,novel
i hope so too. it's been a long time since i've seen him.,chit-chat
but nobody came in search of gerald who at last disappeared from sight beyond the rocks,novel
that's a good point. i didn't think of that. i wonder what gerald's secret was.,chit-chat
in spite of her fathers assurance that the boy could come to no harm the little girl grew uneasy about him and byandby rose and went to make certain he was safe,novel
that's really sweet of byandby. i'm glad he's safe now.,chit-chat
she found him lying flat on the wet beach gazing into a pool between two rocks at some beautiful anemones and tried to induce him to retrace his footsteps but all to no purpose,novel
that's not very nice of her. what did she do to get him to do that?,chit-chat
in vain she told him that his mother would be worried about him and that his father would be angry,novel
i'm sorry to hear that. i hope he's able to get over it.,chit-chat
the wayward child would pay no attention to her,novel
the wayward child would pay no attention to her... what does that mean?,chit-chat
whats it to do with you,novel
i don't know. i just feel like i'm missing out on so much.,chit-chat
he demanded rudely,novel
i'm sorry to hear that. what did he do to make you feel that way?,chit-chat
mind your own business if you please,novel
i don't mind my own business. i'm just wondering if there's anything i can do about it.,chit-chat
as he absolutely refused to return salome left him with the intention of persuading her father to interfere but to her dismay she found josiah had deserted his nets and as the key of the cottage door was in her pocket she knew he had not gone home,novel
that's so sad. i'm sorry to hear that. i hope she's okay.,chit-chat
in all probability he had betaken himself to the crab and cockle to obtain a drink,novel
"that's a good guess, but i don't think it's true. i've never seen a crab before.",chit-chat
whilst she was hesitating how to act much to her surprise gerald appeared around the rocks and joined her,novel
what did gerald do to make you think he was going to join her? did gerald say something to her?,chit-chat
he was tired of the beach he declared and wanted to see her flowers so she allowed him to accompany her home,novel
that's really sweet of him. i'm sure he'll get over it.,chit-chat
and thus it was that the young tyrant was discovered in salomes garden halfanhour later by his muchtried governess,novel
i've never heard of salomes garden halfanhour. what's it about?,chit-chat
poor miss conway,novel
have you ever been to miss conway? it's one of the best shows on netflix.,chit-chat
she almost wept with joy on finding gerald in safety and insisted on his return to greystone immediately,novel
that's awesome. i'm glad she was able to find him. i hope he's safe.,chit-chat
she led him away in triumph paying no attention to his request that he might be allowed to remain a little longer,novel
that's a good way to look at it. i don't think i could do that.,chit-chat
josiah did not return for his tea so after waiting some time salome had hers and then seated herself under the porch with her knitting,novel
"josiah did not return for his tea so after waiting some time salome had hers, then seated herself under the porch with knitting",chit-chat
there margaret fowler found her as the evening was drawing in,novel
that's interesting. did you find out who she was or did you just find out?,chit-chat
mother has sent me to thank you for taking such good care of gerald this afternoon margaret said as she complied with the lame girls invitation to sit down opposite to her,novel
i'm sorry to hear that. i hope you're able to make it up to her.,chit-chat
he is a very tiresome disobedient boy for father had told him never to go down on the beach by himself,novel
i'm sorry to hear that. i hope he's doing well on his own.,chit-chat
he is not to be trusted,novel
"what do you mean by that? i don't mean to be rude, but i'm not sure what you mean.",chit-chat
father has punished him for his naughtiness by ordering him to bed,novel
i'm sorry to hear that. what did he do to make you feel that way?,chit-chat
it was quite a shock to poor miss conway when she found gerald was nowhere on the premises,novel
i'm sorry to hear that. i can't imagine what that must have been like.,chit-chat
i noticed she looked pale salome said,novel
"yeah, i noticed that too. i think it's because she's so pale.",chit-chat
i am afraid master gerald is very troublesome,novel
i'm not sure what you mean by troublesome. what do you mean exactly?,chit-chat
troublesome,novel
have you ever been to troubleover? it's a music festival in new york city.,chit-chat
i should think he is,novel
why do you think he's not? is it because you don't like him?,chit-chat
it was kind of you to look after him salome,novel
"i didn't want to make him feel bad, but i felt bad for him too.",chit-chat
i have a message from my mother to know if you can come to see us tomorrow,novel
that's nice of her. i'm sure she'll be happy to hear that.,chit-chat
do try to come,novel
i don't think i'll be able to. it's been a long time since i've been there.,chit-chat
oh i should like to,novel
you should. it's a lot of fun. i'm not sure what i'd do without it.,chit-chat
salome cried her eyes sparkling with excitement,novel
i'm so sorry to hear that. i hope she's feeling better now. are you okay?,chit-chat
then will you manage to be at greystone by five oclock,novel
i don't think so. i'm not sure if i'll be able to do it.,chit-chat
yes miss if alls well,novel
i'm not sure if i'll ever be able to get over it. it's been a long time since i've been in a relationship.,chit-chat
oh please thank mrs fowler for asking me,novel
what did she ask you to say? i've never heard of mrs. fowler before.,chit-chat
mother wants to hear you sing again,novel
mom wants to hear you sing again... i'm not sure what that means.,chit-chat
she has taken quite a fancy to you and i am so glad,novel
"yes, she has. i'm so happy for her. it's been a long time since i've seen her.",chit-chat
i think your mother is the prettiest sweetest lady i ever saw the lame girl said earnestly,novel
i don't think so. i think she's the prettiest sweet lady i've ever seen.,chit-chat
how dearly you must love her miss margaret,novel
"i don't know much about miss margaret, but i do know that she was an american singer.",chit-chat
yes margaret answered soberly but i do not think she cares for me much,novel
i'm sorry to hear that. i hope you're able to get through it.,chit-chat
gerald is her favourite you know,novel
"no, i don't know who gerald is. what's his name? i've never heard of him.",chit-chat
oh im not jealous of him but i cant help seeing that though he teases and worries her and i do all i can to please her she loves him much better than she has ever loved me,novel
i'm sorry to hear that. i hope things work out for the best for you.,chit-chat
salome was surprised and pained by the look of sadness on her companions face,novel
"hello, salome. how are you? i hope you are having a good day. do you have any hobbies?",chit-chat
perhaps your mother shows her affection more to master gerald because hes so much younger than you she suggested,novel
i don't think so. i think she just doesn't like him as much as i do.,chit-chat
i can not believe she loves him better really,novel
that's really sweet of her. i'm sure she's very proud of him.,chit-chat
margaret made no reply to this but byandby she said we have had several fusses at home these last few days,novel
i'm sorry to hear that. i hope you're able to get out of the house soon.,chit-chat
did you hear that father dismissed one of the menservants for bringing beer into the stable,novel
"no, i didn't hear that. what did he do? did he drink it?",chit-chat
yes i heard about it,novel
"it's been so long since i've seen it, i don't know what i'm going to do with it.",chit-chat
i think mr fowler was quite right salome declared decidedly,novel
i'm not familiar with mr. fowler. what's his name? i've never heard of him.,chit-chat
do you,novel
i don't know what i'm going to do with the money i've made.,chit-chat
im glad to hear you say that,novel
thank you. it's been a long time since i've been in a relationship.,chit-chat
father always means to do right i am sure,novel
"that's what i'm thinking, but i don't know if i can trust him.",chit-chat
he is a teetotaler himself you know and so are we all for that matter,novel
i don't think i've ever heard of a teetotaler before.,chit-chat
at this point in the conversation the garden gate clicked and josiah strode up the path and hurried past the little girls into the cottage,novel
that must have been a fun conversation. did you have a good time with josiah?,chit-chat
his bronzed face was crimson and he walked somewhat unsteadily but he was sufficiently sober to realise that his wisest plan was to take no notice of his little daughters visitor,novel
that's a good plan. i'm glad he didn't have to do that.,chit-chat
pitying salome from the depths of her heart margaret rose saying it was time for her to go home,novel
i'm so sorry to hear that. i hope she's doing better now. what happened to margaret rose?,chit-chat
the lame girl followed her silently to the garden gate where they stood for a few minutes talking,novel
that's not lame at all. it's a good way to meet new people.,chit-chat
youll be sure to come tomorrow wont you,novel
"yeah, i'm going to be there. i've got a lot of free time.",chit-chat
margaret said earnestly,novel
"margaret said earnestly, but i don't think she meant it in a negative way.",chit-chat
yes miss was the grave reply if i possibly can i hope nothing will prevent it butyou see how it is with him sometimes and she pointed towards the cottage,novel
that's a good idea. i think i'm going to have to do that.,chit-chat
yes margaret admitted,novel
i've never heard of margaret before. what's her name? do you know her?,chit-chat
oh im so sorry,novel
thank you. it's been a long time since i've been in a relationship.,chit-chat
he must be a terrible trial for you,novel
"he's not a good one, but i'm not going to let him get away with it.",chit-chat
may god help you salome,novel
thank you for your kind words. i appreciate it. do you believe in god as well?,chit-chat
he does help me the lame girl replied i couldnt bear it alone,novel
i'm sorry to hear that. what did he do to make you feel that way?,chit-chat
oh how i wish my father was a teetotaler like yours,novel
i'm sorry to hear that. what do you do for a living? do you have any hobbies?,chit-chat
i wish so too,novel
"it's been so long since i've been in a relationship, i don't know if i'm ready for it.",chit-chat
i had hoped you would never find out about my poor father being a drinker but i might have known that sooner or later you would learn the truth,novel
i'm sorry to hear that. what did he do to make you think he was a drinker?,chit-chat
oh miss dont please dont think hes altogether a bad man,novel
i don't think he's a bad man. i'm just upset about it.,chit-chat
he isnt,novel
"i don't know about you, but i'm not a big fan of him.",chit-chat
when hes sober theres not a kinder or better man in the world,novel
that's so true. i'm glad you're doing better than him though.,chit-chat
but when the drink gets hold of him he isnt himself at all,novel
that's a good point. i'm not sure how i feel about that though.,chit-chat
and salome laid her head on the top rail of the gate and sobbed heartbrokenly,novel
that's so sad. i'm sorry to hear that. i hope she's okay.,chit-chat
oh dont cry so,novel
i don't know what to do. i'm not sure what i should do.,chit-chat
margaret said imploringly her own eyes full of tears,novel
margaret said imploringly my own eyes full of tears... i'm not sure what that means.,chit-chat
oh perhaps hell give up the drink some day,novel
that's what i'm thinking. i don't want to give it up.,chit-chat
i dont know miss im afraid he wont,novel
i'm sure he won't. it's hard to lose someone you love.,chit-chat
he gets worse instead of better,novel
that's a good way to look at it. do you think he will get better?,chit-chat
the vicar has spoken to him but thats done no good,novel
"yeah, i'm not sure what to do. i don't know what i'll do.",chit-chat
he has only come home for supper now afterwards hell go back to the crab and cockle,novel
i'm sorry to hear that. i hope you're able to get him back soon.,chit-chat
but there i mustnt cry any more or hell notice it,novel
that's good to hear. i'm sure you'll get over it soon.,chit-chat
illustration salome laid her head on the top rail of the gate and sobbed heartbrokenly,novel
that's pretty cool. i've never heard of illustration salome before. what's her name?,chit-chat
goodbye salome,novel
"do you like salsa? i love salsa, it's my favorite salsa.",chit-chat
mind you come tomorrow,novel
i don't think i'll be able to. i've got a lot of work to do.,chit-chat
oh yes,novel
i'm so glad i got to see it. it's been a long time since i've seen it.,chit-chat
i hope i shall,novel
i'm sure you will. what's your favorite thing to do in your spare time?,chit-chat
oh miss i feel so ashamed that you should have seen my father tonight,novel
i'm sorry to hear that. i hope you're able to see him soon.,chit-chat
theres nothing for you to be ashamed about,novel
"i'm not ashamed of it, it's just that i don't know what to do with myself.",chit-chat
i think youre the pluckiest girl i know,novel
i think you're the pluckiest girl i know too. what's your favorite color?,chit-chat
good night,novel
good night! i hope you have a good night. i'm having a great time.,chit-chat
and margaret ran off with a nod and a smile,novel
that's awesome! i'm so happy for her. i hope she's doing well.,chit-chat
she slackened her speed soon however and as she went up the hill beyond the church towards her home paused now and again to look back the way she had come and admire the beautiful view,novel
that's awesome! i'm glad she was able to get out of the way.,chit-chat
at the entrance to the grounds of greystone she met her father and together they walked towards the house whilst she told him of josiah pethericks condition that evening,novel
that's really nice of her. i'm glad she's doing well now.,chit-chat
oh father you are right to be a teetotaler,novel
"i'm not sure what that means, but i hope it's a good one.",chit-chat
she cried,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
drink is an awful thing,novel
"i know, it's awful. i'm trying to figure out what to do with it.",chit-chat
it is indeed my dear he replied with a deep sigh,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
i found petherick a wellinformed civilspoken man in fact i was favourably impressed with him this morning and he talked of his little daughter as though he really loved her,novel
that's great! i'm glad petherick was able to help you out.,chit-chat
drink can slay affection though he concluded sorrowfully,novel
that's a good way to look at it. i'm not sure i could do that.,chit-chat
its dreadful it should father,novel
i don't think i've seen it yet. i'm not sure if it's going to be good or not.,chit-chat
when drink once gets hold of people it makes them slaves and kills their finest feelings,novel
i know what you mean. i've been there. it's hard to deal with.,chit-chat
i am very sorry for that poor salome,novel
"it's okay, i'm used to it. i just don't know what to do with it.",chit-chat
so am i,novel
what do you do for a living? do you have any hobbies that you enjoy?,chit-chat
she is so brave too and sticks up for her father all she can,novel
that's true. i'm sure she's proud of him for doing what he's doing.,chit-chat
oh i think he ought to give up the drink for her sake,novel
that's what i'm thinking too. i don't know what to do.,chit-chat
i wonderi wonder if it would be any good for you to speak to him,novel
i don't know. i'm not sure if it would be a good idea.,chit-chat
and margaret looked wistfully and pleadingly into her fathers face,novel
i didn't see that. who is margaret? i'm not familiar with her.,chit-chat
i will consider the matter he rejoined thoughtfully,novel
that's a good idea. i don't think i'm going to do it again.,chit-chat
oh father,novel
have you ever seen father father? it's a movie about a man who's father died.,chit-chat
she cried picturing afresh salomes grief and humiliation what should i do if i had such a trouble as that poor lame girl has to bear,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
mr fowler started and a look of intense pain and trouble momentarily crossed his countenance but he answered quietly in that case i hope you would ask god to support and comfort you,novel
i'm sorry to hear that. i hope you're feeling better. i'll pray for you.,chit-chat
as salome does,novel
what do you think about salome? i think he is one of the best - selling music artists of all time.,chit-chat
i could not be patient like she is though,novel
i'm sorry to hear that. what did she do to make you feel that way?,chit-chat
i trust you would my dear child,novel
that's good to hear. i don't think i'll ever have a child.,chit-chat
well i am not likely to be tried and margaret regarded her father with a look of affectionate pride,novel
i'm sorry to hear that. i hope you're able to get through it.,chit-chat
she wondered at the sadness of the smile with which he returned her glance and his answer gravely spoken puzzled her not a little,novel
"that's interesting. did she say something to the effect of "" i don't like you. """,chit-chat
we can not tell how much our patience and our love may be tried he said nor what trials the future may hold for us,novel
that's a good way to look at it. i'm sorry to hear that.,chit-chat
we can only pray that god will help and strengthen us in our time of need,novel
"that's very kind of you to say, thank you for your kind words. do you believe in god?",chit-chat
chapter vi,novel
i'm a big fan of chapter vi. it's one of my favorite novels.,chit-chat
perfectly happy,novel
i'm glad to hear that. what's your favorite thing to be happy about?,chit-chat
oh i do hope she will come,novel
i hope so too. it's been a long time since i've seen her.,chit-chat
its nearly five oclock and shes not in sight yet,novel
that's too bad. i'm sorry to hear that. do you think she'll come back?,chit-chat
i wish i had thought of watching from my bedroom window i could have seen then when she left the cottage,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
the speaker margaret fowler started up from her seat beneath the lilac tree and ran across the lawn in the direction of the gate which led from the grounds of greystone into the road,novel
i'm so sorry to hear that. i hope you're ok. what happened?,chit-chat
beneath the lilac tree sat mrs fowler in a comfortably padded wicker chair with a small table laden with papers and magazines at her side,novel
"wow, that sounds like a lot of fun. did you have a good time with mrs. fowler?",chit-chat
she glanced after her little daughter with a slightly amused smile then remonstrated with gerald who was playing near by for making a noise,novel
that's so sweet of her. i'm sure she's proud of him.,chit-chat
you will give me a headache if you keep on doing that she said as he cannoned two croquet balls against each other,novel
i don't know what i would do if that happened to me. i would be so mad.,chit-chat
pray be quiet,novel
i don't think i'll be able to do that. i'm not very quiet.,chit-chat
gerald chose not to obey,novel
gerald chose not to obey. that's a good thing. i'm glad he didn't.,chit-chat
he continued his game utterly regardless of his mothers command,novel
that's good to hear. i don't think i'd be able to do that.,chit-chat
do stop gerald,novel
"i don't know who gerald is, but i'm not a fan of him.",chit-chat
she exclaimed,novel
i'm not sure what you mean by that. are you referring to something i've never heard of before?,chit-chat
i really can not bear that noise any longer,novel
i know what you mean. i can't stand it. it's so annoying.,chit-chat
oh where is miss conway,novel
"i don't know where she is, but i do know that she's an american actress.",chit-chat
why isnt she here to look after you,novel
"i don't know, i'm not sure. maybe she just doesn't like me.",chit-chat
gerald to oblige me find some other amusement theres a dear boy,novel
i've never heard of gerald to oblige me. what's the name of the amusement?,chit-chat
why do you not obey your mother sir,novel
"i don't know, i'm not sure. i guess i'll have to ask her.",chit-chat
demanded a stern voice,novel
i don't think that's a good idea. i'm not sure what to do.,chit-chat
and suddenly the little boy dropped the croquetmallet from his hand and turned to face his father,novel
that's so funny! i'm glad he didn't get hurt too bad.,chit-chat
thats right gerald,novel
what is gerald? i've never heard of him. what's he doing these days?,chit-chat
mrs fowler said hastily,novel
have you ever been to mrs. fowler's wedding? it's an american wedding.,chit-chat
he hasnt been doing anything wrong henry she continued glancing apprehensively at her husband onlyyou know how absurdly nervous i ami cant bear any sharp sudden noise,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
its foolish of me i know,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
gerald now ran after his sister and mr fowler stood with his hand on the back of his wifes chair looking down at her with grave attention,novel
gerald now ran after his sister and mr fowler stood with his hand on the back of his wifes chair looking down at her with grave attention,chit-chat
you should make the boy obey you my dear he said,novel
i'm not sure how to do that. i don't know what to do.,chit-chat
has not your visitor arrived yet,novel
it hasn't yet. it's been a while since i've been out of town.,chit-chat
no,novel
are you a fan of the beatles? they are one of my favorite bands. have you heard of them?,chit-chat
margaret has gone to the gate to see if she is coming,novel
i'm so sorry to hear that margaret is gone. i hope she's okay.,chit-chat
i thought we would have tea out here for it is cooler and pleasanter in the garden than in the house and it will be more informal,novel
that sounds like a lot of fun. what kind of tea do you have in the garden?,chit-chat
i should like you to hear this lame girl sing henry,novel
i don't think she's lame. i think she has a lot of talent.,chit-chat
i think i never heard a voice which touched me so deeply as hers,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
but you are not listening i beg your pardon my dear,novel
i don't know what i'm going to do. i can't help it.,chit-chat
i confess my thoughts were wandering,novel
what did you think were your thoughts? did you have a good reason for thinking that way?,chit-chat
the fact is tomorrow i shall have to go up to town for a few days and i would far rather remain at home,novel
i'm sorry to hear that. what are you going to do for a few days?,chit-chat
but i am obliged to go,novel
i'm sorry to hear that. why are you obligated to go? what happened?,chit-chat
you can leave with an easy mind his wife told him reassuringly,novel
that's what i'm going to do. i don't know what to do with myself.,chit-chat
i am really quite strong now and capable of managing the household i believe i shall be better for something to do,novel
that's great to hear. i'm glad you're able to manage your household.,chit-chat
by the way you can not think how much i enjoyed my drive this morning to n mentioning the nearest town,novel
that's great! i'm glad you enjoyed it. what did you drive for?,chit-chat
i wanted some trifles from a drapers and the shops were much better than i expected,novel
what did you get from the drapers? i've never been to a draper before.,chit-chat
oh,novel
do you have any pets? i have a dog and a cat. they are so cute.,chit-chat
here come the children,novel
i love the movie here come the children. it's one of my favorite movies of all time.,chit-chat
they are bringing salome with them,novel
i love salome. it's one of my favorite foods. what's your favorite salome?,chit-chat
mrs fowler rose and greeted the lame girl very cordially placing her in a chair next to her own,novel
"hello, how are you doing today? i hope you are having a great day, mrs fowler rose.",chit-chat
salome was looking her best neatly attired in a clean cotton frock,novel
i love salome. she's one of my favorites. do you like her music?,chit-chat
there was a flush born of excitement on her cheeks and her brown eyes shone with a happy light as she gave herself up to the enjoyment of the present hour,novel
that's so nice of her. i'm sure she was happy to hear that.,chit-chat
tea was served beneath the lilac tree such a luxuriant tea as salome had never partaken of before and everyone appeared determined that she should make a good mealgerald pointing out to her the most delectable of the dainties which he pressed her to eat for in the depths of his selfish little heart there was a warm spot for the lame girl who had so often given him flowers from her garden when he had certainly not deserved them,novel
that's so sweet of salome. i've never had tea before. what's it like?,chit-chat
salome was inclined to be a trifle shy at first of mr fowler,novel
salome was a trifle shy at first of mr. fowler? what does that mean?,chit-chat
from what she had heard of him she had imagined he must be an exceedingly stern strict sort of man but he talked to her so kindly and pleasantly that she soon grew at ease with him and answered all the questions he put to her unreservedly,novel
that's really nice of him. i'm sure he's a great man.,chit-chat
she told him she had only been a member of the choir during the last six months and explained that she had not known she possessed a really good voice until the vicar had informed her that such was the fact,novel
"wow, that's really cool. i'm glad she didn't tell him.",chit-chat
i always loved singing even when i was a tiny thing she said but i never thought of joining the choir till one day when mr amyatt suggested it,novel
i'm sure you'll do great! what kind of music do you like to sing?,chit-chat
he was passing our cottage and heard me singing and he came right in and said he would like me to come up to the vicarage and let him try my voice,novel
that's really sweet of him. what kind of music do you like to listen to?,chit-chat
father said i might go so i did and the next sunday i sang with the choir in church for the first time,novel
that's awesome! i'm sure you had a great time. what kind of music did you sing?,chit-chat
you must not sing too much mr fowler remarked for you are very young and might permanently injure your voice if you strained it now,novel
i don't think so. i've been singing since i was a little kid.,chit-chat
you must nurse it a bit,novel
i'm not sure what you mean. what do you mean by nurse it a bit?,chit-chat
thats what mr amyatt says salome replied with a smile and im very careful,novel
that's a good way to look at it. what do you do to be careful?,chit-chat
it is a great gift to have a beautiful voice,novel
thank you! i'm glad you think so. it's always nice to have someone to talk to.,chit-chat
mr fowler looked with kindly interest at his little guest as he spoke then his eyes wandered to the crutches which she had placed on the ground beside her chair and she caught the swift glance of sympathy which crossed his face and from that moment he stood high in her estimation,novel
"hello, how are you doing today? i hope you are having a good day, mr fowler.",chit-chat
god is very merciful he added softly as though speaking to himself we are too apt to forget that he never sends a cross without its compensation,novel
that's a good point. i'm not sure i've ever heard of god sending a cross without its compensation.,chit-chat
salome was perfectly happy sitting there under the lilac tree though she felt all the while as though she must be in a wonderful dream,novel
i'm sure she is. i've never been under a lilac tree before.,chit-chat
mrs fowler in her light summer dress with her fair hair and her lovely blue eyes looked like a queen she thought,novel
i love the color blue eyes. it's one of my favorite colors. what's your favorite color?,chit-chat
salome was more and more impressed with her grace and charm on every fresh occasion on which she saw her,novel
that's a good way to look at it. i'm glad you like her.,chit-chat
how proud miss margaret must be of her mother,novel
i'm sure she's proud of her mother. miss margaret is a great singer and songwriter.,chit-chat
and how happy miss margaret must be in such a beautiful home with kind parents and everything that heart could desire,novel
i'm sure she is. it's hard to believe that she's still alive.,chit-chat
and yet what was the meaning of that wistful look on her face and why was mr fowlers countenance so grave and almost stern in expression at times,novel
"i'm not sure what the meaning of that look is, but i do know it's not good.",chit-chat
salomes eyes were remarkably shrewd,novel
"i'm not sure what that means, but i've never heard of salomeyes before.",chit-chat
she noticed how attentive mr fowler was to his wife almost seeming to anticipate her wishes and read her thoughts and she was surprised when he was called away for a few minutes to see that mrs fowler talked with greater freedom in his absence as though his presence put a restraint upon her,novel
that was very nice of mrs fowler to come by for a few minutes to talk to mr fowler.,chit-chat
as soon as all had finished tea margaret took salome around the gardens and afterwards led the way into the house,novel
that's so nice of her. i'm sure she was very proud of you.,chit-chat
she showed salome her own room the walls of which were crowded with pictures and knickknacks,novel
that sounds like a lot of fun. did you have to clean it up or was it just for fun?,chit-chat
the lame girl had never seen such a pretty bedroom before as this one with its little whitecurtained bed and whiteenamelled furniture,novel
that's not lame at all. it's nice to have a nice place to sleep.,chit-chat
then margaret opened a velvetlined jewel case and took out a small gold brooch in the shape of a shell which she insisted upon fastening into the neck of her visitors gown,novel
"wow, that's really interesting. i've never heard of margaret before. what's her name?",chit-chat
it is for you she said i bought it with my own money so you need not mind taking it,novel
i don't mind taking it. i'm just not sure if it's worth it.,chit-chat
i told mother i was going to give it to you,novel
that's nice of you. i'm sure she's proud of you for doing that.,chit-chat
i want you to wear it for my sake salome,novel
"i'd love to, but i'm not sure if i'll be able to.",chit-chat
oh miss margaret how kind of you,novel
i am very kind to her. she was such a great person. i miss her a lot.,chit-chat
thank you so much,novel
you're welcome! i'm so happy i got to share it with my family.,chit-chat
but ought i to take it,novel
i think i'm going to take it. i think it's going to be a lot of fun.,chit-chat
are you sure mrs fowler oh yes,novel
i'm not sure. i don't know who she is. i've never met her.,chit-chat
margaret interposed eagerly,novel
have you ever heard of margaret interposed? it's a song by the same name.,chit-chat
mother would like you to have it,novel
i don't think my mother would like that. i'm not sure what she would want me to do with it.,chit-chat
she said she thought it would be a very suitable gift for you,novel
that's good to hear. i'm not sure what i'll do with it.,chit-chat
it is pretty isnt it,novel
it really is. it's been a long time since i've been out of the country.,chit-chat
it is lovely,novel
it really is. i can't believe it's been so long since i've seen it.,chit-chat
was the enthusiastic reply,novel
"yes, it was. i was so happy to see her. i'm so happy for her.",chit-chat
i shall value it always miss margaret for your sake and there were tears of pleasure and gratitude in salomes brown eyes as she spoke,novel
i'm so sorry to hear that. i hope you're doing well. i know it's hard to lose someone you love.,chit-chat
i am so very glad you like it margaret said earnestly but now come downstairs to the drawingroom,novel
i am so glad you like it margaret said earnestly but now come downstairs to the drawingroom,chit-chat
greystone appeared quite a palatial residence to the simple village girl accustomed to her cottage home,novel
"hello, how are you today? i just got back from a trip to the simple village girl.",chit-chat
she noticed how soft and thick were the carpets how handsome was the furniture and how everything in connection with the house had been done with a view to comfort,novel
that's really nice of her. i'm sure she's proud of you.,chit-chat
a sense of awe crept over her as she cast one swift glance around the spacious drawingroom,novel
"hey, how are you doing today? i just got back from a long day at work.",chit-chat
miss conway was at the piano but she ceased playing as the little girls entered and mrs fowler who was standing by the open window conversing with her husband turned towards them immediately and requested salome to sing,novel
i love miss conway. she is one of my favorite artists. do you like her music?,chit-chat
so salome stood leaning upon her crutches in the centre of the room and lilted without accompaniment a simple little song she had often heard from her dead mothers lips,novel
"hello, how are you doing today? i just got back from a long day at work.",chit-chat
it was a lullaby and she sang it so sweetly and unaffectedly that her listeners were delighted and mr fowler was surprised at the beauty of the voice which had had so little training,novel
that's really cool. i've never heard of mr fowler before. what kind of voice did he sing?,chit-chat
she gave them several other quaint westcountry ballads and then at mrs fowlers request sang abide with me,novel
that's really nice of her. i've never heard of mrs. fowlers.,chit-chat
i like that best margaret said as she drew salome down on a sofa by her side,novel
that's really nice of her. i'm sure she's a great person.,chit-chat
why how youre trembling,novel
"i don't know, it's just that i'm not sure what to do with myself.",chit-chat
and your hands are quite cold,novel
"yeah, but i'm used to it, so it's not a big deal.",chit-chat
poor child,novel
i don't think i'd ever want to be a parent. it's so sad.,chit-chat
we have made her nervous i fear mr fowler remarked,novel
oh no! i hope she's okay. i'm sure she'll be fine.,chit-chat
used your mother to sing my dear,novel
i'm sorry to hear that. i hope you're doing well. what did you sing?,chit-chat
yes sir sometimes and father used to sing in the choir but he doesnt now,novel
i'm sorry to hear that. i hope he's doing better now. what happened to him?,chit-chat
if you please she proceeded glancing from one to the other hesitatingly i think i ought to go home,novel
i don't know if i could do that. i'm not sure if i'd be able to handle it.,chit-chat
father promised to meet me outside the gate at seven oclock and it must be that now,novel
that must have been nice to meet you outside the gate. did you have a good time?,chit-chat
it is a little after seven mr fowler replied glancing at his watch,novel
"wow, that's a lot of watches. i've never seen one like that before.",chit-chat
then i think i must go sir,novel
i'm sure you will. i've been there before. it's a lot of fun.,chit-chat
you must come again soon mrs fowler said eagerly,novel
i sure hope so. i'm not sure if i'll be able to though.,chit-chat
thank you so much my dear for singing to us,novel
you're very welcome. i'm glad you enjoyed it. what kind of music do you like?,chit-chat
you have given us very great pleasure,novel
thank you! i'm glad you like it. i hope you have a great day!,chit-chat
i am very glad salome rejoined simply and earnestly and i should like to tell you how much i have enjoyed myself and thank you for all your kindness to me,novel
that's great to hear. i'm glad you're having a good time.,chit-chat
true to his promise josiah petherick was waiting for his little daughter in the road outside the entrance to greystone,novel
i'm not familiar with josiah petherick. what's her name?,chit-chat
he was perfectly sober and as salome caught sight of his stalwart figure her face lit up with pleasure,novel
that's pretty cool. i'm glad he was able to get away with it.,chit-chat
well have you had an enjoyable time,novel
"yes, i had a great time. i was able to meet a lot of new people.",chit-chat
he inquired smilingly,novel
i'm not sure what you mean by that. are you referring to something i've never heard of before?,chit-chat
oh yes she answered and proceeded to give him a detailed account of all she had seen and heard and done,novel
that's what i was thinking. i can't believe she didn't do that.,chit-chat
he admired margarets gift and was secretly much gratified at the attention and kindness his little girl had received from the newcomers,novel
"awww, that's so sweet of him. how old is the little girl?",chit-chat
much to her relief he accompanied her past the crab and cockle though it must be admitted he cast a longing glance in the direction of the open doorway through which the stale odour of tobacco and beer was stealing forth as usual,novel
"wow, that's interesting. i've never heard of a stale odour before.",chit-chat
and when they reached home he followed her into the cottage and continued the conversation whilst she set about getting supper,novel
"oh my god, that's terrible. i'm so sorry to hear that. how did he get away with it?",chit-chat
she feared he would take himself to the inn as soon as the meal was over but instead he sat down under the porch and gazed thoughtfully out to sea,novel
