text,category
i'm not sure i understand what you are saying. are you saying you have no remedies for negligence?,chit-chat
you agree that the foundation the trademark owner and any distributor under this agreement will not be liable to you for actual direct indirect consequential punitive or incidental damages even if you give notice of the possibility of such damage,novel
i'm not sure i understand what you're saying. can you tell me more?,chit-chat
1f3,novel
have you ever heard of f1f? it's a mix of 1f2 and 1f3.,chit-chat
limited right of replacement or refund if you discover a defect in this electronic work within 90 days of receiving it you can receive a refund of the money if any you paid for it by sending a written explanation to the person you received the work from,novel
that's good to know. i'll have to do that. thanks for the information.,chit-chat
if you received the work on a physical medium you must return the medium with your written explanation,novel
that's a good idea. i'm going to have to do that. thank you!,chit-chat
the person or entity that provided you with the defective work may elect to provide a replacement copy in lieu of a refund,novel
that's a good idea. i'll have to look into that. thank you!,chit-chat
if you received the work electronically the person or entity providing it to you may choose to give you a second opportunity to receive the work electronically in lieu of a refund,novel
that's a good idea. i'll look into that. thank you for the advice.,chit-chat
if the second copy is also defective you may demand a refund in writing without further opportunities to fix the problem,novel
"that's a good idea, i'll look into it. thanks for the advice!",chit-chat
1f4,novel
have you ever heard of f4f? it's also known as f1d.,chit-chat
except for the limited right of replacement or refund set forth in paragraph 1f3 this work is provided to you asis with no other warranties of any kind express or implied including but not limited to warranties of merchantability or fitness for any purpose,novel
i'm not sure what you mean by that. do you mean that you don't have a right to a refund?,chit-chat
1f5,novel
have you ever been to f5? it's the world's most popular car.,chit-chat
some states do not allow disclaimers of certain implied warranties or the exclusion or limitation of certain types of damages,novel
that's too bad. i'm glad i live in a state that doesn't allow disclaimers.,chit-chat
if any disclaimer or limitation set forth in this agreement violates the law of the state applicable to this agreement the agreement shall be interpreted to make the maximum disclaimer or limitation permitted by the applicable state law,novel
"i'm sorry, i don't understand what you're saying. what do you mean by "" violates the law of the state ""?",chit-chat
the invalidity or unenforceability of any provision of this agreement shall not void the remaining provisions,novel
the invalidity or unenforceability of any agreement shall not void the remaining provisions,chit-chat
1f6,novel
"have you ever heard of f6? it's short for f6, which is short for 1f6.",chit-chat
indemnity you agree to indemnify and hold the foundation the trademark owner any agent or employee of the foundation anyone providing copies of project gutenberg electronic works in accordance with this agreement and any volunteers associated with the production promotion and distribution of project gutenberg electronic works harmless from all liability costs and expenses including legal fees that arise directly or indirectly from any of the following which you do or cause to occur a distribution of this or any project gutenberg work b alteration modification or additions or deletions to any project gutenberg work and c any defect you cause,novel
i'm not sure i understand what you're saying. are you saying you agree to indemnity and hold the foundation a trademark owner any agent or employee of the foundation anyone providing copies of project gutenberg electronic works in accordance with this agreement and any volunteers associated with the production promotion,chit-chat
section 2,novel
have you ever been to section 2? it's one of my favorite places to visit.,chit-chat
information about the mission of project gutenberg project gutenberg is synonymous with the free distribution of electronic works in formats readable by the widest variety of computers including obsolete old middleaged and new computers,novel
"i've never heard of gutenberg, but i'll look into it. what's the name of the project?",chit-chat
it exists because of the efforts of hundreds of volunteers and donations from people in all walks of life,novel
that's very true. it's hard to believe that there are more than 400 million people in the world.,chit-chat
volunteers and financial support to provide volunteers with the assistance they need are critical to reaching project gutenbergs goals and ensuring that the project gutenberg collection will remain freely available for generations to come,novel
that's a great idea. i've always wanted to volunteer at the gutenberg collection.,chit-chat
in 2001 the project gutenberg literary archive foundation was created to provide a secure and permanent future for project gutenberg and future generations,novel
that's really cool. i've never heard of that foundation before. what's it about?,chit-chat
to learn more about the project gutenberg literary archive foundation and how your efforts and donations can help see sections 3 and 4 and the foundation information page at wwwgutenbergorg,novel
that's a great idea! i'll have to check it out. what's your favorite book?,chit-chat
section 3,novel
have you ever been to the section 3 section? it's a section in section 3.,chit-chat
information about the project gutenberg literary archive foundation the project gutenberg literary archive foundation is a nonprofit 501c3 educational corporation organized under the laws of the state of mississippi and granted tax exempt status by the internal revenue service,novel
the gutenberg literary archive foundation is a nonprofit 501c3 educational corporation organized under the laws of mississippi and granted tax exempt status by the internal revenue service,chit-chat
the foundations ein or federal tax identification number is 646221541,novel
the foundation ein or federal tax identification number number is 646211541.,chit-chat
contributions to the project gutenberg literary archive foundation are tax deductible to the full extent permitted by us federal laws and your states laws,novel
"i've never heard of gutenberg literary archive foundation, but i'll look into it.",chit-chat
the foundations business office is located at 809 north 1500 west salt lake city ut 84116 801 5961887,novel
have you ever been to the foundation business office? it's a great place to work.,chit-chat
email contact links and up to date contact information can be found at the foundations website and official page at wwwgutenbergorgcontact section 4,novel
i have never heard of wwwgutenbergcontact information. what is that?,chit-chat
information about donations to the project gutenberg literary archive foundation project gutenberg depends upon and can not survive without widespread public support and donations to carry out its mission of increasing the number of public domain and licensed works that can be freely distributed in machinereadable form accessible by the widest array of equipment including outdated equipment,novel
"i've never heard of gutenberg, but i'll look into it. what's the name of the project?",chit-chat
many small donations 1 to 5000 are particularly important to maintaining tax exempt status with the irs,novel
that's a good point. i'll have to look into that. what do you do for a living?,chit-chat
the foundation is committed to complying with the laws regulating charities and charitable donations in all 50 states of the united states,novel
that's great! i'm a big fan of the foundation. it's one of the world's largest charitable organizations.,chit-chat
compliance requirements are not uniform and it takes a considerable effort much paperwork and many fees to meet and keep up with these requirements,novel
"yes, it does take a lot of paperwork and fees to meet and keep up with these requirements.",chit-chat
we do not solicit donations in locations where we have not received written confirmation of compliance,novel
i'm sorry to hear that. have you tried contacting your local government about it?,chit-chat
to send donations or determine the status of compliance for any particular state visit wwwgutenbergorgdonate,novel
have you ever donated to wwwgutenberg? it's a great charity.,chit-chat
while we can not and do not solicit contributions from states where we have not met the solicitation requirements we know of no prohibition against accepting unsolicited donations from donors in such states who approach us with offers to donate,novel
"that's good to know, thank you for the information. i'll keep that in mind for next time.",chit-chat
international donations are gratefully accepted but we can not make any statements concerning tax treatment of donations received from outside the united states,novel
"that's a shame. i've donated to charities in the united states before, but i'm not sure i'll ever do it again.",chit-chat
us laws alone swamp our small staff,novel
"i'm sorry to hear that. what do you do for a living, if you don't mind me asking?",chit-chat
please check the project gutenberg web pages for current donation methods and addresses,novel
"i will, thank you so much for your help. i will be sure to do that.",chit-chat
donations are accepted in a number of other ways including checks online payments and credit card donations,novel
that's good to know. i've never heard of that before. do you know of any other ways to donate?,chit-chat
to donate please visit wwwgutenbergorgdonate,novel
have you ever donated to wwwgutenberg? it's a great charity.,chit-chat
section 5,novel
have you ever been to the section 5 section? it's a section of the united states section.,chit-chat
general information about project gutenberg electronic works professor michael s hart was the originator of the project gutenberg concept of a library of electronic works that could be freely shared with anyone,novel
that's really cool! i've always wanted to learn more about gutenberg. have you read any of their works?,chit-chat
for forty years he produced and distributed project gutenberg ebooks with only a loose network of volunteer support,novel
"wow, that's a long time. i've never heard of gutenberg before.",chit-chat
project gutenberg ebooks are often created from several printed editions all of which are confirmed as not protected by copyright in the us unless a copyright notice is included,novel
"i've never heard of project gutenberg, but i'll have to look into it.",chit-chat
thus we do not necessarily keep ebooks in compliance with any particular paper edition,novel
i'm sorry to hear that. do you have a favorite book you like to read?,chit-chat
most people start at our website which has the main pg search facility wwwgutenbergorg,novel
that's interesting. i've never heard of that site before. what's it about?,chit-chat
this website includes information about project gutenberg including how to make donations to the project gutenberg literary archive foundation how to help produce our new ebooks and how to subscribe to our email newsletter to hear about new ebooks,novel
this website includes information about project gutenberg including how to make donations to the projects gutenberg literary archives foundation how to help produce our ebooks and how to subscribe to our email newsletter,chit-chat
