text,category
i've never been to a meetup before. i'll have to check it out.,chit-chat
coventry has one thing remains remarkable not to be omitted the statue of a man looking out of a window wth his eyes out and is a monument as history tells us of some priviledges obteind by a lady wife to the nobleman who was lord of ye town and she was to purchase them by passing on horse back through ye town naked wch he thought she would not do but out of zeale to relieve ye town from some hard bondage she did and commanded all windows and doores to be shutt and none to appear in the streete on pain of death wch was obeyd by all but one man would open a window and looke out and for his impudence had this judgment on him to be struck blind this statute is his resemblance and one day in a year they remember ye good lady by some rejoyceing,novel
"wow, that's interesting. i didn't know there was a statue of a man looking out of a window.",chit-chat
there are severall good walks about ye town and a large parke above ye town wch most people walk in thence we went to warwick,novel
i've never been to warwick. i'll have to check it out. what's it like?,chit-chat
coventry is joynd to litchfield under one bishop and yt wch i wonder at that the bishop and most of ye dignatorys and abundance of gentry rather chooses to live at and near all about litchfield tho it stands so low and waterish than at coventry wch is a pleasanter scituation and better buildings,novel
"i've never been there, but i'm sure it's a nice place to live.",chit-chat
there is sr tho nortons house at ye end of ye town and a large parke,novel
i'll have to check it out. i've never been to the parke.,chit-chat
from coventry to warwick going about to see an acquaintance of our company we made it 10 mile and went in sight of ye lord liegh on ye left hand wch lay all along by ye river aven it stands low very well wooded,novel
that sounds like a lot of fun. did you have a good time? did you enjoy it?,chit-chat
we ascended a very steep hill to take a view of ye country and so could see coventry and were just by hillingworth castle on ye right handmuch of ye ruines of ye walls remaine stilland so enter warwickshire,novel
that sounds like a lot of fun! did you have a good time? did you enjoy it?,chit-chat
the town of warwick by means of a sad fire about 4 or 5 years since yt laid ye greatest part in ashes its most now new built wch is wth brick and coynd wth stone and ye windows ye same,novel
"wow, that's interesting. i've never been there, but i'd love to go.",chit-chat
there still remaines some few houses of ye old town wch are all built of stone,novel
that's good to hear. i'd love to visit one of those old town homes one day.,chit-chat
ye streetes are very handsome and ye buildings regular and fine not very lofty being limited by act of partliamt to such a pitch and size to build ye town,novel
ye streetes are very handsome and ye buildings regular and fine not very lofty being limited by act of partliamt to be built ye town,chit-chat
ye ruines of ye church still remaines ye repairing of which is ye next worke designd ye chancell stands still in wch was all the fine monuments yt were preservd from the fire there is one monument of ye great earle of leisters and his ladyes in stone curiously wrought wth their garments and painted and gilded,novel
i've never heard of ye next worke designd. what's it about?,chit-chat
there is another in marble of ye earle of warwick ye statue cut very finely ye face hands and forme very lively and under his head is a role of straw matting as you would suppose being exceeding naturall cut in stone,novel
that's interesting. i've never heard of that one. what's it about?,chit-chat
in ye middle stands ye monument of ye earle yt was regent in ffrance and dyed there and was brought and buried here his statue at length in armour but ye lines of his face and hands wth ye veines and sinews were so finely cast and ye very aire of his countenance much to ye life or like a liveing man all cast brass and burnishd very delicately yt it looks like gold all his armour very exact and his arms are cut finely at his head and supporters at his feete wth ffigures and images to adorne it round the tombstone on ye one side and each end is 4 and 2 yat the end statues of ye great men yt were of his family sons and grandchildren and on the other side are 4 ladies of the family all cast in the same burnishd brass they are in little and all in religious habits wch formerly in ye tymes of popery and superstition most persons coveted to dye in their garments are folded in differing shapes and wth many wrinklings and gathers wch is very exact and ye more to be noted being all in such a stiff mettle as brass and yet it lookes easye and natural,novel
"i've never heard of yt before, but it sounds interesting. what is it about?",chit-chat
on ye other side ye church in a little chapple is a large monument of black and white marble in manner of a bed wth pillars and its grated roundthe pillars black marbleof some nobleman wth a large inscription round it and one thing is noted of him there that he thought it his greatest character to be esteemd a great ffriend and companion of sr philip sidneys wch is but of poor availe to him now dead if he was not ye friend of ye great jehovahbut such is ye folly and vanity of ye most of ye world to be in esteeme wth ye wise and great men of this world,novel
"wow, that's interesting. i've never heard of this place before. what's it about?",chit-chat
there is delicate carving about ye walls and round ye windows in stone all manner of birds beasts laurells flowers c c and cherubims and gilded and painted in severall parts,novel
that's interesting. i've never heard of that before. what is it about?,chit-chat
warwick castle is a stately building its now the lord brookes house,novel
that's cool. i've never been to warwick castle. what is it about?,chit-chat
you enter thro two large courts into a noble hall wanscoated wth in it is a large parlour all wanscoated wth cedar wch is full of fine pictures of the family and beyond that is a drawing roome and bed chamber wth good tapistry hangings they are old but so good worke and so beautifull the coullours still you would admire it and the worke so curious all of silk that ye very postures and faces look extreame lively and naturall and the groves streames and rivers looks very well on it,novel
that sounds like a lot of fun. i would love to go to a noble hall one day.,chit-chat
there was good velvet chaires in ye roomes and good pictures,novel
i've never heard of velvet chairs before. i'll have to look them up.,chit-chat
within ye bed chamber is closets out of one you looke to ye river even at ye end window there is so greate a levell you may see near 20 mile,novel
i've never heard of a bed chamber before. i'll have to check it out.,chit-chat
stowe in ye old you see wch is as farre its all full of enclosures and woods most of the country,novel
i love stowe in ye old you see wch is as farre it's all full of enclosures and woods most of the country,chit-chat
all these roomes are very lofty and large and larger than most houses i have seen the gardens fine and many without each other wth good gravell and grass walks squares of dwarfe trees of all sorts and steps to descend from one walke to another ye whole of wch i saw at one view on ye top of ye mount together with ye whole town and a vast prospect all about ye mount being very high and ye ascent is round to an agen securred by cut hedges on ye side ye path,novel
"wow, that sounds like a lot of fun. how long have you been living with them?",chit-chat
at ye entrance of ye first court ye porter diverts you wth a history of guy earle of warwick there is his walking staff 9 foote long and ye staff of a gyant wch he killd thats 12 ffoote long his sword helmet and shield and breast and back all of a prodigious size as is his wives jron slippers and also his horses armour and the pottagepott for his supperit was a yard over the top there is also the bones of severall beasts he killd the rib of ye duncow as bigg as halfe a great cart wheele 2 miles from the town is his cave dugg out by his own hands just ye dimention of his body as the common people say there is also his will cut out on stone but ye letters are much defaced these are the storyes and meer ffiction for the true history of guy was that he was but a little man in stature tho great in mind and valour which tradition describes to posterity by being a gyant,novel
"wow, that's interesting. i've never heard of guy earle before. what's his name?",chit-chat
such will the account be of our hero king william the third tho little in stature yet great in atchievements and valour,novel
"i don't know much about the account, but i do know that the account has been around for a long time.",chit-chat
ffrom warwick we went towards daventry all along part of the vale of ye red horse wch was very heavy way and could not reach thither being 14 mile,novel
"wow, that's a long way from where i live. i'm sorry to hear that.",chit-chat
about 11 mile we came to a place called nether sugara sad village we could have no entertainment,novel
"wow, that's a long way from where i live. what did you do there?",chit-chat
just by it on the top of a steep hill is shuggbery hall a seate of sr charles shuggberys who seeing our distress being just night and ye horses weary wth ye heavy way he very curteously tooke compassion on us and treated us very handsomely that night a good supper servd in plaite and very good wine and good beds,novel
"wow, that's really interesting. i've never heard of charles shuggberys before.",chit-chat
my lady shuggbery was the lord leighs daughter and that day dineing there her coach drove by us when in distress enquireing for lodging wch caused sr charles to come out to meete us shewed a generous hospitable spirit to strangers and with a great deale of good humour my lady entertained us,novel
that's so cool! i've never heard of a shuggbery before. what's their name?,chit-chat
the house stands within a good parke the deer so tame as to come up near ye gate wch ascends steps to a court of broad stone,novel
that sounds like a lot of fun. do you have any other hobbies besides deer?,chit-chat
the house looks very handsome built of brick and stone good hall and large parlour and drawing roome well wanscoated neately ffurnishd and a little parlour on the other side with good pictures the butlery kitchen and offices very convenient two good staircases and 3 or 4 good chambers very well ffurnishd tho not very rich but in the generall all things were very well as any private gentleman has whatever,novel
that's very nice. i've always wanted to live in a house like that.,chit-chat
he has severall good houses,novel
that's good to hear. do you have any hobbies you'd like to share with him?,chit-chat
he ordered one of his daughters to get me a curiosity they dig up in most part of the hill there about they call them arms its just like mullets that they have in an eschuteon to difference the third son from the first and second in a family,novel
"wow, that's interesting. i've never heard of an eschuteon before.",chit-chat
thence we went to daventry 3 miles a pretty large market town and good houses all of stone and so we enter into northamptonshire,novel
"wow, that's a long way from here. did you have a lot of fun?",chit-chat
to northampton town is 8 mile wch opens a noble prospect to ye sight a mile distant a large town well built ye streetes as large as most in london except holborn and the strand the houses well built of brick and stone some all stone very regular buildings,novel
"wow, that's a long way from me. i'll have to check it out.",chit-chat
the town hall is new built all stone and resembles guildhall in little tho it is a good lofty spacious place,novel
i've never heard of guildhall. i'll have to check it out.,chit-chat
there is two barrs in it wth ye benches and seat distinct over one of the barrs is king william and queen marys pictures at length,novel
that's interesting. i've never been to one of those barrs. what's it like?,chit-chat
the church is new built its very neate there is two rows of stone pillars at the entrance of the church on ye outside and it is to be paved wth broad stone but yt was not quite ffinished they were at worke on some adornments at the ffront,novel
that's interesting. i've never heard of the ffront. what is it about?,chit-chat
there is abundance of new buildings which adds to the beauty of ye town,novel
that's true. it's nice to be able to see new things in the city.,chit-chat
we enter the town from daventry over a large bridge and the water runs twineing about ye grounds wth rows of willows on each side of it wch looks very pretty,novel
that sounds like a lot of fun. do you have any plans for the rest of the day?,chit-chat
ye way out of town towards london you go by a cross a mile off the town calld highcross it stands just in the middle of england its all stone 12 stepps wch runs round it above that is the stone carvd ffinely and there are 4 large nitches about ye middle in each is the statue of some queen at length which encompasses it wth other carvings as garnish and so it rises less and less to ye top like a tower or piramidy,novel
"wow, that's a long way from me. i've never been to london.",chit-chat
thence to stony stratford so cross ye river aven again 12 mile and enter buckinghamshire,novel
i'm sorry to hear that. i hope you're having a good time. what do you do for fun?,chit-chat
at stony stratford wch is a little place built of stone they make a great deale of bonelace and so they do all here about its the manuffactory of this part of ye country they sit and worke all along ye streete as thick as can be,novel
i love bonelace. it's one of my favorite things to do in my spare time.,chit-chat
thence to great horwood this country is fruitfull full of woods enclosures and rich ground,novel
"yes, it is. it's a great place to live. i've been there a few times.",chit-chat
ye little towns stand pretty thicke,novel
"have you ever been to a small town? i've never been, but i'd love to go one day.",chit-chat
you have many in view as you pass ye road,novel
"yes, i do. it's a lot of work, but i'm proud of myself for it.",chit-chat
6 mile to horwood thence we pass by a lofty pile of building called salden a gentlemans house and by the rich mrs bennets house remarkable for coveteousness wch was ye cause of her deathher treasures tempted a butcher to cut her throate who hangs in chains just against her house,novel
i've never heard of salden a emans house. what is it about?,chit-chat
she had 3 daughters the two youngest are living one married to a benet ye other ye earle of salisbury and are great fortunes by their mothers penuriousness,novel
"wow, that's amazing. i've never heard of a benet. what does that mean?",chit-chat
thence to oxborn and enter bedfordshire 13 mile,novel
have you ever been to bedfordshire? it's the capital and most populous city of england.,chit-chat
the duke of bedfords house we saw wch stands in a fine parke full of deer and wood and some off the trees are kept cut in works and ye shape of severall beasts,novel
that's pretty cool. i've never heard of the duke of bedfords house before.,chit-chat
the house is an old building low there are very good stables and out offices landry yard c the gardens are fine there is a large bowlinggreen with 8 arbours kept cut neately and seates in each there is a seate up in a high tree that ascends from ye green 50 steps that commands the whole parke round to see the deer hunted as also a large prospect of the country,novel
"wow, that sounds like a lot of fun. do you have any other hobbies?",chit-chat
there are 3 large gardens fine gravell walks and full of fruite,novel
that's pretty cool. i've always wanted to go to a fruite walk.,chit-chat
i eate a great quantety of ye red coralina goosbery wch is a large thin skind sweete goosebery,novel
i love coralina goosebery! it's one of my favorite foods. do you like it?,chit-chat
ye walks are one above another wth stone steps,novel
i'm not sure what you mean by that. are you referring to the fact that walking is one of the most popular activities in the world?,chit-chat
in the square just by the dineing roome window is all sorts of pots of flowers and curious greens fine orange cittron and lemon trees and mirtles striped ffilleroy and ye fine aloes plant,novel
"wow, that sounds like a lot of fun. i'll have to check it out.",chit-chat
on the side of this you pass under an arch into a cherry garden in the midst of wch stands a figure of stone resembling an old weeder woman used in the garden and my lord would have her effigie wch is done so like and her clothes so well that at first i tooke it to be a real living body,novel
"wow, that's really interesting. i've never heard of a cherry garden before.",chit-chat
on ye other side of ye house is another large garden severall gravell walks one above another and on the flatts are fish ponds the whole length of the walke above yt in the next flat is 2 fish ponds here are dwarfe trees spread of a great bigness,novel
that's really cool. i've never heard of gravell. what is his name?,chit-chat
ffrom thence we came to dunstable 7 mile over a sad road called hockley in ye hole as full of deep slows in ye winter it must be empasable,novel
"wow, that sounds like a lot of fun. i'm sure you had a great time.",chit-chat
there is a very good pitchd causey for foote people and horse that is raised up high from the road and a very steepe chaulky hill from whence it has its namethe chalk hill just as you enter dunstable,novel
i've never heard of that before. i'll have to look it up. what's the name of the hill?,chit-chat
its a good town as you shall meete with on the road its full of inns there is a long large streete with a great water in the streeteit looks like a large pond,novel
that sounds like a lot of fun. i'll have to check it out. what's the name of the town?,chit-chat
here i went to see two of my relations daughters to sr charles woolsley one marryd there to a doctor of physick dr marsh wth whome was a maiden sister my cosn bridget woolsley,novel
woolsley is a great man. he was born in 1943 and passed away in 1985.,chit-chat
thence to st albans and so we enter hartfordshire 12 mile,novel
"thence to st albans, so i enter hartfordshire 12 mile, so we enter",chit-chat
there is a very large streete to the market place its a pretty large town takeing all the st juliers and yt at one end and ye other end is st nicholas where is a handsome church,novel
"i've never been to st. nicholas, but i'm sure it's beautiful there.",chit-chat
the great church wch is dedicated to st albans is much out of repaire i see the places in the pavement that was worn like holes for kneeling by the devotes of ye religion and his voterys as they tell you but the whole church is so worn away that it mourns for some charitable person to help repaire it,novel
i've never heard of the great church wch. i'll have to check it out.,chit-chat
there are severall good houses about ye town one of ye earle off maulberough now duke of marlborough and one of mrs gennings ye countess mother,novel
i've never been to ye town. i'll have to check it out. what's the name of the house?,chit-chat
thence we came to barnet 8 mile wch is in middlesex and seemes to be a very sharpe aire its a large place and ye houses are made commodious to entertain the company yt comes to drink the water wch certainly if they be at the paines to go once and see would have but little stomach to drink them,novel
i've never heard of barnet 8 mile. i'll have to check it out.,chit-chat
the well is a large place walled in 8 square its at least two yards over and built 2 or 3 yards up from the water and over it is lattices of wood round to looke down into it and so covered like a house above below are staires down to a doore to go in to dip the water there,novel
"wow, that sounds like a lot of work. do you have any plans for the future?",chit-chat
i stood at the lowest step above the water to look into it its full of leaves and dirt and every tyme they dip it troubles ye water not but what they take up and let standlooks clear but i could not taste it,novel
that's awful. i'm sorry you had to go through that. what did you do?,chit-chat
its very deep and not done at the bottom wth a bason as tunbridg neither can you see the bottom so that it appears not to be a quick spring as tunbridg or ye spaw or hamstead waters wch have all fine stone basons in wch you see the springs bubble up as fast and by a pipe runs off as clear and fast it more resembles epsom for wch reason i dislike that,novel
i don't think i've ever seen a pipe run off as fast as that.,chit-chat
thence to highgate 6 miles thence to london 4 miles where i returned and all our company blessed be god very well wth out any disaster or trouble in 7 weeks tyme about 635 miles that we went together,novel
"wow, that's a lot of miles. i hope you guys had a great time.",chit-chat
my journey to canterberry and dover in kent the same year from amwell in hartfordshire,novel
"wow, that's a long trip. how long did it take you to get to canterberry?",chit-chat
i went to royston 1 mile and epin in essex 9 mile thence to drumford through lanes and much woodthat part of essex is full of woods yt was 10 mile,novel
"wow, that's a long way from where i'm from. did you enjoy it?",chit-chat
thence to abnife 14 mile thence to tilbery 3 mile wch is a ffine ffort a great flatt to ye land full of watry ditches and may be flooded all over,novel
thence to abnife 14 mile thence is a ffine ffort a great flatt to ye land full of watry ditches and may be flooded all over,chit-chat
here was the fight by ye parliament in 1640,novel
"wow, that's a long time ago. i'm glad you're still alive.",chit-chat
there are severall buildings by themselves of a triangular form of brickwork in wch ye powder and amunition is kept,novel
that's interesting. i've never heard of that before. what's it like?,chit-chat
here is a ferry over to gravesend where we enter kent wch lyes just over against it a little snugg town under a hill the houses little and thick together fitt only for seamen and soldiers yt are employd in the water or the ffort,novel
"wow, that sounds like a lot of fun. how long have you been in the navy?",chit-chat
i saw severall colliers pass by laden towards london,novel
"wow, that must have been a scary experience for you. did you see anyone in the car?",chit-chat
the thames here is very rough and deep so as we fferry over in a boate like a hoy,novel
"oh no, i'm sorry to hear that. i hope you're feeling better now.",chit-chat
thence i went to rochester 7 mile most in lanes we enter the town over the medway wch is the finest river i ever saw it runs thence to the sea and meetes ye thames at ye boy in nore and so they fall into ye sea together but it ebbs and flows up a great way above rochester and is very salt,novel
that's really cool. i've never been to the medway wch before.,chit-chat
the bridg at rochester is the finest in englandnay its said to equal any in the worldit is not built upon wth houses as london bridge but its very long and fine iron spikes like a grate is on the top of the wall wch is breast high and these jrons on the top wch are above a yard more,novel
i've never been to the bridg. i'll have to check it out.,chit-chat
its jndented at each arch as all bridges are there are 9 large arches wth ye middle one wch is to be opened by drawing up to give passage to barges and little vessells,novel
that's interesting. i've never heard of a jndented bridge before.,chit-chat
when ye tyde was out i saw the worke of the arches is wth wood cutt hollow and stands a good distance into the water to keep the water from bearing too hard against the bridge,novel
that's interesting. i've never heard of ye tyde before. what's his name?,chit-chat
the town is large jncludeing the suburbs and all for there is a large place before you pass the river wch washes quite round yt side of ye town to ye dockyards thats a mile from it where are two large yards for building shipps,novel
"wow, that's a long way from here. how long have you been living there?",chit-chat
i saw severall large shipps building others refitting,novel
"that's pretty cool. i've never been to a shippah, but i'd love to go one day.",chit-chat
there was in one place a sort of arches like a bridge of brickwork they told me ye use of it was to let in ye water there and so they put their masts in to season besides this dock here are severall streetes of houses on this hill wch is pretty high and is just against rochester and on ye hill you have ye best prospect of the town and see ye severall good churches in it and the castle wch is a pretty little thing just by ye medway wch runs along by it and so at foote of this hill is a round and so onward to sea,novel
"wow, that's interesting. i've never been to the castle wch before.",chit-chat
there were severall shipps at anchor along ye river,novel
"that's cool. i've never been there, but i'd love to go.",chit-chat
all behind the town is another hill wch is covered wth fine woods yt looks very fine thence to sittingburn 11 mile all in sight of ye lovely medway,novel
that sounds like a lot of fun. i'm sure you'll have a great time.,chit-chat
this is a very good town for ye road and travellers as you shall meete wth,novel
"i've never been to ye road, but i'd love to go there one day.",chit-chat
the church is all built wth flints headed so curiously that it lookes like glass and shines with ye suns reflexion,novel
i'm sorry to hear that. i hope you're able to find a solution to the problem.,chit-chat
thence to canterbery 16 mile we pass by great hop yards on both sides of the road and this year was great quantetyes of that fruite here in kent,novel
"wow, that's a long distance. i've never heard of that distance before.",chit-chat
we pass by ffeversham just at ye towns end wch is 9 mile from canterbury its a very large town and good buildings of bricke,novel
"wow, that's a long way from me. i'll have to check it out.",chit-chat
canterbery opens to view 6 miles distant by ye advantage of a high hill we pass over to itits a noble cittyye gates are high tho but narrow the streetes are most of them large and long and ye buildings handsome very neate but not very lofty most are of brickwork its a flourishing town good tradeing in ye weaving of silks,novel
i've never heard of canterbery before. i'll have to check it out.,chit-chat
i saw 20 loomes in one house wth severall fine flowerd silks very good ones and its a very ingenious art to fix the warps and chaine in their loomes to cast their work into such ffigures and flowers,novel
"wow, that's a lot of work. i'm not sure i could do that.",chit-chat
there stands a boy by every loome and pulls up and down threads wch are fastened to the weaving and so pulls the chaine to the exact form for ye shuttle to work through,novel
that sounds like a lot of fun. what is the name of the boy you're talking about?,chit-chat
there are also paper mills wch dispatches paper at a quick rate they were then makeing brown paper wn i saw it,novel
that's interesting. i've never heard of a paper mill that dispates paper.,chit-chat
the mill is set agoing by ye water and at ye same tyme it pounded the raggs to morter for ye paper and it beate out meale and hemp and ground bread altogetherthat is at ye same tyme,novel
"wow, that's interesting. i've never heard of a mill like that before.",chit-chat
when ye substance for ye paper is pounded enough they take it in a great tub and so with a frame just of ye size of ye sheetes of paper made all of small wire just as i have seen fine screens to screen corne in only this is much closer wrought and they clap a frame of wood round ye edge and so dip it into ye tub and what is too thinn runs through then they turn this frame down on a piece of coarse woollen just of ye size of ye paper and so give a knock to it and it falls off on wch they clap another such a piece of woollen cloth wch is ready to lay ye next frame of paper and so till they have made a large heape wch they by a board on the bottom move to a press and so lay a board on ye top and so let down a great screw and weight on it wch they force together into such a narrow compass as they know so many sheets of paper will be reduced and this presses out all ye thinner part and leaves the paper so firme as it may be taken up sheete by sheete and laid together to be thoroughly dryed by the wind,novel
i've never heard of ye paper before. what's it like to be ye?,chit-chat
they told me white paper was made in the same manner only they must take white woollen to put between,novel
that's interesting. i've never heard of white paper being made in the same manner.,chit-chat
there is a great number of french people in this town wch are employd in the weaving and silk winding i meete them every night going home in great companyes but then some of them were employd in the hopping it being the season for pulling them,novel
"wow, that's interesting. i've never heard of silk winding before. what's it like?",chit-chat
here is a spring in the town that is dranke by many persons as tunbridge and approvd by them but others find it an ill water one gentleman in ye same house i was in complained of a numbness in his limbs after drinking it sometyme wch is quite contrary to tunbridge waters whose property is to relieve lost limbs yt are benumbed and it comeing from steele should have yt effect it raising the blood and gives it a new circulation,novel
"wow, that's awful. i'm sorry you had to go through that. i hope you're able to get over it.",chit-chat
the taste of the spring in this town seems to be from a mixt soyle and bears a likeness to ye sulpher spaw epsome and ye iron springs too wch are at tunbridge what its operation is i can not tell only tasteing halfe a glass of it wch i did not like,novel
i'm sorry to hear that. do you have any idea what's going on?,chit-chat
ye well is walled in and a raile round wth stepps down and paved aboute for the company to stand just at ye head to drinke but i like no spring yt rises not quick and runs off apace that must have most spirit and good off the minerall it comes from,novel
i've never been to drinke. what's the name of the place?,chit-chat
there is fine walks and seates and places for the musick to make it acceptable and comodious to ye company,novel
"that's true, but i'm not sure if it's a good thing or not.",chit-chat
there is a large market house and a town hall over it in the town but the cathedrall is the finest sight there the carving of stone is very fine on the outside as also within but its not so large as salisbury its a square towerno spire running up from itbut the small ones at each corner of ye tower for ornament,novel
"that's so cool! i've always wanted to visit the cathedrall, it's one of my favorite places to visit.",chit-chat
there are two large jsles in ye middle of the church wch leads to open gates of jron barrs and spikes thence is an ascent of 20 steps as winchester church is up to ye quire where is a fine large organ so is the ffont well carvd and painted and gilded the bottom is white and grey marble wth white marble statues round the stem to the ffoote the top is made in a piramidy carvd and painted,novel
"wow, that's interesting. i've never heard of jron barrs before.",chit-chat
the windows in ye quire are most delicately painted as ever i saw ye curiosity of the worke and coullours beyond others but the size of the windows much inferior being very small for a church,novel
the windows in ye quire are most delicately painted as ever i saw ye curiosity of the worke and coullours beyond others but the size of the windows much inferior being very small for a church,chit-chat
ye glass is very thick and the coullours laid on it strikes through the glass its coullours tinctures all ye glass an art wch now is lost amongst us,novel
i'm sorry to hear that. i hope you can find a way to fix it.,chit-chat
at ye alter is a cloth and coushons of purple ffigured velvet the books the same there is a broad tissue border of orrace work gold and silver and at ye edge is a ffine knotted fringe of purple silk and gold,novel
that's interesting. i've never heard of at ye edge before. what is it about?,chit-chat
the bishops seate and cushon the same wch was given by our good queen mary king williams queen when she was at canterbery,novel
that's so cool! i've always wanted to go to canterbery. have you ever been?,chit-chat
the chapter house is pretty lofty supported by its own worke wth out pillars its ceiled with irish oake there are severall good monuments of ye kings and queens and great men and severall bishops,novel
i've never heard of a chapter house before. i'll have to check it out.,chit-chat
there is one bishops statue yt was at ye paines to divide the bible into chapters wch makes it more commodious to the reader and was a good employment for him it being the proper subject of such a person of ye church to studdy ye holy scriptures wch gives the truest wisdom,novel
"wow, that's really interesting. i've never heard of that one before. what's it about?",chit-chat
there is the chaire that all ye arch bishops are inaugurated in when made arch bishops its wood with elbows,novel
i've never heard of that before. i'll have to look into it more.,chit-chat
there is another statue of a bishop cut out in wood his robes and all well carvd and is ffirm and solid still except some small deffaceing by ye soldiers in ye warre tyme and this has stood some 100 of yeares,novel
"wow, that's a lot of yeares. i've never seen one of those before.",chit-chat
there is a chapple called thomas of beckets crown the roofe being carvd in the fform of a crown and painted there is also a pavement wch is much worne by the feete and knees off this sts votarys that came to do obeysance to his shrine,novel
i've never heard of thomas of beckets. what does he do for a living?,chit-chat
there is one brass statue in armour but its not so bright being less regarded than that at warwick,novel
that's interesting. i've never heard of that one. what's it about?,chit-chat
under the cathedrall is a large church just like st ffaiths under st pauls in london this is given to the ffrench protestants in the town for the worshipping god it holds a vast number of people its as full of seates as can thrust by each other it seemed a little darkish but they say when the doores are open its light enough its so well archd that they can not hear them in the cathedrall when singingat least no wayes to disturb them,novel
"i've never been to the cathedrall, but i'd love to go one day.",chit-chat
i went out another part of the town thro a good gate and so to dover 15 mile much up hill and down it was a good road and sort of champion country yet at a distance you see many good woods and pretty houses wth rows of trees,novel
that sounds like a lot of fun. i'm glad you were able to enjoy it.,chit-chat
the castle at dover is discoverd five mile off standing on the edge of a very steep hill on wch you ascend up to ye tower 120 steps up whence you discover callice in ffrance,novel
"i've never been to ffrance, but i'd love to go there one day.",chit-chat
i saw the clifts and hills plaine but in some cleer dayes towards the evening you may see the towers and buildings of callice you likewise see a vast way on all sides sea ward and to ye land,novel
that's really cool. i'm glad you're able to see those things.,chit-chat
the castle is left much to decay and ruinated only a small appartment for the governour of three or four roomes else ye whole is spoyld the floores taken up and wanscoate pulled down,novel
i'm sorry to hear that. i hope you're able to find a new place to live.,chit-chat
i was in the roome queen elizabeth was kept prisoner in till the death of queen mary the balcony just by in wch she saw the messenger coming which she supposed was of death to take off her head but proved the messenger that brought ye news of the crown and kingdom falling to her by the death of her sister,novel
that's so sad. i'm sorry to hear that. what happened to her?,chit-chat
she afterwards repaired the chapple but now its quite out of use the roofe and side being mouldred down in many places,novel
i'm sorry to hear that. i hope you're able to get it fixed soon.,chit-chat
there is a fine dry well in ye castle walled curiously of a vast depth the use of it was to discover the work of the miners in tyme of a siege whereabout they were at worke going down into this well discovered ye working by ye shakeing ye earth at what side they were at worke and so might defeate them by a countermine,novel
"wow, that's interesting. i've never heard of a well like that before.",chit-chat
there is also a great well of 60 ffathom deep the water is drawn up by a great wheele with a horse notwithstanding its so deep yet its also wide and exactly down right that i could see the water at the top and when i flung a stone wch was a pretty while descending i saw when it plashed into ye water,novel
"wow, that's amazing! i've never seen a well of 60 ffathom.",chit-chat
there is on ye plattform guns mounted wch being so high commands the road so as no ship durst saile under it,novel
that's interesting. i've never heard of plattform guns mounted wch being so high command the road so as no ship durst saile under it.,chit-chat
its a mighty steep clift at the poynt which makes ones head giddy to look down to the sea,novel
"i've never been to the poynt, but i'd love to go one day.",chit-chat
there is one gun of cast brass of a great length finely carvd and adornd with ffigures this carrys a ball a great way tho ye bore or muzzle of ye gun be not bigger than my fist so the ball its charged with can not be very bigg but it will do execution a great way off this was made at utriche in holland and presented to queen elizabeth its worth a great sum of money for its curiosity,novel
that's interesting. i've never heard of a gun like that before. what's the name of the gun?,chit-chat
there is a little cannon of ye same worke wch i have seen in ye tower at london there is a great inscription on it,novel
"that's interesting, i'll have to check it out. what's the name of the place?",chit-chat
there are gunns also planted in a little ffort at ye ffoote of this steepe clift to secure ye road from pirates for as to dover town it looks like a place of no deffence its a little place ye houses are little and looks thrust together there is a market house and town hall its well enough for the accomodation of the seamen and to supply the shipps wth anything it seems where the town stands the sea formerly came in and was coverd under water severall fathom deep so as the shipps ride there in harbour,novel
"wow, that's interesting. i've never heard of this place before. what is it like?",chit-chat
the town was only within the limits of a wall wch encompasss ye castle of which small matters appears only of a great banck and some parts of ye ruines of ye ffoundation but ye sea leaving the shore so ffarre they have built this town wch has no gates,novel
"wow, that sounds like a lot of fun. how long have you been living in this town?",chit-chat
thence we went to deale 7 mile all by the sea side wch is called the downs wch sometymes is full of shipps all along the road but now there were not many,novel
"wow, that sounds like a lot of fun. i've never been to sometymes before.",chit-chat
the downes seems to be so open a place and the shoar so easye for landing i should think it no difficulty to land a good army of men in a little tyme there is only 3 little fforts or castles they call them about a miles distance one to anotherwarworth at deal and sandwitch which holds a few guns but i should think they would be of little effect and give the enemy no great trouble,novel
i've never heard of sandwitch. i'll have to check it out. what's it about?,chit-chat
deale looks like a good thriveing place ye buildings new and neate brickwork with gardens,novel
deale is a great place to visit. it's been around for a long time.,chit-chat
i believe they are most masters of shipps houses and seamen or else those that belong to ye cordage and saile makeing with other requisites to shipping,novel
i've never heard of shipps houses or seamen before. do you have a source for that?,chit-chat
all this country about seemes to be a very fruitfull soyle and full of woods,novel
i'm not sure what you're talking about. are you talking about the united states?,chit-chat
you see a many pretty towns altogether almost neate churches and towers all the way you travell from dover to deale on yr left hand but beyond deale you go a very deepe heavy sand for 4 mile to sandwich,novel
that sounds like a lot of fun. what is your favorite thing to do in deale?,chit-chat
you go along by ye sea side in sight of the jsle of thannet wch is just over against sandwich and is so near it you see ye lands and jnclosures and woods and houses,novel
have you ever been to thannet wch? it's a great place to visit.,chit-chat
