text,category
why says he heres another vacancy on the league of the redheaded men,novel
"i don't know, maybe because he's a redhead? i'm not sure.",chit-chat
its worth quite a little fortune to any man who gets it and i understand that there are more vacancies than there are men so that the trustees are at their wits end what to do with the money,novel
that's a good point. i'm not sure what to do with the money.,chit-chat
if my hair would only change colour heres a nice little crib all ready for me to step into why what is it then i asked,novel
i'm sorry to hear that. i hope you're able to get it done soon.,chit-chat
you see mr holmes i am a very stayathome man and as my business came to me instead of my having to go to it i was often weeks on end without putting my foot over the doormat,novel
you see mr holmes i am a very stayathome man and as my business came to me instead of my having to go to it i was often weeks on end without putting my foot over the doormat,chit-chat
in that way i didnt know much of what was going on outside and i was always glad of a bit of news,novel
that's a good way to look at it. what's going on outside now?,chit-chat
have you never heard of the league of the redheaded men he asked with his eyes open,novel
i've never heard of the league of the redheaded men he asked with his eyes open,chit-chat
never why i wonder at that for you are eligible yourself for one of the vacancies and what are they worth i asked,novel
"i don't know what they are worth, but i'm sure i'll get it.",chit-chat
oh merely a couple of hundred a year but the work is slight and it need not interfere very much with ones other occupations well you can easily think that that made me prick up my ears for the business has not been over good for some years and an extra couple of hundred would have been very handy,novel
"yeah, it's been a while since i've been there, so i'm not sure what to expect.",chit-chat
tell me all about it said i,novel
"well, it's been a while since i've seen it, so i'm not sure what to expect.",chit-chat
well said he showing me the advertisement you can see for yourself that the league has a vacancy and there is the address where you should apply for particulars,novel
"that's a good idea, i'll look into it. what position do you play?",chit-chat
as far as i can make out the league was founded by an american millionaire ezekiah hopkins who was very peculiar in his ways,novel
that's interesting. i've never heard of him before. do you know who he was?,chit-chat
he was himself redheaded and he had a great sympathy for all redheaded men so when he died it was found that he had left his enormous fortune in the hands of trustees with instructions to apply the interest to the providing of easy berths to men whose hair is of that colour,novel
"wow, that's really interesting. i've never heard of a redhead before.",chit-chat
from all i hear it is splendid pay and very little to do but said i there would be millions of redheaded men who would apply not so many as you might think he answered,novel
"wow, that's a lot of redheads. i'm not sure i would want to work there.",chit-chat
you see it is really confined to londoners and to grown men,novel
that's true. it's hard for me to get out of my comfort zone.,chit-chat
this american had started from london when he was young and he wanted to do the old town a good turn,novel
"oh wow, that's really cool. did you get to go to the old town?",chit-chat
then again i have heard it is no use your applying if your hair is light red or dark red or anything but real bright blazing fiery red,novel
"i've heard that too, but i'm not sure if it's true.",chit-chat
now if you cared to apply mr wilson you would just walk in but perhaps it would hardly be worth your while to put yourself out of the way for the sake of a few hundred pounds now it is a fact gentlemen as you may see for yourselves that my hair is of a very full and rich tint so that it seemed to me that if there was to be any competition in the matter i stood as good a chance as any man that i had ever met,novel
i've never heard of mr wilson. what's his name? i'm not familiar with him.,chit-chat
vincent spaulding seemed to know so much about it that i thought he might prove useful so i just ordered him to put up the shutters for the day and to come right away with me,novel
i love vincent spaulding! he's such a cool guy. what kind of shutters did you order?,chit-chat
he was very willing to have a holiday so we shut the business up and started off for the address that was given us in the advertisement,novel
that's nice of him. i'm glad you were able to get the address.,chit-chat
i never hope to see such a sight as that again mr holmes,novel
why do you say that? i'm not familiar with mr holmes. what do you mean?,chit-chat
from north south east and west every man who had a shade of red in his hair had tramped into the city to answer the advertisement,novel
"wow, that's really interesting. i'm from the south east and west every man who had a shade of red in his hair had tramped into the city to answer the advertisement",chit-chat
fleet street was choked with redheaded folk and popes court looked like a costers orange barrow,novel
"i've never been to fleet street, but i have been to popes court. did you like it?",chit-chat
i should not have thought there were so many in the whole country as were brought together by that single advertisement,novel
i didn't know there were so many in the whole country as were brought together by that single advertisement.,chit-chat
every shade of colour they werestraw lemon orange brick irishsetter liver clay but as spaulding said there were not many who had the real vivid flamecoloured tint,novel
"that's interesting, i've never heard of that before. do you have a favorite shade of color?",chit-chat
when i saw how many were waiting i would have given it up in despair but spaulding would not hear of it,novel
i'm sorry to hear that. what did you do to give it up in despair?,chit-chat
how he did it i could not imagine but he pushed and pulled and butted until he got me through the crowd and right up to the steps which led to the office,novel
what did he do to get you through the crowd and right up to the steps which led to the office?,chit-chat
there was a double stream upon the stair some going up in hope and some coming back dejected but we wedged in as well as we could and soon found ourselves in the office your experience has been a most entertaining one remarked holmes as his client paused and refreshed his memory with a huge pinch of snuff,novel
that's so funny! i'm glad you were able to find yourself in the office!,chit-chat
pray continue your very interesting statement there was nothing in the office but a couple of wooden chairs and a deal table behind which sat a small man with a head that was even redder than mine,novel
i'm so sorry to hear that. i hope you're able to get it resolved soon.,chit-chat
he said a few words to each candidate as he came up and then he always managed to find some fault in them which would disqualify them,novel
that's terrible. i'm sorry to hear that. what did he say to each candidate?,chit-chat
getting a vacancy did not seem to be such a very easy matter after all,novel
i'm sorry to hear that. i hope you're able to get one soon.,chit-chat
however when our turn came the little man was much more favourable to me than to any of the others and he closed the door as we entered so that he might have a private word with us,novel
that's a good way to look at it. i'm glad he didn't have a private word with you.,chit-chat
this is mr jabez wilson said my assistant and he is willing to fill a vacancy in the league and he is admirably suited for it the other answered,novel
that's good to hear. i'm sure he'll be a great coach.,chit-chat
he has every requirement,novel
that's what i'm thinking. i just don't know what to do with myself.,chit-chat
i can not recall when i have seen anything so fine he took a step backward cocked his head on one side and gazed at my hair until i felt quite bashful,novel
"oh my god, that's so gross! i'm so sorry. what did you do?",chit-chat
then suddenly he plunged forward wrung my hand and congratulated me warmly on my success,novel
that's really nice of him. i'm sure he's proud of you.,chit-chat
it would be injustice to hesitate said he,novel
that's what i was thinking. i'm not sure what to do about it.,chit-chat
you will however i am sure excuse me for taking an obvious precaution with that he seized my hair in both his hands and tugged until i yelled with the pain,novel
oh no! i'm so sorry that happened to you. did you call the police?,chit-chat
there is water in your eyes said he as he released me,novel
i'm sorry to hear that. i hope you're okay. what did he say?,chit-chat
i perceive that all is as it should be,novel
that's a good way to look at it. what do you do for a living?,chit-chat
but we have to be careful for we have twice been deceived by wigs and once by paint,novel
i'm sorry to hear that. i hope you're doing well in the future.,chit-chat
i could tell you tales of cobblers wax which would disgust you with human nature he stepped over to the window and shouted through it at the top of his voice that the vacancy was filled,novel
"oh my god, that's disgusting! i hate cobbler's wax so much!",chit-chat
a groan of disappointment came up from below and the folk all trooped away in different directions until there was not a redhead to be seen except my own and that of the manager,novel
that's terrible. i'm sorry you had to go through that. what did you do?,chit-chat
my name said he is mr duncan ross and i am myself one of the pensioners upon the fund left by our noble benefactor,novel
that's awesome! i've never heard of him before. what kind of things did he do?,chit-chat
are you a married man mr wilson,novel
"no, i'm not. i don't know who mr wilson is. are you?",chit-chat
have you a family i answered that i had not,novel
"yes, i have. i'm sorry to hear that. do you have any siblings?",chit-chat
his face fell immediately,novel
i can't imagine what that must have been like. i hope he's ok.,chit-chat
dear me he said gravely that is very serious indeed,novel
i'm so sorry to hear that. i hope you're able to get over it.,chit-chat
i am sorry to hear you say that,novel
thank you. it's been a long time since i've been in a relationship.,chit-chat
the fund was of course for the propagation and spread of the redheads as well as for their maintenance,novel
i'm not sure what you mean by that. are you talking about the redheads?,chit-chat
it is exceedingly unfortunate that you should be a bachelor my face lengthened at this mr holmes for i thought that i was not to have the vacancy after all but after thinking it over for a few minutes he said that it would be all right,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
in the case of another said he the objection might be fatal but we must stretch a point in favour of a man with such a head of hair as yours,novel
i don't think i've ever seen a man with such a head of hair.,chit-chat
when shall you be able to enter upon your new duties well it is a little awkward for i have a business already said i,novel
i'm not sure when i'll be able to enter. it's been a long time since i've done that.,chit-chat
oh never mind about that mr wilson said vincent spaulding,novel
i'm not familiar with mr. wilson. what does he say about vincent spaulding?,chit-chat
i should be able to look after that for you what would be the hours i asked,novel
"that would be great, thank you so much! it would be a lot of work, but it's worth it in the end.",chit-chat
ten to two now a pawnbrokers business is mostly done of an evening mr holmes especially thursday and friday evening which is just before payday so it would suit me very well to earn a little in the mornings,novel
that sounds like a lot of fun. what kind of pawnbrokers do you do?,chit-chat
besides i knew that my assistant was a good man and that he would see to anything that turned up,novel
that's good to hear. what did he do to make you think he was a good man?,chit-chat
that would suit me very well said i,novel
i'm glad you think so. it's nice to have someone to talk to.,chit-chat
and the pay is 4 a week and the work is purely nominal what do you call purely nominal well you have to be in the office or at least in the building the whole time,novel
i'm sorry you have to deal with that. i hope you can find a new job soon.,chit-chat
if you leave you forfeit your whole position forever,novel
that's a good way to look at it. i think i'll do that.,chit-chat
the will is very clear upon that point,novel
"yes, it is. i'm not sure what i'll do if i don't get it.",chit-chat
you dont comply with the conditions if you budge from the office during that time its only four hours a day and i should not think of leaving said i,novel
that's a good point. i should have thought about that. i guess i'll have to find a new job.,chit-chat
no excuse will avail said mr duncan ross neither sickness nor business nor anything else,novel
i'm not familiar with will avail. what does he say about sickness or business?,chit-chat
there you must stay or you lose your billet and the work is to copy out the _encyclopædia britannica_,novel
i've never heard of that encyclopædia britannica_. what is it?,chit-chat
there is the first volume of it in that press,novel
oh really? i didn't know that. i'll have to check it out.,chit-chat
you must find your own ink pens and blottingpaper but we provide this table and chair,novel
i would love to find my own pen and blottingpaper but i can't afford it.,chit-chat
will you be ready tomorrow certainly i answered,novel
"yes, i will be. thank you so much. i'm so proud of you.",chit-chat
then goodbye mr jabez wilson and let me congratulate you once more on the important position which you have been fortunate enough to gain he bowed me out of the room and i went home with my assistant hardly knowing what to say or do i was so pleased at my own good fortune,novel
that's awesome! i'm glad you were able to share that with your assistant.,chit-chat
well i thought over the matter all day and by evening i was in low spirits again for i had quite persuaded myself that the whole affair must be some great hoax or fraud though what its object might be i could not imagine,novel
i'm sorry you had to go through that. i hope you're feeling better now.,chit-chat
it seemed altogether past belief that anyone could make such a will or that they would pay such a sum for doing anything so simple as copying out the _encyclopædia britannica_,novel
i know what you mean. it's hard to believe that anyone could do such a thing.,chit-chat
vincent spaulding did what he could to cheer me up but by bedtime i had reasoned myself out of the whole thing,novel
i'm sorry to hear that. i hope you're feeling better now. what did you do to cheer you up?,chit-chat
however in the morning i determined to have a look at it anyhow so i bought a penny bottle of ink and with a quillpen and seven sheets of foolscap paper i started off for popes court,novel
"wow, that's a lot of paper! i hope you didn't lose it.",chit-chat
well to my surprise and delight everything was as right as possible,novel
that's good to hear. what did you do to make it as right as possible?,chit-chat
the table was set out ready for me and mr duncan ross was there to see that i got fairly to work,novel
that's great! did you have a good time working on it or was it just a fun day?,chit-chat
he started me off upon the letter a and then he left me but he would drop in from time to time to see that all was right with me,novel
i'm sorry to hear that. how long did it take for him to leave you?,chit-chat
at two oclock he bade me goodday complimented me upon the amount that i had written and locked the door of the office after me,novel
that's really nice of him. i'm glad you were able to get away with it.,chit-chat
this went on day after day mr holmes and on saturday the manager came in and planked down four golden sovereigns for my weeks work,novel
"wow, that's a lot of golden sovereigns. what did you do with them?",chit-chat
it was the same next week and the same the week after,novel
i'm sorry to hear that. do you think you'll be able to get over it?,chit-chat
every morning i was there at ten and every afternoon i left at two,novel
that's great. i'm glad you were able to get out of the house.,chit-chat
by degrees mr duncan ross took to coming in only once of a morning and then after a time he did not come in at all,novel
"wow, that must have been a long time ago. did you find out why he didn't come in?",chit-chat
still of course i never dared to leave the room for an instant for i was not sure when he might come and the billet was such a good one and suited me so well that i would not risk the loss of it,novel
that's a good way to look at it. i'm glad you didn't lose it.,chit-chat
eight weeks passed away like this and i had written about abbots and archery and armour and architecture and attica and hoped with diligence that i might get on to the bs before very long,novel
"oh no, i'm so sorry to hear that. i hope you're feeling better now.",chit-chat
it cost me something in foolscap and i had pretty nearly filled a shelf with my writings,novel
oh no! i'm sorry to hear that. what did you end up filling the shelf with?,chit-chat
and then suddenly the whole business came to an end to an end yes sir,novel
that's what i'm talking about. i can't wait for it to end.,chit-chat
and no later than this morning,novel
"i'm sorry to hear that. i hope you're feeling better now, though.",chit-chat
i went to my work as usual at ten oclock but the door was shut and locked with a little square of cardboard hammered on to the middle of the panel with a tack,novel
"oh no, that's terrible. did you have to do anything to get it fixed?",chit-chat
here it is and you can read for yourself he held up a piece of white cardboard about the size of a sheet of notepaper,novel
that's pretty cool. i've never seen that before. what did he do?,chit-chat
it read in this fashion the redheaded league is dissolved,novel
i'm sorry to hear that. why is the redhead league dissolution so hard for you?,chit-chat
october 9 1890 sherlock holmes and i surveyed this curt announcement and the rueful face behind it until the comical side of the affair so completely overtopped every other consideration that we both burst out into a roar of laughter,novel
"wow, that's a long time ago. i'm sorry you had to go through that.",chit-chat
i can not see that there is anything very funny cried our client flushing up to the roots of his flaming head,novel
that's so funny! what did he do to get it up to the roots of his flaming head?,chit-chat
if you can do nothing better than laugh at me i can go elsewhere no no cried holmes shoving him back into the chair from which he had half risen,novel
that's so sad. i'm sorry to hear that. what happened to holmes?,chit-chat
i really wouldnt miss your case for the world,novel
i'm not sure what you mean. are you talking about the case for the world?,chit-chat
it is most refreshingly unusual,novel
"yeah, i'm not sure if it's a good thing or a bad thing.",chit-chat
but there is if you will excuse my saying so something just a little funny about it,novel
"that's true, but i'm not sure if it's funny or not.",chit-chat
pray what steps did you take when you found the card upon the door i was staggered sir,novel
"thank you, i'm so sorry to hear that. what did you do with it?",chit-chat
i did not know what to do,novel
i'm sorry to hear that. what did you do to not know what to do?,chit-chat
then i called at the offices round but none of them seemed to know anything about it,novel
that's a bummer. i'm sorry to hear that. what did you do?,chit-chat
finally i went to the landlord who is an accountant living on the ground floor and i asked him if he could tell me what had become of the redheaded league,novel
"haha, that's funny. i've always wanted to be a redhead.",chit-chat
he said that he had never heard of any such body,novel
i'm sorry to hear that. i hope you're able to talk to him about it.,chit-chat
then i asked him who mr duncan ross was,novel
"what did you say to him? did he say something to the effect of, "" i don't know who that is. """,chit-chat
he answered that the name was new to him,novel
that's cool. what was the name of the person he answered to? was it a new name?,chit-chat
well said i the gentleman at no,novel
what did you say to the gentleman at no? i'm not sure what you mean.,chit-chat
4 what the redheaded man yes oh said he his name was william morris,novel
i've never heard of william morris before. is he a redhead or a ginger?,chit-chat
he was a solicitor and was using my room as a temporary convenience until his new premises were ready,novel
that's terrible. i'm sorry you had to go through that. what did you do?,chit-chat
he moved out yesterday where could i find him oh at his new offices,novel
i'm sorry to hear that. i hope you can find out where he is now.,chit-chat
he did tell me the address,novel
that was nice of him to tell you the address. what did he tell you about it?,chit-chat
yes 17 king edward street near st pauls i started off mr holmes but when i got to that address it was a manufactory of artificial kneecaps and no one in it had ever heard of either mr william morris or mr duncan ross and what did you do then asked holmes,novel
"i've never heard of mr. duncan ross, but i'm familiar with 17 king edward street.",chit-chat
i went home to saxecoburg square and i took the advice of my assistant,novel
that's nice of you. i'm glad you took the time to do that.,chit-chat
but he could not help me in any way,novel
i'm sorry to hear that. what did he do to make you feel that way?,chit-chat
he could only say that if i waited i should hear by post,novel
i'm sorry to hear that. what did you do to make him say that to you?,chit-chat
but that was not quite good enough mr holmes,novel
"i don't know about you, but i'm not a fan of mr. holmes.",chit-chat
i did not wish to lose such a place without a struggle so as i had heard that you were good enough to give advice to poor folk who were in need of it i came right away to you and you did very wisely said holmes,novel
thank you so much for your kind words. it means a lot to me to hear that.,chit-chat
your case is an exceedingly remarkable one and i shall be happy to look into it,novel
thank you so much! i really appreciate it. it's been a long time since i've done anything like that.,chit-chat
from what you have told me i think that it is possible that graver issues hang from it than might at first sight appear grave enough said mr jabez wilson,novel
that's a good way to look at it. i'll have to look into that.,chit-chat
why i have lost four pound a week as far as you are personally concerned remarked holmes i do not see that you have any grievance against this extraordinary league,novel
i don't have any grievance. i'm just trying to lose some weight.,chit-chat
on the contrary you are as i understand richer by some 30 to say nothing of the minute knowledge which you have gained on every subject which comes under the letter a,novel
that's a good way to look at it. it's hard to know what you're getting into.,chit-chat
you have lost nothing by them no sir,novel
"i know, it's just so hard to deal with. i'm not sure what to do.",chit-chat
but i want to find out about them and who they are and what their object was in playing this prankif it was a prankupon me,novel
i'm sorry to hear that. i hope you're able to find out who they are.,chit-chat
it was a pretty expensive joke for them for it cost them two and thirty pounds we shall endeavour to clear up these points for you,novel
that's a lot of money. i'm sorry you had to go through that.,chit-chat
and first one or two questions mr wilson,novel
are you a fan of mr. wilson? he's one of my favorite comedians.,chit-chat
this assistant of yours who first called your attention to the advertisementhow long had he been with you about a month then how did he come in answer to an advertisement was he the only applicant no i had a dozen why did you pick him because he was handy and would come cheap at half wages in fact yes what is he like this vincent spaulding small stoutbuilt very quick in his ways no hair on his face though hes not short of thirty,novel
"wow, that's interesting. what do you do for a living, if you don't mind me asking?",chit-chat
has a white splash of acid upon his forehead holmes sat up in his chair in considerable excitement,novel
that's pretty cool. i've never done acid before. what's it like?,chit-chat
i thought as much said he,novel
what did he say? i'm not sure what you're talking about...,chit-chat
have you ever observed that his ears are pierced for earrings yes sir,novel
"no i have not, but i'm sure it's not something i'd want to do.",chit-chat
he told me that a gipsy had done it for him when he was a lad hum said holmes sinking back in deep thought,novel
that's really sweet of him. what did he do for you to do it for him?,chit-chat
he is still with you oh yes sir i have only just left him and has your business been attended to in your absence nothing to complain of sir,novel
i'm sorry to hear that. it's been a long time since we've been together.,chit-chat
theres never very much to do of a morning that will do mr wilson,novel
i'm sorry to hear that. what is your favorite thing to do in the morning?,chit-chat
i shall be happy to give you an opinion upon the subject in the course of a day or two,novel
"that would be great, thank you so much! i'm really looking forward to it.",chit-chat
today is saturday and i hope that by monday we may come to a conclusion well watson said holmes when our visitor had left us what do you make of it all i make nothing of it i answered frankly,novel
i'm sorry to hear that. i hope you're able to come to a conclusion.,chit-chat
it is a most mysterious business as a rule said holmes the more bizarre a thing is the less mysterious it proves to be,novel
i don't think i've ever heard of that rule. what's it about?,chit-chat
it is your commonplace featureless crimes which are really puzzling just as a commonplace face is the most difficult to identify,novel
that's a good point. i've never thought about it that way before. i guess i'll just have to get used to it.,chit-chat
but i must be prompt over this matter what are you going to do then i asked,novel
that's a good way to look at it. what do you think you're going to do?,chit-chat
to smoke he answered,novel
that's what i was thinking. i'm not sure what to do with myself.,chit-chat
it is quite a three pipe problem and i beg that you wont speak to me for fifty minutes he curled himself up in his chair with his thin knees drawn up to his hawklike nose and there he sat with his eyes closed and his black clay pipe thrusting out like the bill of some strange bird,novel
i'm sorry to hear that. i hope you're able to get it fixed.,chit-chat
i had come to the conclusion that he had dropped asleep and indeed was nodding myself when he suddenly sprang out of his chair with the gesture of a man who has made up his mind and put his pipe down upon the mantelpiece,novel
"oh my god, that's so funny! i'm so sorry you had to go through that.",chit-chat
sarasate plays at the st jamess hall this afternoon he remarked,novel
i've never heard of sarasate before. what does he do for a living?,chit-chat
what do you think watson,novel
i don't think watson is a good coach. he's not very good at his job.,chit-chat
could your patients spare you for a few hours i have nothing to do today,novel
i don't think so. i'm not sure if they'd be able to.,chit-chat
my practice is never very absorbing then put on your hat and come,novel
i'm sorry to hear that. what kind of practice do you do for a living?,chit-chat
i am going through the city first and we can have some lunch on the way,novel
that sounds like a lot of fun. what kind of food do you want to have on the way?,chit-chat
i observe that there is a good deal of german music on the programme which is rather more to my taste than italian or french,novel
that's interesting. i've never heard of it before. what's it about?,chit-chat
it is introspective and i want to introspect,novel
i'm sorry to hear that. what makes you want to introspect so much?,chit-chat
come along we travelled by the underground as far as aldersgate and a short walk took us to saxecoburg square the scene of the singular story which we had listened to in the morning,novel
that sounds like a lot of fun. what kind of music did you listen to in the morning?,chit-chat
it was a poky little shabbygenteel place where four lines of dingy twostoried brick houses looked out into a small railedin enclosure where a lawn of weedy grass and a few clumps of faded laurel bushes made a hard fight against a smokeladen and uncongenial atmosphere,novel
that sounds like a lot of fun! what did you do to make it fun and fun?,chit-chat
three gilt balls and a brown board with jabez wilson in white letters upon a corner house announced the place where our redheaded client carried on his business,novel
"wow, that's pretty interesting. what did you do with the gilt balls?",chit-chat
sherlock holmes stopped in front of it with his head on one side and looked it all over with his eyes shining brightly between puckered lids,novel
"sherlock holmes stopped in front of it with his head one side, looked it all over with his eyes shining brightly between puckered lids",chit-chat
then he walked slowly up the street and then down again to the corner still looking keenly at the houses,novel
that's pretty funny. did you find out who it was or did you call the police?,chit-chat
finally he returned to the pawnbrokers and having thumped vigorously upon the pavement with his stick two or three times he went up to the door and knocked,novel
that's awesome! i'm glad he didn't have to go to the pawnbrokers.,chit-chat
it was instantly opened by a brightlooking cleanshaven young fellow who asked him to step in,novel
that's pretty cool. i'm glad it turned out to be a good experience.,chit-chat
thank you said holmes i only wished to ask you how you would go from here to the strand third right fourth left answered the assistant promptly closing the door,novel
that's awesome! i'm glad you were able to get out of there quickly.,chit-chat
smart fellow that observed holmes as we walked away,novel
that's a smart fellow. what did you do to make him think you were there?,chit-chat
he is in my judgment the fourth smartest man in london and for daring i am not sure that he has not a claim to be third,novel
"wow, that's impressive. i've never heard of him before. what does he do?",chit-chat
i have known something of him before evidently said i mr,novel
that's interesting. what did he say? i'm not familiar with him at all.,chit-chat
wilsons assistant counts for a good deal in this mystery of the redheaded league,novel
i'm not familiar with wilsons assistant. what does he do for a mystery of the redhead league?,chit-chat
i am sure that you inquired your way merely in order that you might see him not him what then the knees of his trousers and what did you see what i expected to see why did you beat the pavement my dear doctor this is a time for observation not for talk,novel
that's a good point. i didn't think of that. i'll have to try that next time.,chit-chat
we are spies in an enemys country,novel
"oh, that's a shame. how long have you been in the country? what do you do for a living?",chit-chat
we know something of saxecoburg square,novel
i've never heard of saxecoburg square. is it a place in new york city?,chit-chat
let us now explore the parts which lie behind it the road in which we found ourselves as we turned round the corner from the retired saxecoburg square presented as great a contrast to it as the front of a picture does to the back,novel
that's really cool. i've always wanted to visit saxecoburg. have you ever been?,chit-chat
it was one of the main arteries which conveyed the traffic of the city to the north and west,novel
that's interesting. i've never heard of it before. what was it about?,chit-chat
the roadway was blocked with the immense stream of commerce flowing in a double tide inward and outward while the footpaths were black with the hurrying swarm of pedestrians,novel
"wow, that sounds like a lot of fun. did you have a good time at all?",chit-chat
it was difficult to realise as we looked at the line of fine shops and stately business premises that they really abutted on the other side upon the faded and stagnant square which we had just quitted,novel
"oh no, i'm sorry to hear that. i hope you're able to find a new one soon.",chit-chat
let me see said holmes standing at the corner and glancing along the line i should like just to remember the order of the houses here,novel
that's a good way to remember things. i've done that a few times.,chit-chat
it is a hobby of mine to have an exact knowledge of london,novel
what kind of things do you know about london? i know it's the most populous city in the uk.,chit-chat
there is mortimers the tobacconist the little newspaper shop the coburg branch of the city and suburban bank the vegetarian restaurant and mcfarlanes carriagebuilding depot,novel
i love mcfarlane carriagebuilding depot. it's a great restaurant.,chit-chat
that carries us right on to the other block,novel
that's a good way to look at it. it's nice to have someone to talk to.,chit-chat
and now doctor weve done our work so its time we had some play,novel
that's great! i'm glad you're feeling better. what play did you play?,chit-chat
a sandwich and a cup of coffee and then off to violinland where all is sweetness and delicacy and harmony and there are no redheaded clients to vex us with their conundrums my friend was an enthusiastic musician being himself not only a very capable performer but a composer of no ordinary merit,novel
that sounds like a lot of fun! what kind of music do you like to listen to?,chit-chat
all the afternoon he sat in the stalls wrapped in the most perfect happiness gently waving his long thin fingers in time to the music while his gently smiling face and his languid dreamy eyes were as unlike those of holmes the sleuthhound holmes the relentless keenwitted readyhanded criminal agent as it was possible to conceive,novel
"hello, how are you doing today? i just got back from a long day of work.",chit-chat
in his singular character the dual nature alternately asserted itself and his extreme exactness and astuteness represented as i have often thought the reaction against the poetic and contemplative mood which occasionally predominated in him,novel
that's interesting. i've never heard of him before. what do you think of him?,chit-chat
the swing of his nature took him from extreme languor to devouring energy and as i knew well he was never so truly formidable as when for days on end he had been lounging in his armchair amid his improvisations and his blackletter editions,novel
i'm sorry to hear that. i hope he's doing better now. what happened to him?,chit-chat
then it was that the lust of the chase would suddenly come upon him and that his brilliant reasoning power would rise to the level of intuition until those who were unacquainted with his methods would look askance at him as on a man whose knowledge was not that of other mortals,novel
that's a very interesting way to look at it. i'm glad you took the time to explain it to me.,chit-chat
when i saw him that afternoon so enwrapped in the music at st jamess hall i felt that an evil time might be coming upon those whom he had set himself to hunt down,novel
i'm sorry to hear that. i hope you were able to get to see him.,chit-chat
you want to go home no doubt doctor he remarked as we emerged,novel
i don't know if i want to go home. i'm not sure what to do.,chit-chat
yes it would be as well and i have some business to do which will take some hours,novel
what kind of business do you have? i'm trying to figure out what i want to do.,chit-chat
this business at coburg square is serious why serious a considerable crime is in contemplation,novel
i don't know... i'm not sure what to do about it.,chit-chat
i have every reason to believe that we shall be in time to stop it,novel
that's a good attitude to have. i'm glad you have a reason to believe that.,chit-chat
but today being saturday rather complicates matters,novel
that's true. it's always nice to have something to do on the weekend.,chit-chat
i shall want your help tonight at what time ten will be early enough i shall be at baker street at ten very well,novel
i'm sure you'll have a great time. i'll be at the baker's.,chit-chat
and i say doctor there may be some little danger so kindly put your army revolver in your pocket he waved his hand turned on his heel and disappeared in an instant among the crowd,novel
that's a good idea. i'm going to have to do that. thank you for the advice.,chit-chat
i trust that i am not more dense than my neighbours but i was always oppressed with a sense of my own stupidity in my dealings with sherlock holmes,novel
that's a good way to look at it. it's always good to have a sense of humor.,chit-chat
here i had heard what he had heard i had seen what he had seen and yet from his words it was evident that he saw clearly not only what had happened but what was about to happen while to me the whole business was still confused and grotesque,novel
that's terrible. i'm sorry you had to go through that. what did you do?,chit-chat
as i drove home to my house in kensington i thought over it all from the extraordinary story of the redheaded copier of the _encyclopædia_ down to the visit to saxecoburg square and the ominous words with which he had parted from me,novel
"oh my god, that's terrifying! did you find out who it was or what?",chit-chat
what was this nocturnal expedition and why should i go armed,novel
"i'm not sure what you mean by nocturnal expedition, but i think you should go armed because it's safer.",chit-chat
where were we going and what were we to do,novel
we were going to the beach and then we went to the lake. it was so much fun!,chit-chat
i had the hint from holmes that this smoothfaced pawnbrokers assistant was a formidable mana man who might play a deep game,novel
"oh wow, that's pretty interesting. did you find out who he was or did you just assume he was a pawnbrokers assistant?",chit-chat
i tried to puzzle it out but gave it up in despair and set the matter aside until night should bring an explanation,novel
i'm sorry to hear that. i hope it works out for you. what did you end up solving?,chit-chat
it was a quarterpast nine when i started from home and made my way across the park and so through oxford street to baker street,novel
"oh wow, that must have been exciting. did you get to go back to the park?",chit-chat
two hansoms were standing at the door and as i entered the passage i heard the sound of voices from above,novel
that must have been scary! what did they sound like? did they scream or anything like that?,chit-chat
on entering his room i found holmes in animated conversation with two men one of whom i recognised as peter jones the official police agent while the other was a long thin sadfaced man with a very shiny hat and oppressively respectable frockcoat,novel
that's pretty cool. did you find out who he was or did you just assume he was a cop?,chit-chat
ha,novel
"ha ha ha, ha ha... ha ha!!! haha! ha!",chit-chat
our party is complete said holmes buttoning up his peajacket and taking his heavy hunting crop from the rack,novel
"wow, that's pretty cool. i'm not sure i'd be able to do that.",chit-chat
watson i think you know mr jones of scotland yard,novel
i've never heard of him. i'll have to check him out. what's his name?,chit-chat
let me introduce you to mr merryweather who is to be our companion in tonights adventure were hunting in couples again doctor you see said jones in his consequential way,novel
i've never heard of mr. merryweather. what does he do for a living?,chit-chat
our friend here is a wonderful man for starting a chase,novel
i'm glad to hear that. it's always nice to have someone to talk to.,chit-chat
all he wants is an old dog to help him to do the running down i hope a wild goose may not prove to be the end of our chase observed mr merryweather gloomily,novel
that's so cute! what kind of dog is it? is it a golden retriever?,chit-chat
you may place considerable confidence in mr holmes sir said the police agent loftily,novel
i have never heard of mr holmes sir said the police loftily. what did he say?,chit-chat
he has his own little methods which are if he wont mind my saying so just a little too theoretical and fantastic but he has the makings of a detective in him,novel
that's cool. what kind of methods are they? i'm not familiar with them.,chit-chat
it is not too much to say that once or twice as in that business of the sholto murder and the agra treasure he has been more nearly correct than the official force oh if you say so mr jones it is all right said the stranger with deference,novel
i don't think i've ever heard of the sholto murder. what's it about?,chit-chat
still i confess that i miss my rubber,novel
i'm sorry to hear that. i hope you can find a new one soon. do you still have it?,chit-chat
