text,category
"wow, that's interesting. i've never heard of the candelabra before.",chit-chat
zorro they shouted,novel
have you ever been to zorro? it's a mexican restaurant that's headquartered in los angeles.,chit-chat
zorro good old blade don diego said a whimsical smile playing about his lips,novel
i've never heard of zorro. i'll have to look him up.,chit-chat
good old point exclaimed don audre ruiz,novel
i've never heard of that one. what's it about? i'll have to look it up.,chit-chat
with it you marked many a scoundrel with your mark notably and especially one captain ramón,novel
that's a good way to look at it. i didn't think about it that way.,chit-chat
why do we endure his presence here in reina de los angeles,novel
i've never been to reina de los angeles. what's it like there?,chit-chat
why not force the governor to send him north let us not mar a perfect evening with thoughts of him don diego begged,novel
i'm not familiar with don diego. what does he beg for? i've never heard of him.,chit-chat
_caballeros_ i have brought this blade before you for a purpose,novel
i have brought this blade before you for a purpose. what purpose do you want to use it for?,chit-chat
we have drunk toasts to everything of which we could think and there still remains an abundance of rare wine that has not been guzzled,novel
i'm sorry to hear that. do you think you'll be able to find another one soon?,chit-chat
a toast to the sword of zorro ha,novel
a toast to the sword of zorro ha is a great movie. have you seen it?,chit-chat
a happy thought don audre ruiz cried,novel
i've never heard of don audre ruiz. what does he do for a living?,chit-chat
_caballeros_ a toast to the sword of zorro they drank it put down their golden goblets and sighed,novel
i've never heard of caballeros1 before. what's it about?,chit-chat
they glanced at one another each thinking of the days when señor zorro had ruled el camino real for a time,novel
"i'm not familiar with zorro, but i've heard of him. what's his name?",chit-chat
and then they dropped into their chairs once more and don diego vega sat down also the sword on the table before him,novel
"i've never seen don diego vega, but i know he's a great actor.",chit-chat
it was a great game he said and sighed himself,novel
that's great! i'm glad he's doing well. what else do you do for fun?,chit-chat
but it is in the past,novel
"i know, but i still feel bad about it. i don't know what to do.",chit-chat
now i shall be a man of peace and quiet that remains to be seen don audre declared,novel
i'm sure you'll be a man of peace and quiet that remains to be seen don audre declared,chit-chat
there may be domestic warfare you know,novel
i'm not sure what you mean by that. are you referring to domestic violence in general?,chit-chat
a man takes a terrible chance when he weds nothing but peace and quiet don diego responded,novel
"i love don diego! he's such a great actor. he was born and raised in san diego, california.",chit-chat
the sword of zorro is but a relic,novel
the sword of zorro is one of my favorite games of all time. have you played it?,chit-chat
years from now i may look upon it and smile,novel
that's a good way to look at it. i'm sure you'll have a great time.,chit-chat
it has served its purpose he yawned,novel
that's a good way to look at it. what did you do to help him?,chit-chat
by the saints don audre ruiz breathed,novel
are you a fan of the saints? they are one of the best teams in the nfl.,chit-chat
did you see him,novel
"no, i didn't see him at all. it was a long time ago, so i don't think i'll ever see him again.",chit-chat
he yawned,novel
i wish i had time to do that. it's been a long time since i've done that.,chit-chat
while yet the word zorro was upon his lips he yawned,novel
i love zorro. he's my favorite character in the whole series. what's your favorite character?,chit-chat
and this is the man who defended persecuted priests and natives defied the soldiery and made the governor do a dance,novel
i don't think i've ever heard of this man before. who is he?,chit-chat
tis a cause he wants and needs something to change him into zorro again tomorrow i become a husband don diego answered him yawning yet once more and fumbling with a handkerchief,novel
that's really sweet of don diego. i hope you guys have a great time together.,chit-chat
by the way _señores_ have you ever seen this one he spread the handkerchief over the wine goblet before him and as the _caballeros_ bent forward to watch smiles upon their faces he passed one hand rapidly back and forth across the covered goblet with such rapidity that it was hidden almost all the time and with the other hand he reached beneath the edge of the handkerchief and jerked the goblet away letting it drop to the floor,novel
"no, i haven't seen that one. i'll have to look it up.",chit-chat
the handkerchief collapsed on the table,novel
i'm sorry to hear that. what did you do to make it up to the table?,chit-chat
don diego waved a hand languidly,novel
"have you ever heard of don diego? he's an american singer, songwriter, and actor.",chit-chat
see,novel
do you like to watch movies? it's a great way to learn about different things.,chit-chat
it is gone he breathed,novel
that's a bummer. i'm sorry to hear that. do you know what happened?,chit-chat
bah don audre cried as the others laughed,novel
i don't know who that is. what's it about? i've never heard of it.,chit-chat
at your boys tricks again are you,novel
"no, i'm not at my boys tricks. i've never done one before.",chit-chat
where is your wild blood now i am done with roistering and adventure a man never knows when his words may be hurled back at him and cause him to look foolish said don audre,novel
i don't think i've ever heard of don audre. what's his name?,chit-chat
it is foolish to take everything for granted,novel
"i know, it's just so hard when you're in a bad situation and you don't know what to do.",chit-chat
for instance he stopped,novel
that's a good thing to do. it's good that you're able to do that.,chit-chat
the sounds of a tumult had reached their ears,novel
i've never heard of a tumult reaching their ears. what does that sound like?,chit-chat
for a moment they were silent listening,novel
why did they do that? is it because they didn't want to talk to you?,chit-chat
shouts oaths the sounds of blows the clashing of blades,novel
i've never heard that one before. i'll have to try it out. what's it like?,chit-chat
what in the name of the saints is that don diego asked,novel
"i'm not familiar with don diego, but i do know that he is an american football coach.",chit-chat
a trembling servant answered him,novel
that's a good way to look at it. i'm not sure i could do that.,chit-chat
there are men fighting over by the inn _señor_ he said,novel
i've never heard of that before. i'll have to check it out. what's the name of the inn?,chit-chat
i heard some one shout of pirates chapter iv,novel
oh really? that's cool. i've never heard of that one. what's it about?,chit-chat
fray felipe makes a vow,novel
"i don't know what that means, but i'm not sure what it means.",chit-chat
barbados continued to mutter curses as he watched the sky,novel
that must have been quite an experience for barbados. did you have a good time watching the sky?,chit-chat
not a cloud marred its face and the moon was at the full,novel
that's pretty cool. i've never seen a cloud like that before. what kind of clouds do you see?,chit-chat
but here was an enterprise where there was small risk so he could discount the bright night,novel
that's a good way to look at it. i don't think i could do that.,chit-chat
he grunted his pleasure as he saw sergeant gonzales and the troopers ride away from the _presidio_ cross the plaza and continue toward the south,novel
that sounds like a lot of fun. how long have you been a troopers fan?,chit-chat
he called sanchez to him and explained what was to be done at the _hacienda_ of don carlos pulido,novel
that's really cool. i've never heard of don carlos pulido before.,chit-chat
you will take half a dozen men barbados commanded,novel
"i've never been to barbados, but i'd love to go there one day.",chit-chat
do as you please at the place but capture the _señorita_ by all means and go quickly back over the hills to the mouth of the cañon,novel
that's a great idea! i'm going to have to do that. thanks for the idea!,chit-chat
steal horses and ride,novel
"i would love to own a horse, but i'm not sure how to ride one.",chit-chat
get there before the break of day,novel
that's what i'm going to do. it's going to be a long day.,chit-chat
we shall do the same,novel
i hope so. it's been a long time since i've done anything like that.,chit-chat
the ship will be putting in at dawn or before _sí_ sanchez replied,novel
that's a good way to think about it. i hope you have a good day!,chit-chat
and do you care for my share of the loot here,novel
"i'd love to, but i don't think i'll be able to.",chit-chat
there may be small profit at the _hacienda_ sanchez selected his ruffians and led them away around a hill and toward the north where the _hacienda_ of don carlos pulido rested,novel
"i'm not familiar with don carlos pulido, but i know he's a spanish player.",chit-chat
barbados whispered instructions to the remainder of the crew,novel
have you ever been to barbados? it's a sovereign island nation in the united states.,chit-chat
and then they waited for barbados wished to make sure that the soldiers did not return,novel
that's so sad. i'm glad they didn't have to do that.,chit-chat
for more than an hour longer he waited and then gave the word,novel
"wow, that's a long time to wait. what did you say to him about it?",chit-chat
down from the crest of the slope they slipped breathing heavily lusting for illegal gain holding their cutlasses in readiness for instant use,novel
that sounds like a lot of fun. what do you like to do in your free time?,chit-chat
they kept in the scant shadows as much as possible scattered as they crossed the wider light spaces made their way slowly to the edge of the town,novel
that sounds like a lot of fun. what did you do to get them out of the way?,chit-chat
there in the shadows cast by an empty adobe building they separated and barbados whispered his final instructions,novel
i've never heard of that show. what's the name of the show you're talking about?,chit-chat
they were to look for rich loot and nothing bulky,novel
that's a good way to look at it. do you have any idea why they did that?,chit-chat
he had decided against food and wine bolts of cloth casks of olives and jars of honey,novel
that's terrible. i'm sorry to hear that. what did he do with the olives?,chit-chat
such things could be obtained later at any _hacienda_,novel
"that's true, but i don't think i'll ever be able to.",chit-chat
just now he wished to get portable valuables and hurry back to the coast,novel
that's a good idea. i'm sure he'll be able to do that.,chit-chat
men were detailed to seize horses and have them in readiness,novel
that's interesting. i've never heard of that before. do you have a source?,chit-chat
certain large houses were to be attacked in force after the smaller ones had been disposed of,novel
that's interesting. i've never heard of that. do you have a source?,chit-chat
the inn was to receive special attention since it was whispered that the fat landlord had hidden wealth,novel
that's interesting. did you find out who the fat landlord was? i've never heard of a fat landlord before.,chit-chat
down upon the town they crept and suddenly they charged into the plaza from either side,novel
oh no! that's so scary! did you have to call the police or anything?,chit-chat
into the inn they poured cutting and slashing at natives until they fled screeching with terror stabbing at the fat landlord as he called upon the saints,novel
"oh my god, that's awful! i'm so sorry to hear that. what did you do?",chit-chat
they took what the landlord had and gave their attention to the houses and shops,novel
that's a good way to look at it. i'm sorry you had to deal with that.,chit-chat
and now bedlam broke loose as it was realized what was taking place,novel
oh no! i'm so sorry to hear that. i hope you're okay.,chit-chat
doors were smashed terrified men and women were driven from room to room,novel
i'm so sorry that happened to you. i hope you're okay and are okay now.,chit-chat
things of value were seized,novel
i'm so sorry to hear that. i hope you're able to recover them.,chit-chat
jewels were ripped from dainty throats and delicate fingers,novel
i'm sorry to hear that. i hope you're able to get them back.,chit-chat
silken shawls were torn from beautiful shoulders,novel
i've never heard of a silken shawl before. what's it like?,chit-chat
here and there a man gave fight but not for long,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
the pirates outnumbered the citizens because they traveled in force and the citizens were scattered,novel
"oh wow, that's pretty cool. i've never heard of the pirates before.",chit-chat
shrieks and screeches and cries stabbed the air,novel
i've never seen a shrieks and screechers in the same room at the same time.,chit-chat
raucous oaths and fiendish laughter rang across the plaza,novel
i've never heard of raucous ths before. what does it sound like?,chit-chat
and above the din roared the voice of barbados the human fiend as he ordered his men commanded them admonished them led them to an easy victory,novel
"wow, that's really interesting. i've never heard of barbados before. what's it like?",chit-chat
it was quick work because the descent had been so unexpected,novel
that's a good way to look at it. i'm glad it worked out for you.,chit-chat
it might have continued throughout the night until the town was stripped bare until not a natives hut was left standing,novel
that's a good way to look at it. i'm glad it didn't end up like that.,chit-chat
but barbados wanted quick loot and a getaway,novel
i'm not sure what you mean by that. are you saying that barbados wanted quick loots and a getaway?,chit-chat
he wanted to reach the coast during the bright moonlight get the planks of the ships deck beneath his feet once more,novel
that sounds like a lot of fun. what kind of ships did you have on the deck?,chit-chat
he trusted captain ramón but he feared that the soldiers might return,novel
that's a good way to look at it. it's good that he trusted him.,chit-chat
across the plaza the pirates charged with barbados at their head,novel
i've never been to barbados. what's the name of the island you're talking about?,chit-chat
they broke into the church,novel
that's so sad. i'm sorry to hear that. how did they break into the church?,chit-chat
they filled the sacred edifice with oaths and ribald jest and raucous laughter,novel
i've never heard of ribald jest before. are you a fan of jest?,chit-chat
they darted here and there torches held high above their heads searching for articles of worth,novel
that's pretty cool. i'm glad you found them. what did you search for?,chit-chat
from a little room to one side stepped a _fray_,novel
oh no! what did you do to make it look like you stepped a frayette?,chit-chat
his hair was silver his face was calm,novel
i bet he was. what did he do to make you think he was going to do it?,chit-chat
erect and purposeful he stood looking across at them,novel
are you male or female? i'm female and i've never had an erect or purposeful look in my life.,chit-chat
quick steps forward he took toward the altar where there were relics he loved,novel
that's really nice of him. i'm sure he's proud of you.,chit-chat
what do you here _señores_ he demanded,novel
i don't know... i'm not sure what to say to him.,chit-chat
his voice seemed soft yet at the same time there was the ring of steel in it,novel
"i'm not familiar with the ring of steel, but i know it's a legendary ring.",chit-chat
they stopped their shouting ceased there was a moment of silence,novel
that's pretty cool. i'm glad you were able to get out of there.,chit-chat
who are you one shouted,novel
"i don't know, i'm not sure. what do you do for a living?",chit-chat
i am called fray felipe _señores_ came the response,novel
"wow, that's pretty cool. what did you say to them? did they say anything?",chit-chat
just now i am in charge of this house of worship,novel
that's awesome! i'm sure you'll do great! what do you do for a living?,chit-chat
how is it that you so far forget yourselves as to bring your tumult here _fray_ one shouted,novel
i don't have a tumult. i'm not sure what you're talking about.,chit-chat
fool and _fray_,novel
fool and frayard is a great movie. it's based on a novel by george r. r. martin.,chit-chat
why do we bring our tumult here,novel
"i don't know, why do you want to bring your tumult here here?",chit-chat
for to get loot gowned one loot fray felipe thundered taking another step forward,novel
i'm sorry to hear that. i hope you're able to get back on your feet soon.,chit-chat
you would profane this house,novel
"i would, but i don't know if i'd be able to do it.",chit-chat
you would lay sacrilegious hands on what is to be found here even as you have voiced sacrilegious tones within these walls,novel
that's a good way to look at it. i'm not sure i could do that.,chit-chat
scum of the earth begone they surged toward him,novel
i've never heard of that before. what does it mean to be a begone?,chit-chat
one side _fray_ shouted a foremost one,novel
"i don't agree with a lot of what they say, but i do agree with what they're saying.",chit-chat
respect the black flag and we respect your gown spawn of hell,novel
i've never heard of the black flag. what does it stand for? i'm not familiar with it.,chit-chat
sons of the devil fray felipe thundered,novel
have you ever watched sons of the devil fray? it's an american soap opera.,chit-chat
back to the door and out of this holy place he scarcely hoped to stop them,novel
oh no! what did he do? what did you do? did you get in trouble?,chit-chat
there were rich ornaments on the altar and in the uncertain light the torches shed he could see the eyes of those nearest glittering,novel
that's so cool! i've never seen anything like that before. what did they look like?,chit-chat
and the gemstudded goblet was there,novel
that's a good one. i've never seen a gemstudded goblet before.,chit-chat
thought of the gemstudded goblet gave new strength to ancient fray felipe,novel
that's so cool! i've never heard of a gemstudded goblet before.,chit-chat
it was a relic highly prized,novel
what was the reliever's name? i've never heard of a reliever before.,chit-chat
fray felipe loved it and cared for it tenderly,novel
that's good to hear. i'm glad you enjoyed it. what did you do to make it tenderly?,chit-chat
there was a legend connected with it,novel
oh really? what was it about? i've never heard of a legend like that before.,chit-chat
once it had been touched by a saints lips men had said,novel
that's awful. i hope it didn't happen to anyone else. i'm so sorry you had to go through that.,chit-chat
to have this scum as much as touch the sacred goblet was too muchto have them steal it would be unthinkable,novel
touch the sacred goblet was too muchto to have them steal it would be unthinkable,chit-chat
once more they surged forward and fray felipe sprang before the altar and threw up his hands in a gesture of command,novel
"oh my god, that's terrible! i'm so sorry to hear that. what did you do?",chit-chat
back he cried,novel
what did he cry about? i don't think i've ever heard that before.,chit-chat
would you damn beyond recovery your immortal souls,novel
i don't think so. i'm not sure if i'd be able to.,chit-chat
would you commit the unpardonable sin ha shouted a man in the front of the throng,novel
"i don't think i would, but i'm not sure i could do that.",chit-chat
worry not about our souls _fray_,novel
i'm sorry to hear that. what's going on in your life right now?,chit-chat
one side else youll have a chance to worry about the state of your own,novel
that's a good point. i guess i'll just have to get used to it.,chit-chat
we have scant time to spend on a _fray_ what would you fray felipe asked,novel
i'd probably spend some time with my family. i love to spend time with them.,chit-chat
loot fool of a _fray_ only over my dead body do you take it,novel
"i don't think i would, but i'm sure you'll be fine.",chit-chat
i am not afraid to die to protect holy things,novel
i am not afraid to die to protect holy things either. i am afraid of being killed.,chit-chat
but youyou will fear to die if you do this thing slit his throat cried one in the throng,novel
i don't think i'll do that. i'm not afraid of anything.,chit-chat
are we here to argue,novel
"no, i'm not here to argue. i just want to know if there's anything i can do to help.",chit-chat
the work is not done once more they surged forward,novel
i'm sorry to hear that. i hope you're able to get it done soon.,chit-chat
the light of the torches sent rays of fire shooting from the ornaments on the altar,novel
that's interesting. i've never heard of that before. what kind of ornament is it?,chit-chat
their lust for loot consumed them,novel
i'm not sure what you mean by that. are you saying that looting is bad?,chit-chat
fray felipe braced himself seized the nearest raised him half from the floor and hurled him back against his fellows,novel
"wow, that's crazy. i hope he's ok. what did he do?",chit-chat
the _fray_ shows fight one cried,novel
"i've never seen the show fight one cried, but i know it's an american drama television series.",chit-chat
use your knives you in the front,novel
"that's a good idea, i'll have to try that. what kind of knives do you use?",chit-chat
a stab between the ribs and let us go again they rushed and fray felipe prepared for one more feeble attempt the one he deemed would be the last,novel
i'm sorry to hear that. i hope you're able to get through it.,chit-chat
he made the sign of the cross and waited calmlywaited until they were upon him until he could feel their hot breathing upon his face until the stench of their perspiration was in his nostrils,novel
"wow, that's pretty intense. i'm glad he didn't get hurt.",chit-chat
but even as a man raised a cutlass to strike there came an interruption,novel
that's pretty cool. i've never seen a cutglass before. what kind of cutlaces did you use?,chit-chat
the bellowing voice of barbados rang out above the din,novel
"have you ever been to barbados? i've never been, but i'd love to go.",chit-chat
stop he shrieked,novel
i don't know what i'm going to do. i can't stop thinking about it.,chit-chat
there was something terrifying in the sudden and unexpected command,novel
what was it? i've never heard of a command like that before. what happened?,chit-chat
the pirates stopped fell back,novel
i'm sorry to hear that. do you have a favorite band or band you listen to?,chit-chat
barbados charged through them and to fray felipes side,novel
"i've never been to barbados, but i'm familiar with the barbados prison system.",chit-chat
the pirates face showed white in the light of the torches,novel
that's pretty cool. i've never seen that before. what's it like?,chit-chat
back he commanded,novel
"i'm not sure what that means, but i hope it's a good one.",chit-chat
this _fray_ is not to be harmed,novel
i'm not sure what you mean by that. are you saying you don't want to be harmed?,chit-chat
out fools and devils,novel
have you ever heard of out fools and devils? it's an american comedy television series.,chit-chat
there is one rich house yet to be robbed,novel
that's so sad. i'm sorry to hear that. do you have any idea what happened?,chit-chat
let us not tarry here there is loot one began,novel
i'm not sure what you mean by loot one. are you referring to something else?,chit-chat
he did not complete the sentence,novel
i'm so sorry to hear that. what did he do to make you feel that way?,chit-chat
barbados whirled and with a single blow he stretched him senseless,novel
i'm sorry to hear that. i've never been to barbados. what happened?,chit-chat
out he commanded,novel
i think i'm going to have to do that. i don't know what to do with myself.,chit-chat
this _fray_ is not to be touched they backed away from him rushed back to gather near the door,novel
"wow, that's scary. i hope he's okay. what did you do?",chit-chat
they did not pretend to understand this but barbados was chief and perhaps he knew what he was doing,novel
that's what i'm thinking too. it's hard to believe that he didn't know what he was doing.,chit-chat
they saw him turn knew that he spoke to the _fray_ but could not make out his words,novel
that's terrible. i hope he's okay. what did you say to him?,chit-chat
i had no doing in this barbados said,novel
i'm sorry to hear that. why did you have no doing in barbados? what did you do?,chit-chat
i assault no _fray_ nor priest,novel
i'm sorry to hear that. why do you think that's a good thing?,chit-chat
i stopped them in time,novel
that's a good thing to do. i don't think i could do that.,chit-chat
had i not remained outside a moment to watch affairs i would have stopped them before you are not wholly bad fray felipe said,novel
that's a good idea. i don't think i'll do that again.,chit-chat
i am wholly bad _fray_make no mistake about it,novel
i'm sorry to hear that. i hope you're able to work through it.,chit-chat
but i keep my hands off _frailes_ and priests he whirled around and rushed to the door shrieking at his men,novel
"wow, that's pretty intense. i'm sorry to hear that. what did you do?",chit-chat
only the soft light of the candles glowed in the church,novel
what do you mean by that? are you talking about the candles in the church or the church itself?,chit-chat
fray felipe took a step forward and looked after them,novel
that's good to hear. i'm sure they'll do better next year.,chit-chat
he turned back toward the altar a look of thankfulness in his face,novel
that's a good way to look at it. i'm sure he appreciated it.,chit-chat
and suddenly that look changed,novel
"yeah, it's been a long time since i've been able to do that.",chit-chat
misery took its place,novel
i'm not familiar with misery. what's it about? i've never heard of it.,chit-chat
fray felipe gave a little cry of mingled surprise and pain and tottered forward,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
the precious gemstudded goblet was gone,novel
i'm so sorry to hear that. what happened to the gemstudded goblet?,chit-chat
he sensed at once how it had happened,novel
that's a good way to look at it. i'm glad it didn't happen to me.,chit-chat
when they had charged upon him before barbados came one of the pirates had snatched the goblet away,novel
"oh wow, that's crazy. i've never been to barbados. what happened?",chit-chat
fray felipe whirled toward the door again took half a dozen steps seemed at the point of rushing after them,novel
"oh no, that's terrible. i hope you're able to get out of there.",chit-chat
but he knew they were on the other side of the plaza now and that an appeal to them would be useless,novel
that's what i was thinking. i'm glad he didn't do it.,chit-chat
however he could try,novel
i hope so. it's been a long time since i've been in a relationship.,chit-chat
he faced the altar again and the expression of his old countenance was wonderful to see,novel
what was the expression of his old countenance? i've never seen it before.,chit-chat
and then and there fray felipe took a vow,novel
i'm not sure what you mean by that. what did he take a vow for?,chit-chat
i go he said,novel
that's great! i'm so happy for you. i hope you have a great time.,chit-chat
i return with the saintly goblet or do not return at all chapter v zorro takes the trail,novel
i've never heard of chapter v zorro. what's it like to be a saintly goblet?,chit-chat
barbados had saved the _casa_ of don diego vega for the last,novel
"i've never heard of don diego vega, but i know he's from barbados.",chit-chat
he had kept an eye upon it however while his men were looting the town but had seen nothing to indicate danger from that quarter,novel
that's interesting. did you find out who it was? did anyone else find out?,chit-chat
and now he remembered captain ramóns commands and it pleased him to carry them out,novel
that's so sweet of him. i'm sure he's proud of you.,chit-chat
don diegos was the finest house in the village and seemed to promise rich loot,novel
i've never heard of don diegos. i'll have to look him up.,chit-chat
barbados placed four of his men outside to guard against the unexpected return of the soldiers and led the remainder straight to the front door,novel
that sounds like a lot of fun. did you get to see any of the other soldiers?,chit-chat
they hesitated there for a moment gathered closely together then barbados gave the word and they rushed through the door and hurled themselves inside to go sprawling over the rich rugs and carpets and stop in astonishment and confusion,novel
that sounds like a lot of fun. do you have a favorite place to go to barbados?,chit-chat
barbados swore a great oath as he strove to maintain his balance,novel
"have you ever been to barbados? i've never been, but i'd love to go.",chit-chat
before them was a wonderful room lavishly furnished,novel
i'm sorry to hear that. i hope you're doing better now. do you have any hobbies?,chit-chat
to one side was a wide stairway that led to the upper regions of the house and priceless tapestries were hanging from a mezzanine,novel
"wow, that must have been a scary experience for you. did you find out who did it?",chit-chat
but what engaged the attention of barbados and his crew the most was the big table in the middle of the room and some score of richly dressed _caballeros_ sitting around it,novel
"i've never been to barbados, but i'd love to go one day. have you ever been?",chit-chat
here was the unexpected which barbados always feared,novel
i'm sorry to hear that. i hope you were able to recover from the situation.,chit-chat
he came to a stop thrust forward his head and his little eyes began glittering,novel
that's so cute! what did he do to make you think he was going to do something like that?,chit-chat
the soldiers were gone from the town but here were a score of young _caballeros_ who were fully as good as soldiers in a fight and who loved fighting,novel
that's really cool. i've always wanted to be a soldier. what do you do for a living?,chit-chat
barbados had seen such young blades handle swords and rapiers before,novel
barbados had seen the young blades handle swords before... i'm not sure what you're talking about.,chit-chat
the entrance of the pirates had followed closely upon the announcement of their presence in the town to don diego by the servant,novel
"i've never been to don diego, but i'd like to visit one day.",chit-chat
and when they tumbled through the door showing their evil faces in the strong light the _caballeros_ struggled to get to their feet reaching for their blades the smiles swept from their faces and expressions of grim determination showing there instead,novel
"oh my god, i can't believe you've done this. i'm so sorry.",chit-chat
but the calm voice of don diego quieted them,novel
i'm not familiar with don diego. what does he do for a living? do you know him?,chit-chat
ha don diego said,novel
"have you ever heard of don diego? he's an american singer, songwriter, and actor.",chit-chat
what have we here,novel
i don't know... i'm not sure what to do with myself.,chit-chat
_señores_ it is the night before my wedding and most persons are welcome to partake of my hospitality,novel
that's so nice of them! i hope you have a great time and i'm sure you'll have a wonderful time!,chit-chat
but this happens to be a select gathering of my close friends and i really can not remember of having sent you invitations have done barbados bellowed his voice ringing with a courage he scarcely felt,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
have done fashionable fop,novel
what did you do for fashionable fop? i'm not familiar with fashion fop.,chit-chat
we are men who sail under the black flag terrible alike on land and sea don diego vega threw back his head and laughed lightly,novel
i've never heard of sea don diego. what's it like to sail under the black flag?,chit-chat
did you hear that audre my friend he asked ruiz,novel
"i don't know what that means, but i'm not sure what it means.",chit-chat
this fellow says that he and his comrades are terrible alike on land and sea don audre entered into the spirit of the occasion as he always did,novel
that's interesting. i'm not familiar with sea don audre. what did he enter into the spirit of the occasion?,chit-chat
diego i did not know that you were such a wit he said,novel
diego is such a great player. he is one of the best in the world right now.,chit-chat
have you hired these fellows to come here and give us a fright,novel
"i haven't, but i'd like to. i'm not sure what to expect.",chit-chat
ha,novel
"ha ha ha, ha ha... ha ha!!! haha! ha!",chit-chat
it is a merry jest one that ill remember to my last day,novel
i'm sorry to hear that. i hope it's a good one for you.,chit-chat
for a moment i was ready to draw blade jest is it barbados cried lurching forward almost to the foot of the table,novel
"oh no, that's terrible. i hope it's okay. what did you draw?",chit-chat
twill be considered no jest when we have stripped you of your jewels and plaything swords and this house of what valuables it contains,novel
i'm sorry to hear that. do you have any hobbies to share with your family?,chit-chat
back up against that wall _señores_ and the man who makes a rash move will not live to make another i have made a multitude of rash moves and i still live don audre ruiz told him,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
diego it is indeed an excellent jest,novel
"i've never heard of it, but i'll look it up. what's it about?",chit-chat
i give you my thanks pirates don diego said laughing again,novel
i'm not familiar with don diego. what does he say about the pirate don diego?,chit-chat
in reality i did not hire them to come here and furnish us with this entertainment,novel
i'm sorry to hear that. i hope you're able to find a new job soon.,chit-chat
but since they have been so kind it is no more than right that i pay them he sprang to his feet bent forward with his hands upon the table and glared down the length of it at barbados,novel
that's really nice of you to do. i would have done the same if i were you.,chit-chat
you are the chief bull pirate he asked,novel
i'm not sure what you mean by that. are you referring to me as the chief bull pirate?,chit-chat
i am the king of the crew barbados replied,novel
that's awesome! what do you do for a living? do you have any hobbies?,chit-chat
back against that wall you and your friends don diego vega laughed lightly again,novel
i don't know who that is. i've never heard of it. what's it about?,chit-chat
and then the laughter fled his face and his eyes narrowed and seemed to send forth flakes of steel,novel
that's so funny! i'm laughing so hard right now. i can't stop laughing!,chit-chat
_sí_ you must be paid he said,novel
i'm not sure what you mean by that. are you referring to the fact that i don't have a job?,chit-chat
but there are many ways of making payment the sword of señor zorro was beneath his hands,novel
"that's true, but i don't think it's fair to compare the two.",chit-chat
and suddenly it was out of its scabbard and he had sprung upon the table and had dashed down the full length of it scattering goblets and plates drink and food,novel
"oh my god, that's so gross! i'm so sorry to hear that.",chit-chat
off the other end he sprang and struck the floor a few feet in front of barbados who had recoiled and was struggling to get his cutlass out of his belt,novel
"oh wow, that must have been scary. did you have to go to the hospital or anything?",chit-chat
the sword of zorro flashed through the air describing a gleaming arc,novel
i love the sword of zorro. it's one of my favorite weapons of all time.,chit-chat
pirate eh don diego vega cried,novel
i've never heard of a pirate eh don diego. what's that entail?,chit-chat
you have come to collect riches have you señor pirate what is to prevent barbados sneered,novel
i've never been to barbados. i'm not sure what you mean by sneered.,chit-chat
you and your pretty toy of a sword ha,novel
"haha, i'm not a big fan of swords, but i've always wanted one.",chit-chat
you insult a good blade don diego cried,novel
"i don't know who don diego is, but i know he's a great actor.",chit-chat
the insult shall not go unpunished,novel
"i don't think it will go unpunished, but i'm not sure i'll do it.",chit-chat
look you here don diego vega whirled suddenly to one side his sword seemed to flash fire and its point bit into a panel of the wall once twice thrice,novel
"wow, that's crazy. i'm not familiar with don diego. what happened?",chit-chat
barbados looked on in amazement his lower jaw sagging,novel
i didn't see that. what did he look like? i'm not familiar with barbados.,chit-chat
his little eyes bulged and he looked again,novel
that's so cute! what did he look like? did you see him in person?,chit-chat
scratched on the panel of the wall was a z,novel
that's not good. did you have to replace it or did you get a new one?,chit-chat
that mark the pirate gasped,novel
that's awesome! i've never seen that happen before. what did you do?,chit-chat
you are zorro,novel
"no, i'm not zorro. i don't know what that means.",chit-chat
that markthe same the _commandante_ wears on his forehead don diego had whirled to face him again,novel
that's cool. i'm not familiar with don diego. what does he look like?,chit-chat
how know you there is such a mark on the forehead of captain ramón he demanded,novel
"i don't know what that means, but i'm sure it's interesting.",chit-chat
so,novel
do you have any pets? i have a dog and a cat. they are so cute.,chit-chat
the _commandante_ deals with pirates does he,novel
"i'm not sure if he does, but i do know that he does a lot of freelance work.",chit-chat
that is how it happens that my friend sergeant gonzales and his soldiers are not here,novel
i'm so sorry to hear that. i hope he's ok. i've never been in a situation like that before.,chit-chat
ha barbados blustered forward his cutlass held ready striving to regain the mastery of the situation,novel
haha barbados blustered forward his cutlaces held ready striving to regain the mastery of the situation,chit-chat
give us loot or we attack he thundered,novel
i'm not sure what you mean by looting. are you talking about looting?,chit-chat
attack fool don diego cried,novel
i'm not familiar with attack fool don. what is it about him that makes him cry?,chit-chat
do you imagine that you hold the upper hand here,novel
i don't think so. i'm not very good at holding the upper hand.,chit-chat
up with your blade the last thing barbados wished to do was to fight a _caballero_ under such circumstances,novel
"i've never seen the movie, but i hear it's really good. have you seen it?",chit-chat
he had the fear of the mongrel for the thoroughbred,novel
i don't think i've ever seen a mongrel before. what's it like?,chit-chat
