text,category
still he liked them on the whole and he told her about the beginning of fairies,novel
that's a good point. it's hard to believe that fairy tales have been around for so long.,chit-chat
you see wendy when the first baby laughed for the first time its laugh broke into a thousand pieces and they all went skipping about and that was the beginning of fairies tedious talk this but being a stayathome she liked it,novel
that's so funny! i've never heard of this fairy tale before. what's it about?,chit-chat
and so he went on goodnaturedly there ought to be one fairy for every boy and girl ought to be,novel
"i don't know about you, but i'm not a fan of fairy tales.",chit-chat
isnt there no,novel
i'm not sure. i've never been able to find anything about it online.,chit-chat
you see children know such a lot now they soon dont believe in fairies and every time a child says i dont believe in fairies there is a fairy somewhere that falls down dead really he thought they had now talked enough about fairies and it struck him that tinker bell was keeping very quiet,novel
"wow, that's interesting. i've never heard of a tinker bell before.",chit-chat
i cant think where she has gone to he said rising and he called tink by name,novel
that's not good. i'm sorry to hear that. what did he say?,chit-chat
wendys heart went flutter with a sudden thrill,novel
i'm sorry to hear that. i hope you're feeling better now. are you okay?,chit-chat
peter she cried clutching him you dont mean to tell me that there is a fairy in this room she was here just now he said a little impatiently,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
you dont hear her do you and they both listened,novel
"no, i don't hear her at all. i'm not sure what she's up to.",chit-chat
the only sound i hear said wendy is like a tinkle of bells well thats tink thats the fairy language,novel
i've never heard that before. i'll have to try it next time i'm in a restaurant.,chit-chat
i think i hear her too the sound came from the chest of drawers and peter made a merry face,novel
"i don't know what that means, but i'm sure it's funny.",chit-chat
no one could ever look quite so merry as peter and the loveliest of gurgles was his laugh,novel
i know right! i can't believe he's such a great actor and actor.,chit-chat
he had his first laugh still,novel
that's so funny! i'm glad you were able to laugh about it. what did you laugh about?,chit-chat
wendy he whispered gleefully i do believe i shut her up in the drawer he let poor tink out of the drawer and she flew about the nursery screaming with fury,novel
"oh my god, that's terrible. i'm so sorry you had to go through that.",chit-chat
you shouldnt say such things peter retorted,novel
i don't know what to do with myself. i'm so mad at him.,chit-chat
of course im very sorry but how could i know you were in the drawer wendy was not listening to him,novel
i don't know. i was so mad at him. i felt so bad for him.,chit-chat
o peter she cried if she would only stand still and let me see her they hardly ever stand still he said but for one moment wendy saw the romantic figure come to rest on the cuckoo clock,novel
o peter she cried if she would only stand still and let me see her they hardly ever stand still he said but for one moment wendy saw the romantic figure come to rest on the cuckoo clock,chit-chat
o the lovely she cried though tinks face was still distorted with passion,novel
"i know, it's so sad. i don't know what to do with myself.",chit-chat
tink said peter amiably this lady says she wishes you were her fairy tinker bell answered insolently,novel
tink said peter amiably the lady says she wishes she were her fairy tinker bell answered insolently,chit-chat
what does she say peter he had to translate,novel
i don't know what she said. i'm not sure what she's saying.,chit-chat
she is not very polite,novel
i'm sorry to hear that. what did you do to make her feel that way?,chit-chat
she says you are a great ugly girl and that she is my fairy he tried to argue with tink,novel
"wow, that's a tough one. i'm sorry to hear that. what did he argue about?",chit-chat
you know you cant be my fairy tink because i am an gentleman and you are a lady to this tink replied in these words you silly ass and disappeared into the bathroom,novel
i'm sorry to hear that. i hope you're having a good day today.,chit-chat
she is quite a common fairy peter explained apologetically she is called tinker bell because she mends the pots and kettles they were together in the armchair by this time and wendy plied him with more questions,novel
"wow, that's interesting. i didn't know that. do you have a favorite fairy?",chit-chat
if you dont live in kensington gardens now sometimes i do still but where do you live mostly now with the lost boys who are they they are the children who fall out of their perambulators when the nurse is looking the other way,novel
i live in a small town in new york city. i've never heard of kensington gardens.,chit-chat
if they are not claimed in seven days they are sent far away to the neverland to defray expenses,novel
that's a good idea. i'll have to look into that. thank you!,chit-chat
im captain what fun it must be yes said cunning peter but we are rather lonely,novel
i'm sorry to hear that. what are you going to do when you're lonely?,chit-chat
you see we have no female companionship are none of the others girls oh no girls you know are much too clever to fall out of their prams this flattered wendy immensely,novel
"i don't know who wendy immensely is, but i do know she's hot.",chit-chat
i think she said it is perfectly lovely the way you talk about girls john there just despises us for reply peter rose and kicked john out of bed blankets and all one kick,novel
i don't think i've ever heard of peter rose. what's his name?,chit-chat
this seemed to wendy rather forward for a first meeting and she told him with spirit that he was not captain in her house,novel
that's interesting. what did she say to him about not being captain in her house?,chit-chat
however john continued to sleep so placidly on the floor that she allowed him to remain there,novel
i'm sorry to hear that. i hope you're able to get him some rest.,chit-chat
and i know you meant to be kind she said relenting so you may give me a kiss for the moment she had forgotten his ignorance about kisses,novel
i'm sorry to hear that. i don't know if i could do that.,chit-chat
i thought you would want it back he said a little bitterly and offered to return her the thimble,novel
that's not very nice of him. did you tell him that you didn't want it back?,chit-chat
oh dear said the nice wendy i dont mean a kiss i mean a thimble whats that its like this she kissed him,novel
it's not like that at all. i don't understand what you're trying to say.,chit-chat
funny said peter gravely,novel
i've never heard of peter graven before. what does he do for a living?,chit-chat
now shall i give you a thimble if you wish to said wendy keeping her head erect this time,novel
"i don't know what that means, but i'll give you a thimble.",chit-chat
peter thimbled her and almost immediately she screeched,novel
what did peter thimbled her? i don't think i've heard of that before.,chit-chat
what is it wendy it was exactly as if someone were pulling my hair that must have been tink,novel
i'm so sorry to hear that. i hope you're okay. what did you do?,chit-chat
i never knew her so naughty before and indeed tink was darting about again using offensive language,novel
i don't think i've ever heard of tink before. who is she?,chit-chat
she says she will do that to you wendy every time i give you a thimble but why why tink again tink replied you silly ass peter could not understand why but wendy understood and she was just slightly disappointed when he admitted that he came to the nursery window not to see her but to listen to stories,novel
that's funny. i'm not sure what you're trying to say here.,chit-chat
you see i dont know any stories,novel
i'm sorry to hear that. what do you like to do in your spare time?,chit-chat
none of the lost boys knows any stories how perfectly awful wendy said,novel
"i don't know much about the lost boys, but i do know that they've been around for a long time.",chit-chat
do you know peter asked why swallows build in the eaves of houses,novel
"i don't know peter, but i do know that the eaves of houses can be a lot of work.",chit-chat
it is to listen to the stories,novel
that's a good way to look at it. i like listening to the stories too.,chit-chat
o wendy your mother was telling you such a lovely story which story was it about the prince who couldnt find the lady who wore the glass slipper peter said wendy excitedly that was cinderella and he found her and they lived happily ever after peter was so glad that he rose from the floor where they had been sitting and hurried to the window,novel
that's so sweet! i've never heard of that story before. what's it about?,chit-chat
where are you going she cried with misgiving,novel
i don't know. i'm not sure what to do with myself. i feel like i've lost her.,chit-chat
to tell the other boys dont go peter she entreated i know such lots of stories those were her precise words so there can be no denying that it was she who first tempted him,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
he came back and there was a greedy look in his eyes now which ought to have alarmed her but did not,novel
that's not good. i'm sorry to hear that. what did he do?,chit-chat
oh the stories i could tell to the boys she cried and then peter gripped her and began to draw her toward the window,novel
that's so funny! i'm glad you were able to share that with them.,chit-chat
let me go she ordered him,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
wendy do come with me and tell the other boys of course she was very pleased to be asked but she said oh dear i cant,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
think of mummy,novel
"i don't know about you, but i'm not a big fan of mummy.",chit-chat
besides i cant fly ill teach you oh how lovely to fly ill teach you how to jump on the winds back and then away we go oo she exclaimed rapturously,novel
that sounds like a lot of fun. i'd love to learn how to do that.,chit-chat
wendy wendy when you are sleeping in your silly bed you might be flying about with me saying funny things to the stars oo and wendy there are mermaids mermaids,novel
"i've never seen the movie, but i know it's based on a book.",chit-chat
with tails such long tails oh cried wendy to see a mermaid he had become frightfully cunning,novel
i'm not sure what you mean by that. are you referring to the fact that wendy is a mermaid?,chit-chat
wendy he said how we should all respect you she was wriggling her body in distress,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
it was quite as if she were trying to remain on the nursery floor,novel
i'm sorry to hear that. do you think she'll get over it soon?,chit-chat
but he had no pity for her,novel
"that's true, but at least he didn't make her feel bad about it.",chit-chat
wendy he said the sly one you could tuck us in at night oo none of us has ever been tucked in at night oo and her arms went out to him,novel
that's really creepy. i'm glad he didn't do that to you.,chit-chat
and you could darn our clothes and make pockets for us,novel
what a * darn * shame.. * * * ^ ^ darn ^ ^ counter : ),chit-chat
none of us has any pockets how could she resist,novel
i don't know... i'm not sure what to do with myself.,chit-chat
of course its awfully fascinating she cried,novel
"i know, i was so shocked. i can't imagine what she must have felt like.",chit-chat
peter would you teach john and michael to fly too if you like he said indifferently and she ran to john and michael and shook them,novel
that's a good question. i'm not sure i'd want to teach them to fly.,chit-chat
wake up she cried peter pan has come and he is to teach us to fly john rubbed his eyes,novel
that's so sad. i hope you're able to get out of that situation.,chit-chat
then i shall get up he said,novel
that's a good idea. i'm sure you'll have a great time.,chit-chat
of course he was on the floor already,novel
that's what i was thinking. i'm glad he wasn't on the floor.,chit-chat
hallo he said i am up michael was up by this time also looking as sharp as a knife with six blades and a saw but peter suddenly signed silence,novel
"i'm sorry to hear that. i hope you're feeling better now, michael.",chit-chat
their faces assumed the awful craftiness of children listening for sounds from the grownup world,novel
i hate when that happens. it's so annoying. i'm glad you didn't have to deal with it.,chit-chat
all was as still as salt,novel
i'm sorry to hear that. i hope you're doing better now. what happened?,chit-chat
then everything was right,novel
that's what i'm saying. it's hard to believe that we've been this way for so long.,chit-chat
no stop,novel
i don't know what i'm going to do. i can't do it.,chit-chat
everything was wrong,novel
i'm sorry to hear that. what did you have to do to make it right?,chit-chat
nana who had been barking distressfully all the evening was quiet now,novel
i'm sorry to hear that. i hope you were able to get out of the house.,chit-chat
it was her silence they had heard,novel
that's not good. i'm sorry to hear that. what did she say?,chit-chat
out with the light,novel
have you ever seen out with the light? it's an american horror film. have you seen it?,chit-chat
hide,novel
have you ever been in a situation where you felt like you had to hide from the authorities?,chit-chat
quick cried john taking command for the only time throughout the whole adventure,novel
i'm sorry to hear that. i hope you're able to get back on your feet soon.,chit-chat
and thus when liza entered holding nana the nursery seemed quite its old self very dark and you would have sworn you heard its three wicked inmates breathing angelically as they slept,novel
"wow, that's pretty intense. i'm glad you were able to get out of there.",chit-chat
they were really doing it artfully from behind the window curtains,novel
why did they do it artfully from behind the window curtains? what did you do to make it artful?,chit-chat
liza was in a bad temper for she was mixing the christmas puddings in the kitchen and had been drawn from them with a raisin still on her cheek by nanas absurd suspicions,novel
i'm sorry to hear that. what did liza do to deserve such a bad reaction?,chit-chat
she thought the best way of getting a little quiet was to take nana to the nursery for a moment but in custody of course,novel
that's a good idea. it's always good to have a little quiet in the house.,chit-chat
there you suspicious brute she said not sorry that nana was in disgrace,novel
"i'm not sure what you mean by that, but i don't think that's a good thing.",chit-chat
they are perfectly safe arent they,novel
"they are, but i'm not sure if they're safe for me or not.",chit-chat
every one of the little angels sound asleep in bed,novel
i'm sorry to hear that. i hope you're able to get some sleep.,chit-chat
listen to their gentle breathing here michael encouraged by his success breathed so loudly that they were nearly detected,novel
that's great! i'm glad he was able to do what he wanted to do.,chit-chat
nana knew that kind of breathing and she tried to drag herself out of lizas clutches,novel
i'm not familiar with lizas. what's it like to be in a clutches?,chit-chat
but liza was dense,novel
"i know, i was so mad at her. i felt so bad for her. it was so sad.",chit-chat
no more of it nana she said sternly pulling her out of the room,novel
i'm sorry to hear that. i hope she's able to get over it.,chit-chat
i warn you if you bark again i shall go straight for master and missus and bring them home from the party and then oh wont master whip you just she tied the unhappy dog up again but do you think nana ceased to bark,novel
i don't think that's a good idea. i'm not a dog person.,chit-chat
bring master and missus home from the party,novel
that's a good idea. i think i'm going to have to do that.,chit-chat
why that was just what she wanted,novel
"i know, i was so mad at her. i felt so bad for her and i felt bad for the rest of the family.",chit-chat
do you think she cared whether she was whipped so long as her charges were safe,novel
i don't think so. i'm not sure if she did it on purpose or not.,chit-chat
unfortunately liza returned to her puddings and nana seeing that no help would come from her strained and strained at the chain until at last she broke it,novel
i'm so sorry to hear that. i hope you're able to get help.,chit-chat
in another moment she had burst into the diningroom of 27 and flung up her paws to heaven her most expressive way of making a communication,novel
"oh my god, that's the worst. i'm so sorry to hear that.",chit-chat
mr and mrs,novel
have you ever seen mr. mrs. mr? it's an american animated television series.,chit-chat
darling knew at once that something terrible was happening in their nursery and without a goodbye to their hostess they rushed into the street,novel
that's so sad. i'm sorry to hear that. i hope you're okay.,chit-chat
but it was now ten minutes since three scoundrels had been breathing behind the curtains and peter pan can do a great deal in ten minutes,novel
"wow, that's a lot of work. i'm glad you were able to get it done.",chit-chat
we now return to the nursery,novel
that's great! i'm so happy for you. how old are you now?,chit-chat
its all right john announced emerging from his hidingplace,novel
i've never been to a hidingplace before. what's it like?,chit-chat
i say peter can you really fly instead of troubling to answer him peter flew around the room taking the mantelpiece on the way,novel
that's a good way to look at it. i'll have to think about that.,chit-chat
how topping said john and michael,novel
i'm not sure what topping you're talking about. are you talking about topping john or michael?,chit-chat
how sweet cried wendy,novel
"i know, it was so sweet. i was so happy to see her in such a good mood.",chit-chat
yes im sweet oh i am sweet said peter forgetting his manners again,novel
that's good to hear. i'm sure he'll get over it soon.,chit-chat
it looked delightfully easy and they tried it first from the floor and then from the beds but they always went down instead of up,novel
that sounds like a lot of work. i'm glad you were able to do it.,chit-chat
i say how do you do it asked john rubbing his knee,novel
i don't know how to do it. i'm not very good at it.,chit-chat
he was quite a practical boy,novel
"yes, he was a very practical boy. i'm glad he's doing well now.",chit-chat
you just think lovely wonderful thoughts peter explained and they lift you up in the air he showed them again,novel
that's very true. it's nice to have someone who can relate to you.,chit-chat
youre so nippy at it john said couldnt you do it very slowly once peter did it both slowly and quickly,novel
"i think you're right, but i'm not sure if it's worth it.",chit-chat
ive got it now wendy cried john but soon he found he had not,novel
i'm sorry to hear that. i hope you're able to get through it.,chit-chat
not one of them could fly an inch though even michael was in words of two syllables and peter did not know a from z,novel
that's true. it's a shame that peter didn't know what he was talking about.,chit-chat
of course peter had been trifling with them for no one can fly unless the fairy dust has been blown on him,novel
that's what i was thinking. i'm glad he didn't do it.,chit-chat
fortunately as we have mentioned one of his hands was messy with it and he blew some on each of them with the most superb results,novel
that's good to hear. i'm glad he's doing well for himself.,chit-chat
now just wiggle your shoulders this way he said and let go they were all on their beds and gallant michael let go first,novel
that's a good way to look at it. i think i'll do that.,chit-chat
he did not quite mean to let go but he did it and immediately he was borne across the room,novel
that's not good. i'm sorry to hear that. what did he do?,chit-chat
i flewed he screamed while still in midair,novel
oh no! what did you do? did you tell him to get out of the way?,chit-chat
john let go and met wendy near the bathroom,novel
that's pretty cool. i've never met wendy. what did she look like?,chit-chat
oh lovely oh ripping look at me look at me look at me they were not nearly so elegant as peter they could not help kicking a little but their heads were bobbing against the ceiling and there is almost nothing so delicious as that,novel
that's so funny! i'm glad you enjoyed it. do you have a favorite food?,chit-chat
peter gave wendy a hand at first but had to desist tink was so indignant,novel
that's a good way to look at it. i didn't see it coming.,chit-chat
up and down they went and round and round,novel
up and down they went and round and round... that's a great song.,chit-chat
heavenly was wendys word,novel
i've always wanted to go to heavenly place. it's a place in new york city.,chit-chat
i say cried john why shouldnt we all go out of course it was to this that peter had been luring them,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
michael was ready he wanted to see how long it took him to do a billion miles,novel
"wow, that's a lot of miles. he must have been very proud of him.",chit-chat
but wendy hesitated,novel
i don't think i've ever seen that movie. what's it about?,chit-chat
mermaids said peter again,novel
i've never seen a mermaids movie. what's the name of the mermaid?,chit-chat
oo and there are pirates pirates cried john seizing his sunday hat let us go at once it was just at this moment that mr and mrs,novel
that's so sad. i'm sorry you had to go through that. i hope you're feeling better now.,chit-chat
darling hurried with nana out of 27,novel
darling rushed with nana out of 27 out of 28. that's a lot of hits!,chit-chat
they ran into the middle of the street to look up at the nursery window and yes it was still shut but the room was ablaze with light and most heartgripping sight of all they could see in shadow on the curtain three little figures in night attire circling round and round not on the floor but in the air,novel
"wow, that's scary! i'm glad you were able to sleep at night.",chit-chat
not three figures four,novel
have you ever been to a three figures four concert? it's a lot of fun.,chit-chat
in a tremble they opened the street door,novel
"wow, that's pretty scary. what did they do to make you think they were going to do that?",chit-chat
mr,novel
have you ever heard of mr. robot? it's a tv series based on mr. mr. universe.,chit-chat
darling would have rushed upstairs but mrs,novel
"darling would have rushed upstairs, mrs. mrs. would have done the same. i'm not sure i would have liked that.",chit-chat
darling signed him to go softly,novel
that's awesome! i'm so happy for him. he's such a great player.,chit-chat
she even tried to make her heart go softly,novel
what did she do to make her heart go so soft? i don't get it.,chit-chat
will they reach the nursery in time,novel
i think they will. it's been a long time since i've seen them.,chit-chat
if so how delightful for them and we shall all breathe a sigh of relief but there will be no story,novel
i'm so happy for them. i can't wait to see what they come up with.,chit-chat
on the other hand if they are not in time i solemnly promise that it will all come right in the end,novel
that's a good attitude to have. i'm sure you'll be fine.,chit-chat
they would have reached the nursery in time had it not been that the little stars were watching them,novel
they would have reached the nursery in time had it not been that the little stars were watching them.,chit-chat
once again the stars blew the window open and that smallest star of all called out cave peter then peter knew that there was not a moment to lose,novel
that's pretty cool. i've never seen a cave peter before. what's the name of the cave peter?,chit-chat
come he cried imperiously and soared out at once into the night followed by john and michael and wendy,novel
"wow, that must have been quite the experience. did you have a good time with him?",chit-chat
mr and mrs,novel
have you ever seen mr. mrs. mr? it's an american animated television series.,chit-chat
darling and nana rushed into the nursery too late,novel
i'm sorry to hear that. do you have any plans for the next few days?,chit-chat
the birds were flown,novel
that's awesome! i'm so happy for you! do you have any plans for the weekend?,chit-chat
chapter iv,novel
"do you like to read? i've been reading a lot of manga lately, and i'm really enjoying it.",chit-chat
the flight second to the right and straight on till morning that peter had told wendy was the way to the neverland but even birds carrying maps and consulting them at windy corners could not have sighted it with these instructions,novel
"wow, that's amazing! i've always wanted to go to the neverland.",chit-chat
peter you see just said anything that came into his head,novel
what did he say? i'm not familiar with peter. what came into his head?,chit-chat
at first his companions trusted him implicitly and so great were the delights of flying that they wasted time circling round church spires or any other tall objects on the way that took their fancy,novel
"wow, that's really interesting. i've never heard of that before. what happened?",chit-chat
john and michael raced michael getting a start,novel
that's good to hear. i'm a big fan of michael and john racing.,chit-chat
they recalled with contempt that not so long ago they had thought themselves fine fellows for being able to fly round a room,novel
i'm sorry to hear that. i hope you're able to get back on your feet soon.,chit-chat
not long ago,novel
i'm sorry to hear that. i hope you're doing better now. what happened?,chit-chat
but how long ago,novel
it was a long time ago. i'm not sure how long it's been.,chit-chat
they were flying over the sea before this thought began to disturb wendy seriously,novel
i'm sorry to hear that. i hope you're okay. what did they do?,chit-chat
john thought it was their second sea and their third night,novel
john thought it was their second sea and the third night? what did he think it was?,chit-chat
sometimes it was dark and sometimes light and now they were very cold and again too warm,novel
that's a good way to look at it. i'm glad it's not just me.,chit-chat
did they really feel hungry at times or were they merely pretending because peter had such a jolly new way of feeding them,novel
i don't think they felt hungry at all. i think they were just trying to make me feel better.,chit-chat
his way was to pursue birds who had food in their mouths suitable for humans and snatch it from them then the birds would follow and snatch it back and they would all go chasing each other gaily for miles parting at last with mutual expressions of goodwill,novel
"wow, that's interesting. i've never heard of a bird like that before.",chit-chat
but wendy noticed with gentle concern that peter did not seem to know that this was rather an odd way of getting your bread and butter nor even that there are other ways,novel
that's a good point. i didn't think of that. i'll have to think about that.,chit-chat
certainly they did not pretend to be sleepy they were sleepy and that was a danger for the moment they popped off down they fell,novel
that's what i was thinking. it's hard to believe they didn't do anything.,chit-chat
the awful thing was that peter thought this funny,novel
what did he think was funny? i'm not familiar with peter. what was it?,chit-chat
there he goes again he would cry gleefully as michael suddenly dropped like a stone,novel
"haha, that's a good one. i can't wait to see what he's going to do next.",chit-chat
save him save him cried wendy looking with horror at the cruel sea far below,novel
i'm not sure if i could do that. i don't think i could.,chit-chat
eventually peter would dive through the air and catch michael just before he could strike the sea and it was lovely the way he did it but he always waited till the last moment and you felt it was his cleverness that interested him and not the saving of human life,novel
that's really sweet of him. i'm glad he's doing well now.,chit-chat
also he was fond of variety and the sport that engrossed him one moment would suddenly cease to engage him so there was always the possibility that the next time you fell he would let you go,novel
that's a great way to look at it. i'm glad you were able to get away from him.,chit-chat
he could sleep in the air without falling by merely lying on his back and floating but this was partly at least because he was so light that if you got behind him and blew he went faster,novel
that's pretty cool. i'm glad he was able to sleep in the air.,chit-chat
do be more polite to him wendy whispered to john when they were playing follow my leader then tell him to stop showing off said john,novel
that's a good idea. i'm going to try that next time i see him.,chit-chat
when playing follow my leader peter would fly close to the water and touch each sharks tail in passing just as in the street you may run your finger along an iron railing,novel
that sounds like a lot of fun! what kind of sharks do you have in your area?,chit-chat
they could not follow him in this with much success so perhaps it was rather like showing off especially as he kept looking behind to see how many tails they missed,novel
that's a good point. i didn't think of that. i'll have to try that next time.,chit-chat
you must be nice to him wendy impressed on her brothers,novel
i'm not sure if he's impressed or not. i don't know what to do with myself.,chit-chat
what could we do if he were to leave us we could go back michael said,novel
that's a good point. i'm not sure how he would feel about that.,chit-chat
how could we ever find our way back without him well then we could go on said john,novel
i'm sorry to hear that. i hope you're doing better now that he's gone.,chit-chat
that is the awful thing john,novel
"i know, it's so gross. i don't know what i'm going to do about it.",chit-chat
we should have to go on for we dont know how to stop this was true peter had forgotten to show them how to stop,novel
i don't know how to stop it. i'm not sure what to do.,chit-chat
john said that if the worst came to the worst all they had to do was to go straight on for the world was round and so in time they must come back to their own window,novel
that's a good way to look at it. i'm not sure i could do that.,chit-chat
and who is to get food for us john i nipped a bit out of that eagles mouth pretty neatly wendy after the twentieth try wendy reminded him,novel
i'm sorry to hear that. i hope you're able to get some food for him.,chit-chat
and even though we became good at picking up food see how we bump against clouds and things if he is not near to give us a hand indeed they were constantly bumping,novel
that's a good way to look at it. i'm not sure i could do that.,chit-chat
they could now fly strongly though they still kicked far too much but if they saw a cloud in front of them the more they tried to avoid it the more certainly did they bump into it,novel
"that's a good point, i didn't think of that. i'll have to try that.",chit-chat
if nana had been with them she would have had a bandage round michaels forehead by this time,novel
i don't think so. i think it would have been a lot worse if nana had been with them.,chit-chat
peter was not with them for the moment and they felt rather lonely up there by themselves,novel
peter was not with them for the moment and they felt rather lonely up there by themselves...,chit-chat
he could go so much faster than they that he would suddenly shoot out of sight to have some adventure in which they had no share,novel
he could go so much faster than they that he would suddenly shoot out of sight to have some adventure in which they had no share,chit-chat
he would come down laughing over something fearfully funny he had been saying to a star but he had already forgotten what it was or he would come up with mermaid scales still sticking to him and yet not be able to say for certain what had been happening,novel
"oh my gosh, that's so funny! i've had that happen to me before.",chit-chat
it was really rather irritating to children who had never seen a mermaid,novel
oh no! i'm sorry to hear that. i've never seen a mermaid either.,chit-chat
and if he forgets them so quickly wendy argued how can we expect that he will go on remembering us indeed sometimes when he returned he did not remember them at least not well,novel
that's a good point. i don't know if he'll remember them.,chit-chat
wendy was sure of it,novel
i'm not sure what you mean by that. are you referring to the fact that wendy was sure of it?,chit-chat
she saw recognition come into his eyes as he was about to pass them the time of day and go on once even she had to call him by name,novel
that's pretty cool. i've never seen that happen before. what did she do?,chit-chat
im wendy she said agitatedly,novel
"what did she say? i've never heard of agitatedly, but i'm familiar with it.",chit-chat
he was very sorry,novel
i'm sorry to hear that. what did he do to make you feel that way?,chit-chat
i say wendy he whispered to her always if you see me forgetting you just keep on saying im wendy and then ill remember of course this was rather unsatisfactory,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
however to make amends he showed them how to lie out flat on a strong wind that was going their way and this was such a pleasant change that they tried it several times and found that they could sleep thus with security,novel
that's really nice of him to do that for you. i'm glad it worked out for them.,chit-chat
indeed they would have slept longer but peter tired quickly of sleeping and soon he would cry in his captain voice we get off here so with occasional tiffs but on the whole rollicking they drew near the neverland for after many moons they did reach it and what is more they had been going pretty straight all the time not perhaps so much owing to the guidance of peter or tink as because the island was looking for them,novel
"wow, that's really interesting. i've never heard of an island like that before.",chit-chat
it is only thus that any one may sight those magic shores,novel
"that's true, but i'm not sure if i'll ever be able to do it.",chit-chat
there it is said peter calmly,novel
oh really? i didn't know that. i'll have to check it out.,chit-chat
where where where all the arrows are pointing indeed a million golden arrows were pointing it out to the children all directed by their friend the sun who wanted them to be sure of their way before leaving them for the night,novel
"wow, that's a lot of gold! i've never heard of the sun wanting to be sure of their way before leaving them for the night.",chit-chat
wendy and john and michael stood on tiptoe in the air to get their first sight of the island,novel
"hi, how are you today? i just got back from a trip to the island. it's a beautiful place.",chit-chat
strange to say they all recognized it at once and until fear fell upon them they hailed it not as something long dreamt of and seen at last but as a familiar friend to whom they were returning home for the holidays,novel
that's a good way to look at it. it's very strange to think about.,chit-chat
john theres the lagoon wendy look at the turtles burying their eggs in the sand i say john i see your flamingo with the broken leg look michael theres your cave john whats that in the brushwood its a wolf with her whelps,novel
i've never heard of a flamingo before. do you have a name for them?,chit-chat
wendy i do believe thats your little whelp theres my boat john with her sides stove in no it isnt,novel
i'm sorry to hear that. i hope it's not your little whelp.,chit-chat
why we burned your boat thats her at any rate,novel
"i don't know why we burned your boat, but i do know why she did it.",chit-chat
i say john i see the smoke of the redskin camp where,novel
"i've never been to the redskin camp, but i'm familiar with it. what's it like?",chit-chat
show me and ill tell you by the way smoke curls whether they are on the warpath there just across the mysterious river i see now,novel
that's interesting. i've never heard of that before. what's it like?,chit-chat
yes they are on the warpath right enough peter was a little annoyed with them for knowing so much but if he wanted to lord it over them his triumph was at hand for have i not told you that anon fear fell upon them,novel
that's a good point. i didn't think of it that way. it makes sense.,chit-chat
it came as the arrows went leaving the island in gloom,novel
"oh wow, that's pretty cool. what did you do to get the arrow out?",chit-chat
in the old days at home the neverland had always begun to look a little dark and threatening by bedtime,novel
that must have been scary. what did you do to scare the neverland away from you?,chit-chat
then unexplored patches arose in it and spread black shadows moved about in them the roar of the beasts of prey was quite different now and above all you lost the certainty that you would win,novel
that sounds like a lot of fun. what do you like to do in your free time?,chit-chat
you were quite glad that the nightlights were on,novel
"yes, i was. i was so scared of the night lights. i didn't know what to expect.",chit-chat
you even liked nana to say that this was just the mantelpiece over here and that the neverland was all makebelieve,novel
i'm not familiar with the neverland. what's it about? i've never heard of it.,chit-chat
of course the neverland had been makebelieve in those days but it was real now and there were no nightlights and it was getting darker every moment and where was nana,novel
that's a good point. it's hard to believe that the neverland has been around for so long.,chit-chat
they had been flying apart but they huddled close to peter now,novel
that's so sad. i'm sorry to hear that. i hope they're okay.,chit-chat
his careless manner had gone at last his eyes were sparkling and a tingle went through them every time they touched his body,novel
oh no! that's terrible. i hope he's okay. i'm sorry to hear that.,chit-chat
they were now over the fearsome island flying so low that sometimes a tree grazed their feet,novel
"wow, that must have been scary. what did you do to make it up to them?",chit-chat
nothing horrid was visible in the air yet their progress had become slow and laboured exactly as if they were pushing their way through hostile forces,novel
i'm so sorry to hear that. i hope you're able to get back on your feet soon.,chit-chat
sometimes they hung in the air until peter had beaten on it with his fists,novel
that's interesting. i've never heard of that before. do you have a source for that?,chit-chat
they dont want us to land he explained,novel
that's too bad. i'm sorry to hear that. i hope you're able to land soon.,chit-chat
who are they wendy whispered shuddering,novel
"i'm not sure, but i do know that they've been around for a long time.",chit-chat
but he could not or would not say,novel
that's what i was thinking. it's hard to say no to something you love.,chit-chat
tinker bell had been asleep on his shoulder but now he wakened her and sent her on in front,novel
"wow, that's pretty crazy. did he end up doing something to make her feel better?",chit-chat
sometimes he poised himself in the air listening intently with his hand to his ear and again he would stare down with eyes so bright that they seemed to bore two holes to earth,novel
"oh my god, that's the worst! i've had that happen to me before.",chit-chat
having done these things he went on again,novel
that's good to hear. how long did it take for him to do it again?,chit-chat
his courage was almost appalling,novel
i know right? i can't even imagine what it must have been like to be in that situation.,chit-chat
would you like an adventure now he said casually to john or would you like to have your tea first wendy said tea first quickly and michael pressed her hand in gratitude but the braver john hesitated,novel
i would like to have my tea first and michael pressed her hand in gratitude but the braver john hesitated,chit-chat
what kind of adventure he asked cautiously,novel
"he said he wanted to go on a cruise, but i don't know what to do.",chit-chat
theres a pirate asleep in the pampas just beneath us peter told him,novel
oh no! i hope he's okay. i've never seen a pirate sleep in the pampas.,chit-chat
if you like well go down and kill him i dont see him john said after a long pause,novel
